strassenschluessel;bezeichnung;geometry
05958000004005001;Poststraße;POINT (8.281594818567227 51.15266292114822)
05958000004005002;Kampstraße;POINT (8.281359808901774 51.15370868902652)
05958000004005003;Ringstraße;POINT (8.280378829241606 51.15529078986564)
05958000004005004;Werper Straße;POINT (8.279180081741291 51.156319631354776)
05958000004005005;Wormbacher Straße;POINT (8.28305435039764 51.15673034881329)
05958000004005006;Alexanderstraße;POINT (8.28240967595064 51.15558290310753)
05958000004005007;Bergstraße;POINT (8.281460060733009 51.15579732473847)
05958000004005008;Marienstraße;POINT (8.281286588753023 51.15619993724243)
05958000004005009;Hochstraße;POINT (8.282430384112704 51.15793707156247)
05958000004005010;Dhamstraße;POINT (8.28052028240737 51.15649024929148)
05958000004005011;Valentinstraße;POINT (8.28441637724512 51.154823359943904)
05958000004005012;An der Winnscheidt;POINT (8.285317833024674 51.1560802817014)
05958000004005013;Leostraße;POINT (8.283953894370386 51.15646641928179)
05958000004005014;Kolpingstraße;POINT (8.284932192064087 51.15773791406534)
05958000004005015;Franz-Hitze-Straße;POINT (8.285166491865631 51.15948897108379)
05958000004005016;Ketteler Straße;POINT (8.283208643073763 51.157703040808784)
05958000004005017;Von Bodelschwingh-Straße;POINT (8.283266675958263 51.15982449770008)
05958000004005018;Obringhauser Straße;POINT (8.284392408529055 51.15365793179877)
05958000004005019;An der Robbecke;POINT (8.287027304326129 51.15936171871786)
05958000004005020;Ziegeleiweg;POINT (8.28951910542765 51.16056902918948)
05958000004005021;Breslauer Straße;POINT (8.293029390215713 51.16231189104672)
05958000004005022;Waldenburger Straße;POINT (8.291363926470966 51.16220625163503)
05958000004005023;Bahnhofstraße;POINT (8.28619692860643 51.154340303992)
05958000004005024;Am Bahnhof;POINT (8.288992665433472 51.15866734601606)
05958000004005025;Hohe Fohr;POINT (8.288755997546865 51.15700068502871)
05958000004005026;In der Tränke;POINT (8.28993759966335 51.15882647814239)
05958000004005027;Im alten Felde;POINT (8.291877680167074 51.16122318465278)
05958000004005028;Auf der Lake;POINT (8.290486331780002 51.15593071992016)
05958000004005029;Heidenstraße;POINT (8.280454684680054 51.15822346503621)
05958000004005030;Franz-Kayser-Straße;POINT (8.280883690450123 51.15903551857617)
05958000004005031;Röperweg;POINT (8.282502909705729 51.15843332169813)
05958000004005032;Auf dem Loh;POINT (8.285633753379217 51.16218662300409)
05958000004005033;Talweg;POINT (8.302648696181949 51.159472686259164)
05958000004005034;Im Brauke;POINT (8.301409352470888 51.15854424519311)
05958000004005035;Kutscherweg;POINT (8.297534522685963 51.15883264467111)
05958000004005036;Hünegräben;POINT (8.305392329495472 51.15788625063912)
05958000004005037;Vor der Lake;POINT (8.290621738654457 51.155484609614895)
05958000004005038;Alter Reitplatz;POINT (8.290092057708913 51.159857881762115)
05958000004005039;Holunderweg;POINT (8.2934265589116 51.15901639205429)
05958000004005040;Brombeerweg;POINT (8.29150307219653 51.15945260621559)
05958000004005041;Rotdornweg;POINT (8.292234288712107 51.16032802747644)
05958000004005042;Kreuzdornweg;POINT (8.29344085916615 51.160738918344656)
05958000004005043;Weißdornweg;POINT (8.29338357638753 51.16128514817603)
05958000004005044;Alter Sportplatz Lake;POINT (8.289554551544258 51.15322790855222)
05958000004005045;Rupers Kamp;
05958000004005046;Zur Hemmeske;POINT (8.324853811854997 51.18946219455981)
05958000004005047;Felbecker Land;
05958000004005048;Sommerkamp;
05958000004005049;Alte Landstraße;
05958000004005071;Schützenplatz;POINT (8.2837440405631 51.15139104954754)
05958000004005072;Synagogenstraße;POINT (8.28424068232376 51.15014513303697)
05958000004005073;Wimereuxstraße;POINT (8.284722320211017 51.1489117298314)
05958000004005074;Kirchplatz;POINT (8.284740292111623 51.147047072632155)
05958000004005075;Südstraße;POINT (8.285763327976731 51.146715757701664)
05958000004005076;Oststraße;POINT (8.285352013922076 51.1482590693516)
05958000004005077;Zehnthofweg;POINT (8.28622135291026 51.144859766003286)
05958000004005078;Mühlengasse;POINT (8.286531291702346 51.14637109812928)
05958000004005079;Wasserpforte;POINT (8.286477299139332 51.14768644083285)
05958000004005080;Auf der Mauer;POINT (8.286519734181764 51.1461526556595)
05958000004005081;Selbend;POINT (8.2859941078008 51.150739385456966)
05958000004005082;Weststraße;POINT (8.283601610728555 51.14964442552852)
05958000004005083;Hackwiese;POINT (8.283416885763925 51.147359606071696)
05958000004005084;Unterer Hagen;POINT (8.282665743312217 51.14783858724657)
05958000004005085;Elisabethstraße;POINT (8.282964931031936 51.14886108839594)
05958000004005086;Oberer Hagen;POINT (8.28195025553713 51.149097056598045)
05958000004005087;Gartenstraße;POINT (8.281282395152322 51.149030196645576)
05958000004005088;Paul-Falke-Platz;POINT (8.282105870216329 51.151340711747956)
05958000004005089;Sunthelle;POINT (8.27939944204545 51.15150167897203)
05958000004005090;Zum Feuerkump;POINT (8.286029890402876 51.14607155840805)
05958000004005120;Breite Wiese;POINT (8.269748210311777 51.14400302708838)
05958000004005121;Fleckenberger Straße;POINT (8.280937222683919 51.14868108465897)
05958000004005122;Unterm Werth;POINT (8.28484471650715 51.145085798320785)
05958000004005123;Auf'm Ohl;POINT (8.282970564872546 51.14661902462804)
05958000004005124;Ohlgasse;POINT (8.284623217555529 51.14522795388215)
05958000004005125;Unter der Stadtmauer;POINT (8.286997187272352 51.14583552685095)
05958000004005126;Am Kleff;POINT (8.290563218620393 51.15101869612173)
05958000004005127;Am Stenn;POINT (8.29131356157847 51.14549864557114)
05958000004005128;Grafschafter Straße;POINT (8.28865884421541 51.14344526985874)
05958000004005129;Am Forsthaus;POINT (8.291387368330378 51.14386506173403)
05958000004005130;Höhenweg;POINT (8.290178584313898 51.1400956514366)
05958000004005131;Scheeweg;POINT (8.288169887423654 51.14169181131821)
05958000004005132;Christine-Koch-Straße;
05958000004005133;Am Hahnenborn;POINT (8.288620212214632 51.140288117307634)
05958000004005134;Gerberweg;POINT (8.291246441051 51.142798137963055)
05958000004005135;Amselweg;POINT (8.291004892381098 51.14224385563595)
