strassenschluessel;bezeichnung;geometry
05154000002453301;Altkalkarer Straße;POINT (6.288789608814173 51.73744067094764)
05154000002453302;Bahnhofstraße;POINT (6.287412767258338 51.73778061504133)
05154000002453303;Dechant-Beckmann-Straße;POINT (6.2907332842607895 51.735972910269844)
05154000002453304;Bleichenstege;
05154000002453305;Am Bollwerk;POINT (6.295947565591187 51.73525237865277)
05154000002453306;Bollwerkstege;POINT (6.295618718048652 51.73659087485556)
05154000002453307;Bovenholt;POINT (6.288676463373863 51.74371208258483)
05154000002453308;Burggarten;POINT (6.296203281558805 51.73745840220819)
05154000002453309;Douvermannstege;POINT (6.294732499979173 51.737680511165316)
05154000002453310;Gasthausstege;POINT (6.294639487645831 51.73940372768158)
05154000002453311;Grabenstraße;POINT (6.2933287020803155 51.73796534765885)
05154000002453312;Hanselaerstraße;POINT (6.299265998546068 51.739813420887515)
05154000002453313;Hasenkamp;POINT (6.288185670631668 51.740990842027415)
05154000002453314;Hohe Straße;POINT (6.294723565228351 51.73897468665366)
05154000002453315;Gerd-Jansen-Platz;POINT (6.292731709467977 51.7425758573434)
05154000002453316;Jan-Joest-Straße;POINT (6.2940638209960476 51.735807350722084)
05154000002453317;Kesselstraße;POINT (6.2918986363569305 51.7409160578893)
05154000002453318;Kirchplatz;POINT (6.292365898697614 51.737501276177774)
05154000002453319;Klever Straße;POINT (6.287719462661926 51.73848346039532)
05154000002453320;Klosterstege;POINT (6.291326942839232 51.73974913599719)
05154000002453321;Kückstege;POINT (6.293290992676742 51.736616350422935)
05154000002453322;Von-Lauff-Weg;POINT (6.289505081798409 51.73700236504268)
05154000002453323;Markt;POINT (6.291724131475514 51.73832707471345)
05154000002453324;Hinter dem Markt;POINT (6.292682593705231 51.739190434291366)
05154000002453325;Monrestraße;POINT (6.293292437276353 51.73728415673747)
05154000002453326;Mühlenstege;POINT (6.295726708716391 51.73940458269421)
05154000002453327;Nauenstege;POINT (6.291369025944764 51.74095601734874)
05154000002453328;Rheinstraße;
05154000002453329;Am Rietegatt;POINT (6.294864607501431 51.73396457996614)
05154000002453330;Schlüskesgraben;POINT (6.2883493775055594 51.74047879711367)
05154000002453331;Prof.Schmidt-Straße;POINT (6.288742684712493 51.74116024632301)
05154000002453332;Im Schwanenhorst;POINT (6.2892567541277105 51.74095315183219)
05154000002453333;Servitenstege;POINT (6.292689988019571 51.741174604719674)
05154000002453334;Seydlitzstege;POINT (6.292927602454205 51.73847140588732)
05154000002453335;Spiegelstege;POINT (6.293122563997217 51.737878682148356)
05154000002453336;Am Stadtpark;POINT (6.29058324675799 51.736501768244445)
05154000002453337;Sommerdyck;POINT (6.287402333193249 51.741657874643245)
05154000002453338;Trebbelin;POINT (6.291693449587096 51.734916243819036)
05154000002453339;Op de Wacht;POINT (6.2931156529723715 51.74351143466591)
05154000002453340;Wallstraße;POINT (6.290706797946228 51.73957500485775)
05154000002453341;Am Weiher;POINT (6.293970057760201 51.733968623137756)
05154000002453342;Xantener Straße;POINT (6.295684524416473 51.73339537429457)
05154000002453343;Am Hanselaer Tor;POINT (6.295351319006345 51.738671217865274)
05154000002453344;Dominikaner Bongert;
05154000002453345;Eligiusstraße;POINT (6.289719750327484 51.73638886719385)
05154000002453346;Leygräfte;POINT (6.295680508957414 51.7380951617231)
05154000002453347;Waysche Straße;
05154000002453349;Heinz-Seesing-Straße;POINT (6.292225220299934 51.731224808651994)
05154000002453350;Rutger-Krop-Weg;
05154000002453402;Arnimstraße;POINT (6.2778174542739 51.746964985726564)
05154000002453404;Bahnhofstraße;POINT (6.291185562504579 51.73359898629225)
05154000002453405;Baukamp;POINT (6.314559736776192 51.71462521036071)
05154000002453406;Beginenweg;POINT (6.270793649707869 51.73177747675175)
05154000002453407;Behrnenweg;POINT (6.280044205984506 51.73922046383164)
05154000002453408;Birkenallee;POINT (6.285440103746955 51.73355588275958)
05154000002453409;Bovenholt;POINT (6.281965346986775 51.74526985225215)
05154000002453410;Brentanostraße;POINT (6.278427008876996 51.746962644251965)
05154000002453411;Buchenweg;POINT (6.287523975127752 51.73195716636355)
05154000002453412;Burginatium;POINT (6.317908318663321 51.712215485497396)
05154000002453413;Cäcilienhof;POINT (6.275926472838149 51.747916783561365)
05154000002453414;Chamissostraße;POINT (6.2778671544916795 51.74610113134075)
05154000002453415;Im Dahl;POINT (6.288505794205419 51.7272381374186)
05154000002453416;Dammweg;POINT (6.289001705114883 51.7345714934775)
05154000002453417;Deichweg;POINT (6.286331245786426 51.74032757856026)
05154000002453418;Drißkamp;POINT (6.2788404210439825 51.727608856823885)
05154000002453419;Eichendorffstraße;POINT (6.2854081598265505 51.74224966033057)
05154000002453420;Eichenweg;POINT (6.281087657020176 51.728235337693974)
05154000002453421;Erlenstraße;POINT (6.286396346836691 51.733193986397545)
05154000002453422;Feldhuysenweg;POINT (6.278164275843846 51.7336836069281)
05154000002453423;Fichtenweg;POINT (6.286979040348064 51.734512607396674)
05154000002453424;Freyendahl;POINT (6.27862256688846 51.74650649064913)
05154000002453425;Ginsterweg;POINT (6.290426463939913 51.72450534485177)
05154000002453426;Gocher Feld;POINT (6.279041651845566 51.736994462939016)
05154000002453427;Gocher Straße;POINT (6.268424641187843 51.72666824300733)
05154000002453428;Goethestraße;POINT (6.28331989525486 51.742392239901484)
05154000002453429;Grafenhof;POINT (6.260958034286097 51.72822616368447)
05154000002453431;Grenzweg;POINT (6.308191048850819 51.712798688535905)
05154000002453432;Grimmstraße;POINT (6.277857508781173 51.74641662308015)
05154000002453433;Hagedorn;POINT (6.2851512077860034 51.740533585885544)
05154000002453434;Hammelweg;POINT (6.2752562483475405 51.744147016653635)
05154000002453435;Herderstraße;POINT (6.276489264875452 51.746422560426126)
05154000002453436;Heseler Weg;POINT (6.253964011315521 51.73380506886289)
05154000002453437;Hölderlinstraße;POINT (6.2777122659776445 51.74670508473443)
05154000002453438;Horster Weg;POINT (6.269288769067116 51.74022543452141)
05154000002453439;Immermannstraße;POINT (6.2768895236030104 51.74652497099214)
05154000002453441;Kasernenweg;POINT (6.273186756454321 51.73089198980095)
05154000002453443;Kiefernweg;POINT (6.285458513127671 51.735304551329605)
05154000002453444;Kirchstraße;POINT (6.282607112178206 51.73521241052962)
05154000002453445;Klever Straße;POINT (6.2859866831930145 51.739409849363405)
05154000002453447;Kurfürstendamm;POINT (6.286206015024474 51.73838199037854)
05154000002453448;Lärchenstraße;POINT (6.283828506189053 51.73416256149669)
05154000002453449;Lenaustraße;POINT (6.276933355858324 51.746826862937176)
05154000002453450;Lindenweg;POINT (6.280663045171274 51.728613846246574)
05154000002453451;Laubenweg;POINT (6.293762411167776 51.75414255313524)
05154000002453452;Möllepöttje;POINT (6.298942282536605 51.72081918831176)
05154000002453453;Mössekiep;POINT (6.2739054708668744 51.73388779700376)
05154000002453454;Monreberg;POINT (6.302255762491247 51.721630421884825)
05154000002453455;Oyweg;POINT (6.301392705209645 51.7304633293568)
05154000002453456;Postweg;POINT (6.286380721176325 51.73240556913221)
05154000002453457;Risterweg;POINT (6.26701109634808 51.7317007970806)
05154000002453458;Römerstraße;POINT (6.269056900698111 51.732120262712414)
05154000002453459;Roßkamp;POINT (6.260489142928706 51.736757696838765)
05154000002453460;Schafweg;POINT (6.270753055309632 51.74463930092354)
05154000002453461;Schillerstraße;POINT (6.2808435143475405 51.74212099040564)
05154000002453462;Stormstraße;POINT (6.282044186017349 51.74259125483672)
05154000002453463;Talstraße;POINT (6.294011931071552 51.732464303335036)
05154000002453464;Tiller Straße;POINT (6.278858287548443 51.745629767944116)
05154000002453465;Trompetweg;POINT (6.298282611558083 51.72524925951771)
05154000002453466;Viehstege;POINT (6.279279407220163 51.731897750291886)
05154000002453467;Vossegattweg;POINT (6.288975362277298 51.730184760881016)
05154000002453469;Xantener Straße;POINT (6.3004068839965415 51.72760677680455)
05154000002453470;In der Aue;POINT (6.287090705208337 51.750261898974564)
05154000002453471;Wielandstraße;POINT (6.28541170625948 51.74166632966104)
05154000002453472;Am Bahndamm;POINT (6.300517523604618 51.72530377685403)
05154000002453473;Ahornweg;POINT (6.282461494680826 51.727591187189056)
05154000002453474;Mörikestraße;POINT (6.283771483784855 51.74237406670168)
05154000002453475;Washingtonstraße;POINT (6.287671354442768 51.73388178901373)
05154000002453476;Lincolnstraße;POINT (6.28814367475935 51.73326765164917)
05154000002453477;Marienblum;POINT (6.286185519775076 51.73971944762057)
05154000002453479;Kastellstraße;POINT (6.296438072717981 51.73024254442386)
05154000002453480;Lessingstraße;POINT (6.284464074535664 51.74361002438614)
05154000002453481;Am Patersdeich;POINT (6.287537126059278 51.74304617956175)
05154000002453482;An der Steinmühle;POINT (6.285982978686808 51.743630599150784)
05154000002453483;Sommerdyck;POINT (6.28809415031702 51.74298729087474)
05154000002453484;Heinrich-Heine-Straße;POINT (6.2823651605949165 51.7413627216955)
05154000002453485;Kleiststraße;POINT (6.284435056880059 51.742679845051775)
05154000002453486;Uhlandstraße;POINT (6.280592329334913 51.74403639342701)
05154000002453487;Eschenweg;POINT (6.28988366141561 51.733054842710224)
05154000002453488;Holtmoelen;POINT (6.28389920096275 51.744726805802564)
05154000002453489;An de alde Scholl;
05154000002453490;Karl-Leisner-Platz;POINT (6.285440014779499 51.73647699374292)
05154000002453491;Am Bahnhof;
05154000002453492;Richard-Birckman-Weg;POINT (6.290865243550039 51.732805592600954)
05154000002453493;Dr.-Karl-Bartels-Weg;POINT (6.289220296387346 51.73074549785223)
05154000002453494;Theodor-Kuypers-Straße;POINT (6.290530012001953 51.73116846879782)
05154000002453495;Dr.-Hugo-Mönnig-Straße;POINT (6.291656497399675 51.731656414952795)
05154000002453496;Auf dem Großen Damm;POINT (6.292818614556118 51.729841541792084)
05154000002453497;Heinrich-Terhorst-Weg;POINT (6.284463660316259 51.73811953608193)
05154000002453498;Theodor-Franken-Straße;POINT (6.279311028293422 51.740294185711974)
05154000002453499;Stefan-Paeßens-Straße;POINT (6.280985896385672 51.73968606397117)
05154000002453500;Rheinstraße;
05154000002453501;Josef-Rottmann-Weg;POINT (6.277676307632676 51.7319497545119)
05154000002453552;Bergstraße;POINT (6.289135928501121 51.70825074717794)
05154000002453554;Gocher Straße;POINT (6.26603014923909 51.72390062325415)
05154000002453555;Grenzstraße;POINT (6.300873272571579 51.69632299685966)
05154000002453556;Heideweg;POINT (6.260321562130062 51.71447501904459)
05154000002453557;Hochstraße;POINT (6.296314641371176 51.698777497821666)
05154000002453558;Loefsche Straße;POINT (6.276931444560219 51.71132357323916)
