strassenschluessel;bezeichnung;geometry
05154000006059001;Achter de Stadt;POINT (6.3323869899337355 51.40756281598558)
05154000006059002;Niersaue;POINT (6.334106988952798 51.40952861405939)
05154000006059003;Acignering;POINT (6.337345562884305 51.41032602906054)
05154000006059004;Leuther Landstraße;
05154000006059005;Adolf-Kolping-Str.;POINT (6.3399546595244445 51.409995789739206)
05154000006059006;Ahornweg;POINT (6.349214827861556 51.40557972319974)
05154000006059008;Albrecht-Dürer-Str.;POINT (6.3440233764656435 51.409774454869314)
05154000006059009;Am Hagelkreuz;POINT (6.338273254630197 51.40846904663829)
05154000006059010;Am Mühlenberg;POINT (6.341294207278681 51.41153520063958)
05154000006059011;Am Hoff;POINT (6.334126550930013 51.40547972415446)
05154000006059012;Amberbaumweg;POINT (6.350196053079443 51.40372406824879)
05154000006059015;Am Pulverturm;POINT (6.335692984109175 51.404758106228364)
05154000006059016;An der Michaelschule;POINT (6.3390410981873435 51.40851805335513)
05154000006059017;An der Nette;POINT (6.330192175292767 51.405155624185234)
05154000006059020;An de Schanz;POINT (6.335886861490821 51.405649066420935)
05154000006059021;An de Schleck;POINT (6.341715325995519 51.40711167360838)
05154000006059022;Asternweg;POINT (6.344523808189563 51.40637355569041)
05154000006059023;Backesstraße;POINT (6.345864545529425 51.40977710201693)
05154000006059024;Auf dem Bock;POINT (6.347131982664452 51.413152986012335)
05154000006059025;Bergstr.;POINT (6.337254879904818 51.409723167204845)
05154000006059029;Auf der Weide;POINT (6.341936328553118 51.41244653962731)
05154000006059030;Berliner Str.;POINT (6.342359599210919 51.41081032174755)
05154000006059035;Blumenweg;POINT (6.344406551249152 51.40645390291098)
05154000006059039;Bubenpfad;
05154000006059040;Bruchstr.;POINT (6.333359088451181 51.40626121099211)
05154000006059041;Burgweg;POINT (6.337234683513966 51.405424978377)
05154000006059042;Dammweg;
05154000006059043;Dr.-Draeck-Straße;POINT (6.339495233231403 51.41044923934917)
05154000006059044;Eichenallee;POINT (6.351278596649597 51.403961694472734)
05154000006059045;Eichendorffstr.;POINT (6.342811704878784 51.40919287930987)
05154000006059050;Endepoel;POINT (6.33541567615463 51.40606568106372)
05154000006059051;Erlenweg;POINT (6.352952360218823 51.403902695614796)
05154000006059052;Eschenweg;POINT (6.351790362799181 51.404721450692385)
05154000006059055;Feldstr.;POINT (6.336263385408172 51.408384060230254)
05154000006059060;Fliederweg;POINT (6.343477934558811 51.40680988272909)
05154000006059065;Fliethweg;POINT (6.3301158427714 51.40483584611009)
05154000006059070;Friedensplatz;POINT (6.3365249011787235 51.409354049398125)
05154000006059075;Gartenstr.;POINT (6.344672411394881 51.408547421809345)
05154000006059076;Haselweg;POINT (6.351672250200812 51.404500693566355)
05154000006059077;Hainbuchenweg;POINT (6.34499498207007 51.40577534270656)
05154000006059078;Heiligenhäuschenweg;POINT (6.348983232858694 51.40787038952124)
05154000006059080;Henrichsstr.;POINT (6.34104144679684 51.40963668252226)
05154000006059082;Im Müldersfeld;POINT (6.340703457129733 51.41375935539427)
05154000006059085;Im Winkel;POINT (6.340268117062697 51.408082146474975)
05154000006059088;Jungfernsteg;
05154000006059090;Kanalstr.;POINT (6.342057672881384 51.40695877389285)
05154000006059095;Kantstr.;POINT (6.3433251680982865 51.4113440930382)
05154000006059097;Kastanienweg;POINT (6.349524143058794 51.40418177885883)
05154000006059100;Kempener Str.;POINT (6.349829904389357 51.40576936678962)
05154000006059103;Kirchgasse;POINT (6.334729042556891 51.40689368885473)
05154000006059105;Kirchplatz;POINT (6.334174465424242 51.40672090219499)
05154000006059110;Kirchstr.;POINT (6.33487244685491 51.40743977738277)
05154000006059115;Klosterstr.;POINT (6.3338083729965335 51.40657812651214)
05154000006059120;Kuhdyck;POINT (6.348015378083466 51.413657811507626)
05154000006059125;Laerheider Weg;POINT (6.3307097749643475 51.404592387983705)
05154000006059126;Lessingstraße;POINT (6.345034842728392 51.41169545369302)
05154000006059127;Lindenallee;POINT (6.348068065252924 51.40586702528445)
05154000006059128;Loeweg;POINT (6.350420810214212 51.406117447277815)
05154000006059129;Martin-Luther-Straße;POINT (6.339548420593783 51.40754763811918)
05154000006059130;Moorenstr.;POINT (6.34148662756861 51.40632112553753)
05154000006059135;Mühlenstr.;POINT (6.336374321468885 51.40646021649649)
05154000006059140;Mühlenwall;POINT (6.336802147118254 51.40767384892015)
05154000006059145;Neustr.;POINT (6.33430010222589 51.406020338843845)
05154000006059146;Nussbaumweg;POINT (6.348673987600011 51.40463462348056)
05154000006059147;Orgelsgarten;POINT (6.331389057907023 51.404330697983106)
05154000006059148;Ostring;POINT (6.34763921690152 51.40954173512439)
05154000006059149;Parkweg;POINT (6.342058799161148 51.41018201029545)
05154000006059150;Rosenweg;POINT (6.34286552935282 51.40755503192083)
05154000006059153;Rotbuchenweg;POINT (6.346561990904232 51.4054633157231)
05154000006059154;Rotdornweg;POINT (6.351667957919234 51.402461242519614)
05154000006059155;Sebastianusweg;POINT (6.335261317797781 51.40971541564639)
05154000006059160;Seidenstr.;POINT (6.340755289632413 51.407689736693136)
05154000006059163;Schillerstraße;POINT (6.344038068394509 51.410771224961145)
05154000006059165;Schlecker Weg;POINT (6.341766238808976 51.407629840966166)
05154000006059170;Schoelkensdyck;POINT (6.334889354880303 51.40465870559068)
05154000006059175;Schumannweg;POINT (6.344000506962746 51.40845412863154)
05154000006059178;Thomas-Mann-Straße;POINT (6.346018813280578 51.41021977477726)
05154000006059179;Ulmenweg;POINT (6.349746593701816 51.40543782453969)
05154000006059180;Wall;POINT (6.333114885555821 51.40713117453995)
05154000006059185;Wankumer Str.;POINT (6.325582657436467 51.40768262976569)
05154000006059190;Weinstr.;POINT (6.334223597163436 51.40636661248799)
05154000006059192;Weißbuchenweg;POINT (6.3458481361951335 51.405705413362156)
05154000006059193;Weißdornweg;POINT (6.351088194328159 51.403125443171824)
05154000006059195;Batzensteg;POINT (6.356177636189784 51.40568956462499)
05154000006059200;Schabrockerweg;POINT (6.3564204623510125 51.40451144513211)
05154000006059205;Pellmannssteg;POINT (6.353386906582551 51.402306834902845)
05154000006059210;Gelinter;
05154000006059212;Alter Gelinterweg;POINT (6.3598358448015535 51.40608381353374)
05154000006059214;Am Gelinter;POINT (6.3852107167779915 51.39401965424495)
05154000006059216;Bylenweg;POINT (6.366746050829752 51.404519032032205)
05154000006059218;Dixkensweg;POINT (6.372002261159397 51.41256053313912)
05154000006059220;Gelinterdeich;POINT (6.379514875212716 51.40038226791769)
05154000006059222;Gelinterstraße;POINT (6.371783230677253 51.40983954168683)
05154000006059224;Heyweg;POINT (6.368381705496371 51.402229942789404)
05154000006059226;Hundertmorgenweg;POINT (6.388654637871552 51.41117888915754)
05154000006059227;Meuskensdyk;POINT (6.367889187373744 51.400668412548534)
05154000006059228;Rüttendorfer Weg;POINT (6.351153947541522 51.413371956376515)
