strassenschluessel;bezeichnung;geometry
05170000004034201;Alpener Straße;POINT (6.381743135079659 51.60124694277156)
05170000004034202;Balberger Straße;POINT (6.372498563398387 51.61292629449136)
05170000004034203;Biesenbruch;POINT (6.378513151785688 51.606302883230974)
05170000004034204;Am Boeltenschlag;POINT (6.405387959370407 51.57379464685543)
05170000004034205;Braemweg;POINT (6.407923768229861 51.57122876206733)
05170000004034206;Breslauer Straße;POINT (6.38074001555596 51.602399957112496)
05170000004034207;Bruchstraße;POINT (6.403215916573331 51.57160829618786)
05170000004034208;Bruchheideweg;POINT (6.396012227464043 51.5739450698849)
05170000004034209;Buchenweg;POINT (6.374443329981035 51.60571016778239)
05170000004034210;Burgstraße;POINT (6.374865638847707 51.613689190282095)
05170000004034211;Danziger Straße;POINT (6.389665822510567 51.60064159991949)
05170000004034212;Dassendaler Weg;POINT (6.376488505390333 51.64177772195379)
05170000004034213;Eichenstraße;POINT (6.373955404599726 51.60553196400664)
05170000004034214;Fasanenstraße;POINT (6.381006412096757 51.61065401525141)
05170000004034215;Filderstraße;POINT (6.3789410738192265 51.60757951408825)
05170000004034216;Frankenorthstraße;POINT (6.378090841746688 51.60770551269055)
05170000004034217;Gartenstraße;POINT (6.380268529836164 51.606669311637404)
05170000004034218;Gelderner Straße;POINT (6.3787061775106615 51.57853186585692)
05170000004034219;Gietsche Weg;POINT (6.370109266356872 51.57276368719516)
05170000004034220;Grenzdycker Straße;POINT (6.440243407414606 51.6296653387782)
05170000004034221;Grootensweg;POINT (6.379122037569285 51.60092877587632)
05170000004034222;Grüne Straße;POINT (6.40352021258816 51.568788497287294)
05170000004034223;Grunewaldweg;POINT (6.386567975430809 51.58174656844861)
05170000004034224;Haagsche Straße;POINT (6.326515719184491 51.61719929930501)
05170000004034225;Hamber Dyck;POINT (6.396255782165973 51.572647097570325)
05170000004034226;Hamber Straße;POINT (6.410249043469961 51.58150216527044)
05170000004034227;Hammerstraße;POINT (6.411932980361579 51.62992935564648)
05170000004034228;Hermesweg;POINT (6.38718536087153 51.570302736820274)
05170000004034229;Herrenstraße;POINT (6.3747739943881 51.606672025741645)
05170000004034230;Herzogstraße;POINT (6.37417015817173 51.61456094651492)
05170000004034231;Hochstraße;POINT (6.375920052053362 51.60958005122706)
05170000004034232;Op den Hövel;POINT (6.400014094101803 51.624712731163385)
05170000004034233;Holländische Straße;POINT (6.386173526606027 51.57570034054529)
05170000004034234;Hubertusweg;POINT (6.388156698362623 51.571107213666835)
05170000004034235;Hülsstraße;POINT (6.390038948673163 51.5700567080485)
05170000004034236;In der Huf;POINT (6.3756191513663 51.61437441464396)
05170000004034237;Hufschen Weg;POINT (6.356218056770444 51.65551062257433)
05170000004034238;Husenstraße;POINT (6.344808036000646 51.60532154891586)
05170000004034239;Kastellstraße;POINT (6.374488200459088 51.61118637502622)
05170000004034240;Kervenheimer Weg;POINT (6.3550552519856005 51.629200766497355)
05170000004034241;Kevelaerer Straße;POINT (6.365676217102185 51.602626592171475)
05170000004034242;Kirchstraße;POINT (6.375338287514513 51.60867249618288)
05170000004034243;Kiwittweg;POINT (6.381582376903581 51.608592077735516)
05170000004034244;Klosterstraße;POINT (6.376967962306308 51.61093446339468)
05170000004034245;Kuckucksweg;POINT (6.355663350040352 51.61186630064131)
