strassenschluessel;bezeichnung;geometry
05374000000405001;Ahornweg;POINT (7.668407684872811 51.02481337390071)
05374000000405002;Alte Halde;POINT (7.636501445195429 51.020078140532924)
05374000000405003;Altenastraße;POINT (7.6592662928153326 51.03057136953587)
05374000000405004;Am alten Friedhof;POINT (7.648064320127436 51.023162946925716)
05374000000405005;Am Freien Stuhl;POINT (7.65134051926423 51.02139165538736)
05374000000405006;Am Klitgen;POINT (7.667454315984045 51.02947982628336)
05374000000405007;Am Räschen;POINT (7.646061451987199 51.03009082539295)
05374000000405008;Am Stadtwald;POINT (7.656186186403125 51.025577010309476)
05374000000405009;Am Stentenberg;POINT (7.6441524110570995 51.02336454621196)
05374000000405010;Am Wäcker;POINT (7.636895301591651 51.01727666853005)
05374000000405011;Asternweg;POINT (7.647933687051534 51.016075139110654)
05374000000405012;Auf dem Kamp;POINT (7.66725645370305 51.02387253342774)
05374000000405013;Am Grafweg;POINT (7.649544057878074 51.028947679835895)
05374000000405014;Auf der Hardt;POINT (7.643983347449459 51.03169744122506)
05374000000405015;Bahnstraße;POINT (7.652946278193141 51.01908327184144)
05374000000405016;Baldenberger Weg;POINT (7.650632837864095 51.012496052400095)
05374000000405017;Bergstraße;POINT (7.641026867972314 51.02895943494897)
05374000000405018;Birkenstraße;POINT (7.666712469427856 51.029658318260104)
05374000000405019;Blumenweg;POINT (7.657668836551336 51.02670658287659)
05374000000405020;Breiter Weg;POINT (7.6566176198452025 51.02781636557395)
05374000000405021;Bruchstraße;POINT (7.637288969277015 51.020839143029384)
05374000000405022;Brückenstraße;POINT (7.656495383112815 51.01921307807668)
05374000000405023;Buchenstraße;POINT (7.663775071989289 51.027531399051746)
05374000000405024;Burgstraße;POINT (7.651016564665328 51.021662336430644)
05374000000405025;Burstenstraße;POINT (7.661868322960965 51.02331966272297)
05374000000405026;Burstenweg;POINT (7.65735619245861 51.02233532728289)
05374000000405027;Buschweg;POINT (7.634130143238181 51.01785870437804)
05374000000405028;Dietrich-Bonhoeffer-Weg;POINT (7.661790549135704 51.02497078105009)
05374000000405029;Dörspestraße;POINT (7.636717652155566 51.01394915356362)
05374000000405030;Drostenweg;POINT (7.658189298491035 51.03036064881728)
05374000000405031;Druchtemicke;POINT (7.659958929132579 51.02684135222345)
05374000000405032;Eichenstraße;POINT (7.659579419758311 51.02831457991414)
05374000000405033;Eifeler Straße;POINT (7.64319253203431 51.02541707798005)
05374000000405034;Enneststraße;POINT (7.647176375226591 51.01618577249639)
05374000000405035;Eschenstraße;POINT (7.661018582522856 51.02662146379772)
05374000000405036;Erlenweg;POINT (7.665624349695799 51.02526644891054)
05374000000405038;Feldstraße;POINT (7.6522953871392705 51.02684214049461)
05374000000405039;Fichtenstraße;POINT (7.668955549999484 51.026239299894435)
05374000000405040;Fliederstraße;POINT (7.65930377922023 51.024758771212426)
05374000000405041;Friedhofstraße;POINT (7.648253547758001 51.01813948583134)
05374000000405042;Friedrich-Ebert-Straße;POINT (7.663894043783734 51.03089343907241)
05374000000405043;Gartenstraße;POINT (7.6399619689624245 51.020612423713814)
05374000000405044;Gasstraße;POINT (7.65494138077776 51.021228916331964)
05374000000405045;Geesthölzchen;POINT (7.642495992779734 51.02780615712624)
05374000000405046;Gimbornstraße;POINT (7.636817809725618 51.020758114553004)
05374000000405047;Glockenbergstraße;POINT (7.650080217923649 51.02873584976111)
05374000000405048;Goethestraße;POINT (7.65611544562872 51.024827432551795)
05374000000405049;Hackenberger Weg;POINT (7.646353575717775 51.0289934786742)
05374000000405050;Hauptstraße;POINT (7.6491438282217254 51.02496447885577)
05374000000405051;Henneweide;POINT (7.662785751797905 51.02764447162147)
05374000000405052;Herweg;POINT (7.64555606086147 51.02037543259246)
