strassenschluessel;bezeichnung;geometry
05366000000805001;An der Mühle;POINT (6.776653240691793 50.37471441623203)
05366000000805002;Bundesstraße;POINT (6.778534505398157 50.374489467847745)
05366000000805003;Dorseler Weg;POINT (6.778784874304753 50.37457950354574)
05366000000805004;Hubertusstraße;POINT (6.777383991287978 50.3738480565973)
05366000000805005;Im Acker;POINT (6.777600958025984 50.3713746418055)
05366000000805006;Schönebergstraße;POINT (6.776721918595774 50.37341107108576)
05366000000805007;Uedelhovener Weg;POINT (6.776903490363496 50.37246861235954)
05366000000805008;Zur Kapelle;POINT (6.776672382290665 50.373741363703445)
05366000000805009;Haus Riental;POINT (6.7711511649441904 50.37972006975663)
05366000000805010;Bahnhof Ahrdorf;POINT (6.7866751673942955 50.36960754358886)
05366000000805011;Haus Ruland;POINT (6.789548267369825 50.36955837147974)
05366000000805013;Auf Busch;POINT (6.779279025282819 50.369222642994735)
05366000000805015;Bienengarten;POINT (6.7784322291007735 50.37272742517085)
05366000000805041;Ahrtal;POINT (6.738324008742712 50.38794535294145)
05366000000805042;Am Hammerwerk;
05366000000805043;Am Leychen;
05366000000805044;Burgpützen;POINT (6.728298861120971 50.389869068099856)
05366000000805045;Dollendorfer Straße;POINT (6.728126028194606 50.390593376531655)
05366000000805046;Hüttenstraße;POINT (6.736360945292407 50.38781314649988)
05366000000805047;Mackental;POINT (6.737120639310422 50.38652812007709)
05366000000805048;Mühlenberg;POINT (6.72672791003665 50.388462902268024)
05366000000805049;Neuhof;POINT (6.751566069187992 50.385151050051405)
05366000000805050;Siedlung Bonzelet;POINT (6.731887192392353 50.395721958542296)
05366000000805051;Auf Lehnendell;POINT (6.733572904027227 50.39573316921106)
05366000000805052;Steingasse;POINT (6.741259119501926 50.3885391446042)
05366000000805053;Walbertal;
05366000000805054;Hüttenhof;POINT (6.7370390112146605 50.384331908896186)
05366000000805055;Zum Mühlental;POINT (6.726542295566666 50.39030245364911)
05366000000805071;Alendorfstraße;POINT (6.635468578212577 50.365351614912996)
05366000000805072;Am Kalvarienberg;POINT (6.639294807543593 50.36903712636795)
05366000000805073;Bachgasse;POINT (6.639129742796647 50.367619317567964)
05366000000805074;Im Bungert;POINT (6.637903803583179 50.369870779553565)
05366000000805075;In der Weidenbach;POINT (6.634938450158171 50.36395293424431)
05366000000805076;Odenbach;POINT (6.636569107688392 50.36633072929434)
05366000000805077;Quellenstraße;POINT (6.636709423988852 50.36950708207191)
05366000000805078;Siedlung Arth;POINT (6.627158750978576 50.362622551327625)
05366000000805079;Weilerweg;POINT (6.6355613086105905 50.36743597438973)
05366000000805080;Wendelinusplatz;POINT (6.636524716562245 50.368670812948615)
05366000000805081;Wiesbaumer Straße;POINT (6.640184396276112 50.36480946123656)
05366000000805082;Zum Böckel;POINT (6.6343732922214915 50.36540368267447)
05366000000805107;Ahrstraße;POINT (6.645697650623755 50.43922029003084)
05366000000805108;Alte Trierer Straße;POINT (6.644393283065646 50.4385452909241)
05366000000805109;Am Erschberg;POINT (6.642314119770012 50.43416793457914)
05366000000805110;Am Hang;POINT (6.643081675747958 50.440301182133325)
05366000000805111;Am Hirtenturm;POINT (6.649900371659899 50.43825100803041)
05366000000805112;Am Lühberg;POINT (6.64908034606929 50.43757879562787)
05366000000805113;An der Ahrquelle;POINT (6.649847307415701 50.437977150642524)
05366000000805114;An der Leimkaul;POINT (6.642238923623242 50.43344092481016)
05366000000805115;An der Römervilla;
05366000000805116;Bahnhofstraße;POINT (6.64935669766377 50.44261119313583)
05366000000805117;Bergstraße;POINT (6.641532066710341 50.437733225521605)
05366000000805118;Brabanter Straße;POINT (6.641095591014479 50.43993193239824)
05366000000805119;Brüsseler Straße;POINT (6.642690532349749 50.44138007864008)
05366000000805120;Burg;POINT (6.653135669411422 50.43970900027351)
05366000000805121;Burgberg;POINT (6.653878634156756 50.438495715457506)
05366000000805122;Dörfer Weg;POINT (6.63920363805123 50.440092104591194)
05366000000805123;Eifelweg;POINT (6.641943699087472 50.440305243872565)
05366000000805126;Finkenberg;POINT (6.657313789949565 50.43769240226163)
05366000000805127;Gartenstraße;POINT (6.652957060764562 50.43431235257871)
05366000000805128;Giesental;POINT (6.657267547649608 50.43904656217462)
05366000000805130;Heinrichshof;POINT (6.648241378906814 50.430775391153766)
05366000000805131;Hennegauer Straße;POINT (6.640238524546519 50.440881343586554)
05366000000805132;Hülchrath;POINT (6.642866971264026 50.43960870173512)
05366000000805133;Im Driesch;POINT (6.6538386823318545 50.435477867703156)
05366000000805134;In den Alzen;POINT (6.641436783285295 50.44008445984069)
05366000000805135;In der Rhenn;
05366000000805136;Johannesstraße;POINT (6.650120280941136 50.43764937318155)
05366000000805137;Koblenzer Straße;POINT (6.655283012866223 50.43312443647518)
05366000000805138;Klosterstraße;POINT (6.650378839161072 50.43753095453924)
05366000000805139;Kölner Straße;POINT (6.652699520570762 50.43739030046953)
05366000000805140;Königsstraße;POINT (6.640845698914346 50.44071785774584)
05366000000805141;Lühbergstraße;POINT (6.647191935014134 50.438031526667736)
05366000000805142;Lütticher Straße;POINT (6.6404516060225145 50.44029852192551)
05366000000805143;Luxemburger Straße;POINT (6.640621867229986 50.44111929769628)
05366000000805144;Mühlenweg;POINT (6.642069885784981 50.43513551080141)
05366000000805145;Namurer Straße;POINT (6.6417945873724715 50.442161940506224)
05366000000805146;Nonnenbacher Weg;POINT (6.651810414124374 50.433506047705606)
05366000000805147;Nußheckerhof;POINT (6.638382296447022 50.430110742840405)
05366000000805148;Petersberg;POINT (6.643680218652798 50.43452340936422)
05366000000805149;Rathausplatz;POINT (6.650755662922224 50.43616789486647)
05366000000805150;Römerstraße;POINT (6.656917807215297 50.44767377622092)
05366000000805151;Sint-Stevens-Woluwe-Platz;POINT (6.645110898201691 50.43923046642908)
05366000000805152;Schillertsberg;POINT (6.666317236793108 50.42748619785351)
05366000000805153;Schladerberg;POINT (6.64293342266002 50.438078350637014)
05366000000805154;Tiergarten;POINT (6.649002822828833 50.44116182484157)
05366000000805155;Trierer Straße;POINT (6.644611040901641 50.4383656855326)
05366000000805156;Unter dem Heltenbusch;POINT (6.647806923654408 50.438134130014525)
05366000000805157;Walbacher Hof;POINT (6.6419475403148525 50.429989320450254)
05366000000805158;Wiesenstraße;POINT (6.645203960850007 50.442762538433094)
05366000000805159;Zuckerberg;POINT (6.650256958613967 50.43828584486705)
05366000000805160;Heidenbäumchen;POINT (6.634694064637495 50.427886699642954)
05366000000805161;Aachener Straße;POINT (6.644909221879946 50.439125551094136)
05366000000805162;Hermannsruh;POINT (6.637966436952042 50.430415973653844)
05366000000805163;Am Mürel;POINT (6.664879143471191 50.45010930594106)
05366000000805164;Am Gericht;POINT (6.658121196998501 50.447272001636364)
05366000000805165;Im Lenzenbenden;POINT (6.634356796496078 50.430957013974336)
05366000000805166;Auf Erschberg;POINT (6.636707058144534 50.43274492621338)
05366000000805167;Auf der Insel;
05366000000805168;Curtius-Schulten-Platz;
05366000000805169;Am Grafenfeld;POINT (6.645809815051209 50.4451456953726)
05366000000805170;An der Landwehr;POINT (6.646650400436537 50.44446248902909)
05366000000805171;An der Ziegelei;POINT (6.644566264004081 50.44523107327339)
05366000000805172;An den Weiden;POINT (6.642581928656569 50.44486704904199)
05366000000805173;Frankenring;POINT (6.64057229308037 50.444220238715204)
05366000000805175;Graf-Salentin-Ernst-Weg;POINT (6.643267462112142 50.44339456098501)
05366000000805176;Johannes-Becker-Weg;POINT (6.643489132656762 50.4453933512237)
05366000000805177;Karl-Otermann-Weg;POINT (6.645179442914704 50.44382461497474)
05366000000805179;Nettersheimer Weg;POINT (6.645353909124179 50.44544972816663)
05366000000805182;Am Johannesbusch;POINT (6.667971933683086 50.448826405309624)
05366000000805183;Mülheimer Heide;POINT (6.669590189514024 50.44769800285647)
05366000000805184;An der Nußhecke;POINT (6.637506697372572 50.429184203233625)
05366000000805185;Anna-Salome-Straße;POINT (6.638888752009058 50.439008575492906)
05366000000805186;Gräfin-Augusta-Straße;POINT (6.635009372650264 50.43898987599672)
05366000000805187;Graf-Arnold-Straße;POINT (6.639738546872008 50.43795067503378)
05366000000805188;Graf-Franz-Georg-Straße;POINT (6.63601562872502 50.43858256723854)
05366000000805189;Graf-Gerhard-Straße;POINT (6.638319618659049 50.43766426827106)
05366000000805190;Graf-Hermann-Straße;POINT (6.637117050078149 50.43930620277766)
05366000000805191;Graf-Johann-Straße;POINT (6.640759193068104 50.438062662853774)
05366000000805192;Ahornstraße;POINT (6.666363447520697 50.447399965771545)
05366000000805256;Am Stein;POINT (6.620233950470079 50.443422020593324)
05366000000805257;Am Strehl;POINT (6.622776950313605 50.43966228928466)
05366000000805258;Anno-Santo-Straße;POINT (6.6223000224241595 50.43674501581025)
05366000000805259;Auf der Krues;POINT (6.630695226879404 50.43884567198981)
05366000000805260;Auf der Komm;
05366000000805261;Buppersgasse;POINT (6.626616785480074 50.439505802488654)
05366000000805262;Eppengasse;POINT (6.627141828523797 50.441202405714236)
05366000000805263;Förberichstraße;POINT (6.622494893937684 50.43895442360278)
05366000000805264;Hochstein;POINT (6.62561146211975 50.43670102489603)
05366000000805265;Hohental;POINT (6.631715246044106 50.440729093248486)
05366000000805266;Im Weiher;POINT (6.627707639399831 50.4425022756027)
05366000000805267;Im Tälchen;POINT (6.63046235229462 50.441974838230635)
05366000000805268;In der Ronn;POINT (6.625258290186572 50.44255690025903)
05366000000805269;Judengasse;POINT (6.6306510171275805 50.44047659286197)
05366000000805270;Kippelberg;POINT (6.627786397208041 50.44143957933642)
05366000000805271;Lentgesmühle;POINT (6.601208012104938 50.44372028264231)
05366000000805272;Neulandstraße;POINT (6.62466696836072 50.43924431024909)
05366000000805273;Nürburgstraße;POINT (6.625318443671905 50.44147106855539)
05366000000805275;Raderhof;POINT (6.5900331815876765 50.42185083422522)
05366000000805276;Räuberspesch;POINT (6.6213883946453596 50.43741308497921)
05366000000805277;Schmidtheimer Straße;
05366000000805278;Schossen;POINT (6.63010558250189 50.44088878504359)
05366000000805279;Tilgenweg;POINT (6.625374403496218 50.4400047150635)
05366000000805280;Tonnenpesch;POINT (6.629480683247125 50.4411961665716)
05366000000805281;Treuter Weg;POINT (6.625778776820969 50.440723597439685)
05366000000805282;Trift;POINT (6.622476337609409 50.442612050489906)
05366000000805283;Vogelsang;POINT (6.621353495968123 50.44210977579747)
05366000000805284;Woltersgasse;POINT (6.627198537398216 50.44045509482287)
05366000000805285;Zollstock;POINT (6.627503161542259 50.43846758041039)
05366000000805286;Olbrücker Weg;POINT (6.624302969479033 50.44125167087988)
05366000000805287;Dechant-Lux-Platz;
05366000000805288;Forstwald;POINT (6.612916664467651 50.44918631408473)
05366000000805336;Altenburger Straße;POINT (6.5981305095418925 50.44224834583011)
05366000000805337;Bahnhof;POINT (6.593247393570459 50.442265402613536)
05366000000805338;Urftstraße;POINT (6.596213609176054 50.44309566261228)
05366000000805339;Forsthaus Altenburg;POINT (6.597901850597668 50.43555177345765)
05366000000805340;Gut Altenburg;POINT (6.596775222244872 50.43272742520035)
05366000000805365;Am Fuhrbach;POINT (6.710660540473713 50.373232840835065)
05366000000805366;Amselweg;POINT (6.703998576815566 50.36924451944066)
05366000000805367;Antoniusstraße;POINT (6.705661155635229 50.37076861224786)
05366000000805368;Burgstraße;POINT (6.708599240628348 50.37637190423226)
05366000000805369;Donatusweg;POINT (6.7007361421137634 50.36994782029598)
05366000000805370;Grasiger Weg;POINT (6.7085162512846335 50.374177046905906)
05366000000805371;Lampertsweg;POINT (6.704794816830188 50.375339666790346)
05366000000805372;Lindenplatz;POINT (6.707738225930796 50.37224674094901)
05366000000805373;Lindenstraße;POINT (6.706578169275042 50.37214056977823)
05366000000805374;Maiplatz;POINT (6.706116707875795 50.371625327223065)
05366000000805375;Rotherbachstraße;POINT (6.705207939250711 50.36922032086249)
05366000000805376;Siedlung Pauls;POINT (6.722292214457358 50.38539561886935)
05366000000805377;Theaterstraße;POINT (6.709203948083274 50.373165101727686)
05366000000805378;Waldstraße;POINT (6.707972482823758 50.37196545060592)
05366000000805379;Weilerstraße;POINT (6.7100588142747695 50.37372400654855)
05366000000805380;Zum Rotherberg;POINT (6.706250383421198 50.370389180920874)
05366000000805381;Im Benden;POINT (6.708869347706624 50.375054244649235)
05366000000805382;Antoniushof;POINT (6.708467552546574 50.37046463042548)
05366000000805383;Gartenweg;POINT (6.709554655433574 50.373948362616076)
05366000000805385;Schloßtal;POINT (6.712356265396715 50.389840081698075)
05366000000805386;Wacholderweg;POINT (6.704871075562512 50.37432924704706)
05366000000805416;Alter Bach;POINT (6.7325035782549625 50.40917809856845)
05366000000805417;Am Schießberg;POINT (6.722621133725435 50.41435770700578)
05366000000805418;Auenweg;POINT (6.728598254685299 50.41082476952799)
05366000000805419;Blankenheimer Straße;POINT (6.731649336723261 50.409890290579646)
05366000000805420;Brunnenweg;POINT (6.7334955804531305 50.41293445135819)
05366000000805421;Falterweg;POINT (6.729290073304471 50.413136129313585)
05366000000805422;Freilinger Mühle;POINT (6.729410569296226 50.40562268654784)
05366000000805423;Industriestraße;POINT (6.72824907194115 50.41379938825524)
05366000000805424;Lommersdorfer Straße;POINT (6.732402147024768 50.41025762942429)
05366000000805425;Marienplatz;POINT (6.731413918253387 50.41076135343269)
05366000000805426;Martinusstraße;POINT (6.730158786217242 50.411604070143866)
