strassenschluessel;bezeichnung;geometry
05974000003603001;Burgstraße;POINT (8.430579443375155 51.49161761731997)
05974000003603002;Grüner Weg;POINT (8.436948543693005 51.490212171292804)
05974000003603003;Hachtorstraße;POINT (8.431050954312495 51.49373573902048)
05974000003603004;Hochstraße;POINT (8.432369244102993 51.49210661005488)
05974000003603005;Im Krummen Hagen;POINT (8.430876424833356 51.49108219194003)
05974000003603006;Kapuzinergasse;POINT (8.429827977627044 51.48874392333268)
05974000003603008;Königstraße;POINT (8.432447813941584 51.49037631284662)
05974000003603009;Zur Stadtmauer;POINT (8.436083375360871 51.491799857985285)
05974000003603010;Mittlere Straße;POINT (8.432464356412705 51.492347808817016)
05974000003603011;Niedere Straße;POINT (8.428149787250044 51.492253298818866)
05974000003603012;Oesternstraße;POINT (8.435609130889215 51.49069069948471)
05974000003603013;Oesterntor;POINT (8.435189287853701 51.49214433123783)
05974000003603014;Ritterstraße;POINT (8.425045230906745 51.49089511759015)
05974000003603015;Romberg;POINT (8.434820801802696 51.49269151684811)
05974000003603016;Schneringer Straße;POINT (8.422399827674596 51.484418535792294)
05974000003603017;Schulstraße;POINT (8.432638877961788 51.49303368732975)
05974000003603018;Seilerweg;POINT (8.425041014927498 51.49139401830983)
05974000003603019;Soestweg;POINT (8.429538992931239 51.490896271355396)
05974000003603020;Stadtmauer;POINT (8.437252597552824 51.49096149981998)
05974000003603021;Braugasse;POINT (8.431800347439953 51.4918007944783)
05974000003603022;Suttroper Weg;POINT (8.431508254560946 51.48760655476111)
05974000003603023;Windpothstraße;POINT (8.432726868672898 51.48873426877602)
05974000003603024;Schwarzer Weg;POINT (8.434977676036967 51.48953534578696)
05974000003603025;Klosterweg;POINT (8.430455007886 51.48933794988118)
05974000003603026;Am Markt;POINT (8.43358381146957 51.49118943358356)
05974000003603027;Zum Griesenturm;POINT (8.434708408754418 51.490997758100924)
05974000003603051;Am Möncherberg;POINT (8.448821044011073 51.4880542092689)
05974000003603052;Am Rabenknapp;POINT (8.452463931623702 51.47953024304705)
05974000003603053;Auf dem Stein;POINT (8.44256620288657 51.49479051002792)
05974000003603054;Augustastraße;POINT (8.442933017988917 51.493858936610984)
05974000003603055;Bahnhofstraße;POINT (8.439205162442562 51.49093422828879)
05974000003603056;Benderstraße;POINT (8.442542031931293 51.488318539133196)
05974000003603057;Bergstraße;POINT (8.439810073179082 51.48736442695963)
05974000003603058;Bibertal;POINT (8.448206748773272 51.481807141344945)
05974000003603059;Birkenweg;POINT (8.438357434607571 51.48743174326027)
05974000003603060;Brandisstraße;POINT (8.442407958072481 51.48969261026419)
05974000003603061;Breslauer Straße;POINT (8.449987863384308 51.48503821250293)
05974000003603062;Briloner Straße;POINT (8.455141809432602 51.48769670777194)
05974000003603063;Brunwardinger Straße;POINT (8.439400743368441 51.493853301746334)
05974000003603064;Danziger Straße;POINT (8.449673825573191 51.483620604737304)
05974000003603065;Eulenspiegel;POINT (8.438763339194027 51.47152432394398)
05974000003603066;Hankerfeld;POINT (8.445736250408586 51.48462322994568)
05974000003603067;Hansastraße;POINT (8.445827777538605 51.49037325249504)
05974000003603068;Harringhuser Straße;POINT (8.443742996798168 51.4882786615767)
05974000003603069;Heidberg;POINT (8.519073361910575 51.463738593043466)
05974000003603070;Industriestraße Möhnetal;POINT (8.431697565505326 51.48347509718401)
05974000003603071;Heroldstraße;POINT (8.443461018526715 51.49237494923317)
05974000003603072;Im Alten Wall;POINT (8.441083814590717 51.493801412515104)
05974000003603073;Johannesstraße;POINT (8.443136702325237 51.4959738652489)
05974000003603074;Kallenhardter Straße;POINT (8.447041525714605 51.484453816570706)
05974000003603075;Kettelerstraße;POINT (8.443814084235761 51.490789861765755)
05974000003603076;Kneblinghauser Weg;POINT (8.451305867867399 51.49279647367873)
