strassenschluessel;bezeichnung;geometry
05554000004001781;Ährenfeld;POINT (6.835805614987935 51.7771119292635)
05554000004001782;Ahornpfad;
05554000004001783;Am Frauenberg;POINT (6.830456010902464 51.769398829607226)
05554000004001785;Am Holzplatz;POINT (6.843415367249121 51.76697883281132)
05554000004001786;Am Schwanenhof;POINT (6.839647129723668 51.77359288594107)
05554000004001787;Ant Stäppken;POINT (6.82834728392186 51.76763045838415)
05554000004001788;An der Windmühle;POINT (6.834314850833228 51.76643535092702)
05554000004001789;Birkenhain;POINT (6.841399302998804 51.76756818143567)
05554000004001790;Binsenweg;POINT (6.841157871506099 51.765445715123825)
05554000004001791;Borkener Straße;POINT (6.8388498583577055 51.77137346068221)
05554000004001792;Brökerstegge;POINT (6.845133455803528 51.77045992711837)
05554000004001793;Dorstener Straße;POINT (6.841370459374516 51.76908924309356)
05554000004001794;Dückerstraße;POINT (6.8448796955071085 51.76898475312178)
05554000004001795;Feldstiege;POINT (6.827434291223655 51.76831485095244)
05554000004001796;Flückspatt;POINT (6.834630957042721 51.770323023559506)
05554000004001797;Franz-Hitze-Straße;POINT (6.837336192715954 51.77029036075043)
05554000004001798;Freiheit;POINT (6.828993783351433 51.76439587812431)
05554000004001799;Freiter Pättken;POINT (6.83370762709455 51.76705484206942)
05554000004001800;Füllenkamp;POINT (6.840056231469279 51.77177697200202)
05554000004001801;Garbenweg;POINT (6.831381821129151 51.7719081161652)
05554000004001802;Gartenstraße;POINT (6.8421337406952665 51.76783498917719)
05554000004001803;Glockengrube;POINT (6.833143900582839 51.77184662890756)
05554000004001804;Grünstraße;POINT (6.836817596583189 51.77076494300164)
05554000004001805;Helweg;POINT (6.820754112213271 51.78515020182962)
05554000004001806;Hoher Kamp;POINT (6.837541455790331 51.77369312183472)
05554000004001807;Hoher Weg;POINT (6.838174918029308 51.76895792500921)
05554000004001808;Im Mensing;POINT (6.833513848592629 51.76971479748273)
05554000004001809;Im Winkel;POINT (6.838783567129201 51.77022507432988)
05554000004001810;Industriestraße;
