strassenschluessel;bezeichnung;geometry
05962000002805501;Amselweg;POINT (7.596969238177829 51.121200607980754)
05962000002805502;Bahnhofstraße;
05962000002805503;Im Baukholt;POINT (7.618641062389054 51.13657496133054)
05962000002805504;Am Baumhof;POINT (7.613773401463332 51.12697696783554)
05962000002805505;Am Berg;POINT (7.624303236001123 51.12780258923867)
05962000002805506;Berkesfeld;POINT (7.614904277404682 51.13347539525293)
05962000002805507;Börlinghausen;POINT (7.610628259313945 51.12544189576205)
05962000002805508;Brantenberg;POINT (7.63151236074708 51.119487635057496)
05962000002805509;Buschheide;POINT (7.609295304916044 51.122610625499576)
05962000002805510;Butterberg;POINT (7.6106152137793375 51.12342295016752)
05962000002805511;Am Denkmal;POINT (7.614318923887219 51.127173632816294)
05962000002805512;Drosselweg;POINT (7.602009969562379 51.122716015000634)
05962000002805513;Feldstraße;POINT (7.620335911674488 51.128719628242585)
05962000002805514;Am Finkenschlag;POINT (7.608503292990179 51.125924256389595)
05962000002805515;Op De Fuar;POINT (7.611949816899808 51.1269024656234)
05962000002805516;Füllenfeld;POINT (7.610801406572234 51.12735900124651)
05962000002805517;Hammerkamp;POINT (7.615496716531021 51.13593488655495)
05962000002805518;Haunerbusch;POINT (7.602654358694372 51.126416182179135)
05962000002805519;Heerstraße;POINT (7.606046987347847 51.12213149223015)
05962000002805520;Heideweg;POINT (7.60808043568247 51.12309493223848)
05962000002805521;Hinterste Berg;POINT (7.628252297579926 51.13173988139185)
05962000002805522;Hoher Hahn;POINT (7.624772164600362 51.12519518714284)
05962000002805523;Im Hofe;POINT (7.6076044239628375 51.12548965028797)
05962000002805524;Hülloch;POINT (7.60717017637585 51.12253355813237)
05962000002805525;Humecke;POINT (7.611733605259878 51.13078124375851)
05962000002805526;Im Kamp;POINT (7.613447330066011 51.125780270638344)
05962000002805527;Kamperbach;POINT (7.615977484599173 51.126411580597114)
05962000002805528;Kölner Straße;POINT (7.6010461158117115 51.1235122990357)
05962000002805529;Lerchenweg;POINT (7.614015309533292 51.1233145335124)
05962000002805530;Im Lütkenbusch;POINT (7.618157113943088 51.13584414166568)
05962000002805531;In der Mark;POINT (7.634977970631605 51.128730849989864)
05962000002805532;Neuebrücke;POINT (7.631225874912119 51.12590045703764)
05962000002805533;Am Nocken;POINT (7.612934557380588 51.12701127403248)
05962000002805534;Osemundstraße;POINT (7.597553603604958 51.125066750678414)
05962000002805535;Rehsiepen;POINT (7.634197844600716 51.12259549021744)
05962000002805536;Schanhollenweg;POINT (7.608055590664018 51.120715356330976)
05962000002805537;Schnörrenbach;POINT (7.610322767411045 51.12039019047194)
05962000002805538;Im Siepen;POINT (7.618768875890814 51.134212180490294)
05962000002805539;Springerweg;POINT (7.597926040386849 51.128717287588884)
05962000002805540;Thingslindestraße;POINT (7.600479363448166 51.13489198002274)
05962000002805541;Am Timmerberg;POINT (7.614154920750495 51.12503496740158)
05962000002805542;Tulpenweg;POINT (7.61211418766401 51.12402341795678)
05962000002805543;Am Volmehang;POINT (7.615923889144751 51.13364181229632)
05962000002805544;Volmestraße;POINT (7.618007368639079 51.12915647682866)
05962000002805545;Vorderste Berg;POINT (7.619966265974001 51.13297687871207)
05962000002805546;An der Währ;POINT (7.619064144432857 51.125415712701546)
05962000002805547;Waldheimstraße;POINT (7.592492036332914 51.122488041854105)
05962000002805548;Wehestraße;POINT (7.616850612855964 51.12608977877171)
05962000002805549;Windfuhr;POINT (7.619955982296358 51.12630648077577)
05962000002805550;Rotkehlchenweg;POINT (7.600732771931353 51.1220346441212)
05962000002805551;Glockenweg;POINT (7.600750920993246 51.12652532731923)
05962000002805552;Kuhlen;POINT (7.604243175313385 51.12553893797997)
05962000002805553;Friesenweg;POINT (7.611218796031548 51.127398554871576)
05962000002805554;Zaunkönigweg;POINT (7.598630265941685 51.12155741896261)
05962000002805555;In der Helle;POINT (7.5879858313595 51.1231967032091)
05962000002805556;Im Schlote;POINT (7.589792329541672 51.12068850000497)
05962000002805557;Am Heidehang;POINT (7.611118771503492 51.122567523783346)
05962000002805558;Am Knapp;
05962000002805560;Reidemeisterweg;POINT (7.600450492677179 51.12457088989739)
05962000002805561;Margarete-Sänger-Weg;
05962000002805563;Dr.-Hans-Wernscheid-Str.;POINT (7.606275839129292 51.12354245913699)
05962000002805564;Montigny-Allee;POINT (7.604550490023524 51.130354346889625)
05962000002805565;Talstraße;POINT (7.603709829916212 51.12785827000759)
05962000002805566;Ebbeblick;POINT (7.604445140657132 51.128886047783446)
05962000002805567;Bergstraße;POINT (7.60410334403114 51.12944430082408)
05962000002805568;Dentonweg;POINT (7.603944214520149 51.13023260402409)
05962000002805569;Am Schlittenhang;POINT (7.6056712042933405 51.129751875693636)
05962000002805601;Ahornweg;POINT (7.593371305097196 51.14005083536576)
05962000002805602;Asternweg;POINT (7.602734008305612 51.13151986608919)
05962000002805603;Bachstraße;POINT (7.597759812674855 51.13226333142399)
05962000002805604;Berliner Straße;POINT (7.585394488945149 51.12972792902089)
05962000002805605;Birkenweg;POINT (7.5989137424138615 51.129920897504036)
05962000002805606;Blankenberg;POINT (7.5985014550079875 51.13681824898487)
05962000002805607;Bordinghausen;POINT (7.602465496583575 51.13275877831412)
05962000002805608;Bordinghauser Weg;POINT (7.601120864587899 51.13167511263594)
05962000002805609;Am Brederek;POINT (7.589479649971965 51.13878424883359)
05962000002805610;Breslauer Straße;POINT (7.588831223570143 51.12898254250658)
05962000002805611;Brüderweg;POINT (7.588056717753063 51.13686502289834)
05962000002805612;An den Buchen;POINT (7.591562566823254 51.13256358443151)
05962000002805613;Büscherweg;POINT (7.588582725529851 51.13563516841888)
