strassenschluessel;bezeichnung;geometry
05766000002402301;Am Fassenberg;POINT (8.999192148584473 52.0488924585405)
05766000002402302;Am Friedhof;POINT (8.997107275386533 52.04769552331099)
05766000002402303;Am Krügerberg;POINT (8.996854079425463 52.04885045886683)
05766000002402304;Am Langen Feld;POINT (9.006698164849453 52.042019959250034)
05766000002402305;Amselweg;POINT (9.004934804903675 52.04238488776422)
05766000002402306;Am Spreenland;POINT (9.004200054226677 52.04216987204793)
05766000002402307;An der Niedermühle;POINT (9.004881393295973 52.0395377070939)
05766000002402308;Auf dem Brinke;POINT (8.996714318619935 52.04829535787605)
05766000002402309;Auf dem Papierkamp;POINT (9.006360332024032 52.04010044874693)
05766000002402310;Auf der Insel;POINT (9.021369815347208 52.01974264487048)
05766000002402311;Auf der Wiese;POINT (8.998950794417437 52.047670829208364)
05766000002402312;Am Bahnhof;POINT (8.997138706316928 52.03366226372366)
05766000002402313;Bredenweg;POINT (9.000832214744289 52.02277328121945)
05766000002402314;Bromernkamp;POINT (9.007215873390297 52.03338947321841)
05766000002402315;Brüderstraße;POINT (9.018230670642675 52.0220306349732)
05766000002402316;Dammstraße;POINT (9.004031067869288 52.03226598646375)
05766000002402317;Danziger Straße;POINT (9.01260069528502 52.02482539070914)
05766000002402318;Dockenweg;POINT (9.003435675417327 52.04336796026255)
05766000002402319;Sporkhagen;POINT (9.001916359487028 52.01948371348596)
05766000002402320;Ellernweg;POINT (8.999233415371297 52.02255457744462)
05766000002402321;Gartenstraße;POINT (8.99837993413417 52.041713620908205)
05766000002402322;Grenzstraße;POINT (9.006889990932562 52.040183297056664)
05766000002402323;Hamelner Straße;POINT (9.005174444174518 52.03289235638067)
05766000002402324;Hauptstraße;POINT (9.005886710403036 52.035957997022244)
05766000002402325;Homeien;POINT (8.974401716978937 52.05965918556418)
05766000002402326;Hornsiek;POINT (8.999264767271258 52.04544535327226)
05766000002402327;Im Lala;POINT (8.998435747820245 52.02580779960547)
05766000002402328;Inselweg;POINT (9.019787202530342 52.020950537710306)
05766000002402329;Kampstraße;POINT (9.005758145747091 52.04798980669154)
05766000002402330;Kehmeiersweg;POINT (8.9953932514865 52.02664447772348)
05766000002402331;Königstraße;POINT (9.014289147980781 52.02391374340422)
05766000002402332;Krubberg;POINT (9.01280733128288 52.06440163035423)
05766000002402333;Krumme Straße;POINT (9.006432819905655 52.040799720775134)
05766000002402334;Lemgoer Straße;POINT (8.98881051846577 52.03568805651699)
05766000002402335;Markfeld;POINT (8.975804334010748 52.04814804973962)
05766000002402336;Mittelstraße;POINT (9.00712348498253 52.02616140528481)
05766000002402337;Mühlenstraße;POINT (9.007670132835761 52.034066864396365)
05766000002402338;Im Grund;POINT (8.983947104302219 52.03265407947332)
05766000002402339;Neue Straße;POINT (9.02182881409292 52.023055393224446)
05766000002402340;Neustadt;POINT (8.999579223763977 52.02410489298312)
05766000002402341;Noltenhöferweg;POINT (8.992142705618868 52.02757889363101)
05766000002402342;Obere Straße;POINT (9.007988801495976 52.024592020739455)
05766000002402343;Papenstraße;POINT (8.998772420322329 52.04951599962528)
05766000002402344;Rawaule;POINT (8.996601678087902 52.05031568697798)
05766000002402345;Riedeweg;POINT (8.996416293822293 52.049852183554925)
05766000002402346;Gröchtenweg;POINT (8.987195861954094 52.03578400489055)
05766000002402347;Schulstraße;POINT (9.010228639605996 52.02637026044199)
05766000002402348;Schwelentruper Weg;POINT (9.003051409873226 52.040469000860384)
05766000002402349;Steinkamp;POINT (8.995555530846751 52.04826239525269)
05766000002402350;Stettiner Straße;POINT (9.012088395114649 52.026380819473324)
05766000002402351;Untere Straße;POINT (9.00648017392686 52.02304471275982)
05766000002402352;Waldstraße;POINT (8.998738997794945 52.04430526804749)
05766000002402353;Wasserweg;POINT (8.994999631137865 52.0501912770121)
05766000002402354;Steinberg;POINT (8.992729743741034 52.049442829744116)
05766000002402355;Friedrichsfeld;POINT (8.980641638812783 52.027687164647574)
05766000002402356;Neuenkamp;POINT (8.982457746936971 52.03357719742667)
05766000002402357;In der Dickte;POINT (8.983669557577915 52.034369299634555)
05766000002402358;Steiler Weg;POINT (8.981638644903816 52.03573797382548)
05766000002402359;Kassenstraße;
05766000002402360;Am Knapp;POINT (8.997549218414427 52.04759551872108)
05766000002402361;Am Fetten Kampe;POINT (8.997433688145293 52.047290500464)
05766000002402362;Pohlkamp;POINT (9.000083002819212 52.02511024048293)
05766000002402363;Bärenort;POINT (8.99081106314105 52.032399850476516)
05766000002402364;Zum Netling;POINT (8.987703145714114 52.036287117940226)
05766000002402365;Homeiener Straße;POINT (8.993493482891035 52.053024589196234)
05766000002402366;Rosenhof;POINT (8.99643962361181 52.05759063130588)
05766000002402367;Sollenhof;POINT (9.000233021255935 52.05899174097022)
05766000002402368;Waldmühlenweg;POINT (8.99873972229465 52.05068743023902)
05766000002402369;Drosselweg;POINT (9.003739791436589 52.04241575253038)
05766000002402370;Fasanenweg;POINT (9.005841361136017 52.04347928969426)
05766000002402371;Finkenweg;POINT (9.005440597666258 52.04264255349064)
05766000002402372;Kiebitzweg;POINT (9.002517519205314 52.0425904690468)
05766000002402373;Kuckucksweg;POINT (9.005837526228088 52.0420228191758)
05766000002402374;Lerchenweg;POINT (9.006972390901975 52.0439067990385)
05766000002402375;Meisenweg;POINT (9.004930792219364 52.04142917385871)
05766000002402376;Sperlingsgasse;POINT (9.006558166552793 52.043020374829)
05766000002402377;Poststraße;POINT (9.00580588239074 52.03444541621194)
05766000002402378;Plögerweg;POINT (9.002131367245534 52.040022515177746)
05766000002402379;Eichenweg;POINT (9.020076532737995 52.02392583733577)
05766000002402380;Kesselbreite;POINT (8.997665997454483 52.04663273204097)
05766000002402381;Am Rathaus;POINT (9.006492510767767 52.03456865468665)
05766000002402382;Lenzberg-Straße;POINT (9.008955986446402 52.035272642896516)
05766000002402383;Am Thonwerk;POINT (8.998283562890705 52.03401935981718)
05766000002402384;Sporker Berg;POINT (9.009039804418455 52.025414667933234)
05766000002402386;Rümeland;POINT (8.99961230802278 52.042590189609975)
05766000002402387;Birkenweg;POINT (9.018038886078054 52.023419977994976)
05766000002402388;Buchenweg;POINT (9.017896222841584 52.022770081876914)
05766000002402401;Bahnhofstraße;POINT (9.059820466611185 52.00522835803806)
05766000002402402;Barntruper Straße;POINT (9.068434410920126 52.003556620356655)
05766000002402403;Brede-Ring;POINT (9.064660100503028 52.00314323551255)
05766000002402404;Katzhagen;POINT (9.064295867909065 52.00557300621313)
05766000002402405;Sibbentruper Straße;POINT (9.06937747789771 52.00615636912485)
05766000002402406;Unter Gehren;POINT (9.052580268980224 52.00786953187091)
05766000002402407;Sibbentrup;POINT (9.088118010542878 52.013789148767806)
05766000002402408;Teut;POINT (9.085892829308197 52.02374991276709)
05766000002402409;Graben;POINT (9.066376121405918 52.00663441201091)
05766000002402410;Im Morgen;POINT (9.074368320094143 52.01324020321867)
05766000002402411;Laubhüttenweg;POINT (9.090665107749158 52.01401859797503)
05766000002402412;Im Steinkersfeld;POINT (9.067602543937932 52.003405908778184)
05766000002402413;Bergstraße;POINT (9.06353486599588 52.00230428131539)
05766000002402414;Ligusterweg;POINT (9.056119973487085 52.007613329137214)
05766000002402415;Waldenburger Weg;POINT (9.056608201412159 52.007190970527006)
05766000002402416;Steinkuhlenweg;POINT (9.055145382982383 52.007674837910955)
05766000002402417;Alter Schulweg;POINT (9.058639577951336 52.007366460224176)
05766000002402418;Erlenweg;POINT (9.05252816345745 52.008224868353665)
05766000002402419;Ahornweg;POINT (9.053993428905379 52.00853750443165)
05766000002402420;Zum Bierholz;POINT (9.057143997925246 52.00859592501402)
05766000002402421;Wülfentrup;POINT (9.05944223624817 52.0136768641725)
05766000002402422;Feldstraße;POINT (9.059089311462689 52.00967155917139)
05766000002402423;Sommerseller Straße;POINT (9.063065687220677 52.00452536215296)
05766000002402424;Kornblumenweg;POINT (9.05812850932839 52.00942005693839)
05766000002402425;Auf dem Hohen Felde ;
05766000002402441;An der Schule;POINT (9.051309866301263 52.026918345000595)
05766000002402442;Industriestraße;POINT (9.044025641780616 52.024202806331715)
05766000002402443;Bundesstraße;POINT (9.059129254150116 52.0236263769919)
05766000002402444;Fermke;POINT (9.046333737777935 52.02732783929505)
05766000002402445;Friedenstal;POINT (9.045472755619196 52.0297724000222)
05766000002402446;An der Siekwiese;POINT (9.05156707551199 52.025130963796066)
05766000002402447;Langen Grund;POINT (9.074223401806394 52.03961994097802)
05766000002402448;Grotenberg;POINT (9.062395572565244 52.038271778792904)
05766000002402449;Köllerkamp;POINT (9.058276534924879 52.02370701885882)
05766000002402450;Alverdisser Straße;POINT (9.080476716873221 52.0315275272861)
05766000002402451;Mulsterberg;POINT (9.082835147886891 52.036960654199056)
05766000002402452;Obere Dorfstraße;POINT (9.054172885772164 52.025264676319395)
05766000002402453;Plass;POINT (9.0521301269954 52.02869281888715)
05766000002402454;Querental;POINT (9.080258720843698 52.02724464655331)
05766000002402455;Auf dem Kamp;POINT (9.052297789197118 52.02672780667334)
05766000002402456;Ziegenhirtenweg;POINT (9.05687198347855 52.02693283836966)
05766000002402457;Im Schling;POINT (9.055240412450875 52.02746522957892)
05766000002402458;Am Wiesenrain;POINT (9.055477155089745 52.028308160649885)
05766000002402459;Untere Dorfstraße;POINT (9.056995522769483 52.020625924833794)
05766000002402460;An der Weide;POINT (9.05664610733962 52.02873004265209)
05766000002402461;Im Wildland;POINT (9.05791805643146 52.02832473418343)
05766000002402462;Wildpfad;POINT (9.058272750811383 52.02963214405857)
05766000002402463;Am Anger;POINT (9.059006724215529 52.029503586328865)
05766000002402464;Im Reiher;POINT (9.05998822349309 52.030507339817845)
05766000002402465;Wiemkenberg;POINT (9.059436954706158 52.04036648851029)
05766000002402466;An der Bruchmühle;POINT (9.046984370113075 52.022794332408985)
05766000002402467;Alter Kampweg;POINT (9.053803149406475 52.024094893069275)
05766000002402468;Wiesenstraße;POINT (9.052005964478143 52.02423989644355)
05766000002402469;Schakenberg;POINT (9.080221086277108 52.020922551339574)
05766000002402470;Am Sportplatz;POINT (9.058453895557175 52.02186754964684)
05766000002402471;Humeweg;POINT (9.057558703920401 52.022521127167614)
05766000002402472;Am Humebach;POINT (9.057996148474658 52.02023057294307)
05766000002402473;Teichtwete;POINT (9.054097882012913 52.02597558687498)
05766000002402474;Rott;POINT (9.066852056722256 52.0373242201854)
05766000002402475;Friedkuhle;POINT (9.06207884959594 52.013516319797674)
05766000002402476;Hellweg;POINT (9.053836581896368 52.02732283387101)
05766000002402477;Hasenbreite;POINT (9.0531950255694 52.02866961390451)
05766000002402478;Marksberg;POINT (9.074992021356106 52.03235807566602)
05766000002402479;Am Siekbach;
05766000002402480;Apenbruch;POINT (9.044091626620792 52.02509878990545)
05766000002402481;Meierhofstraße;POINT (9.051002746538984 52.02474926610842)
05766000002402482;Tramsmeiers Berg;POINT (9.048935451642864 52.02681076275149)
05766000002402491;Fahrenplatz;POINT (9.021790959418354 52.0498795606833)
05766000002402492;Farmbecker Straße;POINT (9.028141331607287 52.02547270242039)
05766000002402493;Großes Feld;POINT (9.016522008424554 52.04678784060698)
05766000002402494;Alte Dorfstraße;POINT (9.029937132152952 52.064202172870246)
05766000002402495;Oelentrup;POINT (9.0481521949866 52.04315056390118)
05766000002402496;Am Wald;POINT (9.012851783921983 52.03915505714342)
05766000002402497;Domänenweg;POINT (9.01162219594702 52.04425845254592)
05766000002402498;Vogtskamp;POINT (9.031343078394938 52.0340388678614)
05766000002402499;Sudetenstraße;POINT (9.016429737723469 52.045363184382886)
05766000002402500;Kolmarer Straße;POINT (9.01491170861214 52.04474309579045)
05766000002402501;Königsberger Straße;POINT (9.01551494217266 52.04533314393774)
05766000002402502;Breslauer Straße;POINT (9.013380568393792 52.04573029940011)
05766000002402503;Hofweg;POINT (9.014960585478425 52.0467989101629)
05766000002402504;Wilkerott;POINT (9.016767656809318 52.047657017811304)
05766000002402505;Krusfeld;POINT (9.01927746697308 52.0575454308845)
05766000002402506;Meinde;
05766000002402507;Zum Alten Sternberg;POINT (9.034097990773603 52.06296443952854)
