strassenschluessel;bezeichnung;geometry
05154000004850001;Albertstr.;POINT (6.4729885254792325 51.47041110024884)
05154000004850002;Aldekerker Str.;POINT (6.466100849279412 51.467045626795745)
05154000004850003;Am Hallenbad;POINT (6.469169799774933 51.46417741172539)
05154000004850004;An der Littard;POINT (6.488829302381228 51.45721145354252)
05154000004850005;An Pastorskuhle;POINT (6.472590939099241 51.469400625184164)
05154000004850006;Asternweg;POINT (6.472578446231246 51.460957954542614)
05154000004850009;Bahnstr.;POINT (6.480567953490658 51.46911292388187)
05154000004850010;Bergdahlsweg;POINT (6.495210811306947 51.46734509099632)
05154000004850011;Blumenweg;POINT (6.470729672010754 51.46432882567698)
05154000004850012;Bruchweg;POINT (6.4761621955131945 51.46698898866801)
05154000004850013;Burgweg;POINT (6.4665627324071115 51.46810043362347)
05154000004850014;Dahlienweg;POINT (6.4718892280952245 51.462910297511115)
05154000004850015;Drosselstr.;POINT (6.4660228363964745 51.470577661698854)
05154000004850016;Fasanenstr.;POINT (6.46574711208853 51.47139378134034)
05154000004850017;Feldstr.;POINT (6.479913374672468 51.44873009838766)
05154000004850018;Finkenstr.;POINT (6.467000696401476 51.47001844398095)
05154000004850019;Fliederweg;POINT (6.473434715806848 51.46319529112963)
05154000004850020;Geranienweg;POINT (6.473157092725607 51.462648125124055)
05154000004850021;Heideweg;POINT (6.481141942838726 51.4588449955154)
05154000004850022;Henningsweg;POINT (6.4759676860905895 51.46296032115261)
05154000004850023;Hochend;POINT (6.476100934691884 51.45945165928021)
05154000004850024;Im Bergwinkel;POINT (6.467345121314595 51.46671350257265)
05154000004850025;Im Heiligen Bruch;POINT (6.483136360258612 51.4658054417053)
05154000004850026;Jakobstr.;POINT (6.474743924519066 51.47092712519464)
05154000004850027;Kamper Str.;POINT (6.486694293542988 51.47234770062014)
05154000004850028;Kaplaneistr.;POINT (6.467908147890946 51.471244941223134)
05154000004850029;Kengen;POINT (6.423785805790517 51.46064712181829)
05154000004850030;Kirchstr.;POINT (6.48506082863594 51.47235358086295)
05154000004850031;Kottenbusch;POINT (6.4753131258117484 51.46850786303263)
05154000004850032;Krokusweg;POINT (6.4718929571494765 51.464245948085285)
05154000004850033;Kurzer Weg;POINT (6.469058436813844 51.466094549724254)
05154000004850034;Landwehrweg;POINT (6.473828176672852 51.48032269951627)
05154000004850035;Lilienweg;POINT (6.468451284076653 51.461762595160586)
05154000004850036;Lupinenweg;POINT (6.473620516893361 51.462100657939665)
05154000004850037;Marienstr.;POINT (6.475979954511557 51.46621701739563)
05154000004850038;Meenenkuhle;POINT (6.480999287584597 51.455304604248084)
05154000004850039;Meisenstr.;POINT (6.465844616349696 51.47165333549173)
05154000004850040;Meistersweg;POINT (6.466576156572905 51.46883703235611)
05154000004850041;Moerser Str.;POINT (6.495914090817556 51.472747693090966)
05154000004850042;Moränenstr.;POINT (6.468566403484388 51.46540441824644)
