strassenschluessel;bezeichnung;geometry
05766000006009401;Am Anger;POINT (9.171261017831158 51.892280430360344)
05766000006009402;Am Bohlen;POINT (9.166490226863086 51.891141625930906)
05766000006009403;Am Neuen Weg;POINT (9.172897512968452 51.883777480864495)
05766000006009404;Am Plaß;POINT (9.171592777324891 51.89156339867626)
05766000006009405;Am Zollstock;POINT (9.166413980176447 51.89395825100984)
05766000006009406;Bachstraße;POINT (9.167839814209167 51.890604781341764)
05766000006009407;Bennerberg;POINT (9.154712957112128 51.90408589960354)
05766000006009408;Kurze Straße;POINT (9.16543705190243 51.89008020608019)
05766000006009409;Eggersberg;POINT (9.170733513875065 51.89622136192519)
05766000006009410;Feldstraße;POINT (9.165537071592334 51.88938886280043)
05766000006009411;Mörthstraße;POINT (9.174335308627994 51.89550891150223)
05766000006009412;Mauerstraße;POINT (9.168812873335115 51.89078194453514)
05766000006009413;Mühlenstraße;POINT (9.168521750257696 51.88931206816841)
05766000006009414;Obere Straße;POINT (9.169111978090996 51.891163737261174)
05766000006009415;Ringstraße;POINT (9.169007535660915 51.896426576066546)
05766000006009416;Wienkestraße;POINT (9.16724654076949 51.89474753499033)
05766000006009417;Schurenweg;POINT (9.165534422146862 51.89192280225187)
05766000006009418;Weserstraße;POINT (9.170360442944608 51.891026916750846)
05766000006009419;Sehlbergstraße;POINT (9.171490210767136 51.89591076017138)
05766000006009420;Lange Straße;POINT (9.166349441019895 51.8892349578763)
05766000006009421;Triftstraße;POINT (9.144082615348571 51.895313378926126)
05766000006009422;Untere Straße;POINT (9.169484417758728 51.89034910809769)
05766000006009423;Sportweg;POINT (9.169068291522528 51.89503078701469)
05766000006009425;Plaßweg;POINT (9.171176927669423 51.891233696948284)
05766000006009426;Freverts Berg;POINT (9.169257462047096 51.89330179945567)
05766000006009440;Bergstraße;POINT (9.18305904973308 51.93556031843422)
05766000006009441;Braunenkampsweg;POINT (9.18242964681986 51.93491538600273)
05766000006009442;Im Grund;POINT (9.176640321127302 51.9388935361936)
05766000006009443;Schiederstraße;POINT (9.174789152673315 51.937513976927725)
05766000006009444;Brunnenstraße;POINT (9.181801984878199 51.93521862767139)
05766000006009445;Siedlungsweg;POINT (9.180825467571037 51.93514231386941)
05766000006009446;Waldweg;POINT (9.184427474863496 51.93570877414662)
05766000006009447;Winterbergweg;POINT (9.174829142154953 51.93997691126034)
05766000006009448;Am Staudamm;POINT (9.190123049806962 51.936612883104225)
05766000006009460;Blumenstraße;POINT (9.151238765483203 51.87913662384751)
05766000006009461;Am Köllerberg;POINT (9.148217249313586 51.877657800398396)
05766000006009462;Bombergstraße;POINT (9.151810480809411 51.877640497115145)
05766000006009463;Brenkerfeldstraße;POINT (9.147075023056615 51.875128915638626)
05766000006009464;Jagdweg;POINT (9.145407916954202 51.877777785813485)
05766000006009467;Kuhstraße;POINT (9.153184958061143 51.879570878596404)
05766000006009468;Langengrundstraße;POINT (9.159984233736031 51.8824362566648)
05766000006009469;Niesetalstraße;POINT (9.151755778162366 51.88360540407128)
05766000006009470;Riesenberg;POINT (9.146458998679439 51.87544215367293)
05766000006009471;Auf dem Rott;POINT (9.14785253972922 51.87921816120848)
05766000006009472;Im Busch;POINT (9.15625475118334 51.88052983959298)
05766000006009473;Steinheimer Straße;POINT (9.152551361278455 51.87851342512697)
05766000006009474;Wiesenweg;POINT (9.145299059299013 51.879375576042904)
05766000006009475;Holterbergweg;POINT (9.154873775171211 51.87818815750206)
05766000006009476;Stübbeweg;POINT (9.131213343904546 51.876504644054336)
05766000006009477;Taubenweg;POINT (9.146998926605301 51.87871238144996)
05766000006009478;Ginsterweg;POINT (9.14880760686723 51.8786863085517)
05766000006009479;Fichtenweg;POINT (9.148690590439907 51.880465778219154)
05766000006009480;Töllenberg;POINT (9.151099654706927 51.88018658234895)
05766000006009481;Ahornweg;POINT (9.150176461710636 51.8791021276495)
05766000006009482;Heckenweg;POINT (9.146297241940275 51.87479993670343)
05766000006009483;Germanenweg;POINT (9.14541305971865 51.874517415588386)
05766000006009484;Am Sonnenhang;POINT (9.155036601427296 51.877712634732546)
05766000006009485;Maiweg;POINT (9.153856515844625 51.87779771142812)
05766000006009486;Grasweg;POINT (9.152892921933864 51.877133145424544)
05766000006009487;Am Kellerskamp;POINT (9.151702000482446 51.87589867260673)
05766000006009488;Am Wasserhäuschen;POINT (9.150268518475665 51.87629029653383)
05766000006009489;Mittlerer Bomberg;
05766000006009490;Oberer Bomberg;POINT (9.151313778623777 51.87659433268694)
05766000006009491;Hessenfeld;POINT (9.163952628344143 51.880332602035985)
05766000006009492;Speckangerweg;POINT (9.150973094895981 51.881745513279725)
05766000006009498;Ruensiek;POINT (9.169887350624812 51.86532590744243)
