strassenschluessel;bezeichnung;geometry
05562000001200010;Achterfeld;POINT (6.99723078765958 51.627656219135936)
05562000001200020;Ackerstraße;POINT (6.943821463906212 51.6673609216723)
05562000001200030;Agathastraße;POINT (6.961991570301186 51.65837826344545)
05562000001200040;Ahornstraße;POINT (6.954614884026555 51.67927239720756)
05562000001200050;Ahrweg;POINT (6.952364392475344 51.75851853770953)
05562000001200060;Akazienstraße;POINT (6.952952192877898 51.67974627221178)
05562000001200070;Alemannenallee;
05562000001200090;Alleestraße;POINT (6.964609342715813 51.657678830526365)
05562000001200095;Allensteiner Weg;POINT (6.9400691135722425 51.656625930027744)
05562000001200097;Alte Hervester Straße;POINT (7.015141048711647 51.68372965606068)
05562000001200100;Alte Landstraße;POINT (7.038989189648658 51.73572027221275)
05562000001200110;Altendorfer Straße;POINT (7.007306049495364 51.635813566684355)
05562000001200115;Alter Garten;POINT (7.036494607911244 51.73508437628871)
05562000001200120;Alter Postweg;POINT (6.960152551866943 51.65501994458121)
05562000001200125;Am Anwer;POINT (6.934481337082956 51.672726479305034)
05562000001200130;Am Beisenbusch;POINT (6.95337395057669 51.65691006266334)
05562000001200135;Am Böckenbusch;POINT (7.019303730773384 51.63289806457655)
05562000001200137;Am Brauturm;POINT (7.0117637198928024 51.716702646765505)
05562000001200140;Am Deich;POINT (6.948324632312109 51.664665041520415)
05562000001200150;Am Ehrenmal;POINT (7.009566346944702 51.63414663609744)
05562000001200160;Am Erdbach;POINT (7.007835502170403 51.635247637091794)
05562000001200170;Am Feuerwachtturm;
05562000001200180;Am Funkenberg;POINT (6.984340914548776 51.667455468269516)
05562000001200190;Am Gecksbach;POINT (7.052765490781679 51.734329942035714)
05562000001200200;Am Güterbahnhof;POINT (6.971070849183534 51.6725486994553)
05562000001200210;Am Hagen;POINT (6.992449093879602 51.75320554434429)
05562000001200220;Am Hammbach;POINT (6.955935725647828 51.67815358517528)
05562000001200230;Am Hang;POINT (6.928233695425964 51.64962700148667)
05562000001200240;Am Hevixberg;POINT (7.013759255296489 51.799279702811646)
05562000001200250;Am Hofkamp;POINT (6.930265068938789 51.74846792180782)
05562000001200260;Am Holzplatz;POINT (6.97348875913349 51.67225287582272)
05562000001200270;Am Hünengrab;POINT (6.957663045721053 51.75798165456919)
05562000001200280;Am Jahnplatz;POINT (6.963294155771543 51.65162790059112)
05562000001200290;Am Kalten Bach;POINT (6.953269241200657 51.7568798403293)
05562000001200300;Am Katenberg;POINT (6.970793604020658 51.66762421943482)
05562000001200310;Am Kreskenhof;POINT (6.934254429695706 51.669289680347866)
05562000001200320;Am Krusenhof;POINT (6.997764312956249 51.7571402118689)
05562000001200330;Am Lipping;POINT (6.964195187716385 51.68484263044084)
05562000001200340;Ammenwerth;POINT (6.922381203794703 51.67057572658852)
05562000001200350;Am Mühlenteich;POINT (6.946363293263301 51.75629261433569)
05562000001200360;Am Pastorat;POINT (6.9988254859847325 51.756855040490734)
05562000001200370;Am Rehbaum;POINT (6.913721172479867 51.657878660179925)
05562000001200380;Am Röhrken;POINT (7.003219189262644 51.68109853237242)
05562000001200390;Am Roten Stein;
