strassenschluessel;bezeichnung;geometry
05566000001205000;Albachtstr.;POINT (7.616862984835839 52.09249512241765)
05566000001205001;Am Hallenbad;POINT (7.604798171667693 52.09088812475273)
05566000001205002;Aldruper Weg;POINT (7.601296616827167 52.09003030776627)
05566000001205003;Allensteiner Str.;POINT (7.58273151551021 52.10119743367699)
05566000001205004;Altenberger Str.;POINT (7.540454385648511 52.07472917490368)
05566000001205005;Am Diekpohl;POINT (7.611249743352548 52.10516805009223)
05566000001205006;Am Eggenkamp;POINT (7.621600908213256 52.10560838234944)
05566000001205007;Am Fiskediek;POINT (7.624232391736158 52.08616883157648)
05566000001205008;Am Herrenkamp;POINT (7.596526461546775 52.08827597843229)
05566000001205009;Am Kip;POINT (7.5966488870695255 52.090812511858225)
05566000001205010;Amselstr.;POINT (7.628370960532572 52.085230055403514)
05566000001205011;Amsivarierstr.;POINT (7.61821899427013 52.0922110893018)
05566000001205012;Am Sportplatz;POINT (7.619419584295639 52.08351338491114)
05566000001205013;Am Wall;POINT (7.6062015904278 52.102049562854155)
05566000001205014;Am Vosskotten;POINT (7.557640612848196 52.075649875002824)
05566000001205015;An der Bleiche;POINT (7.608152272603687 52.08973586069139)
05566000001205016;An der Flachsröste;POINT (7.625775388581136 52.08646687971102)
05566000001205017;An der Gronenburg;POINT (7.59543781268717 52.08837859612051)
05566000001205018;An der Rönne;POINT (7.6233953700127755 52.09192783258926)
05566000001205019;Antoniusstr.;POINT (7.617075902872189 52.10074200733163)
05566000001205021;Barkenstr.;POINT (7.614491350728191 52.09467031123518)
05566000001205022;Krackenweg;POINT (7.711449841795028 52.109313241177546)
05566000001205023;Bergstr.;POINT (7.611221304087124 52.093718728790556)
05566000001205024;Bernhardstr.;POINT (7.614273072878137 52.09512735261292)
05566000001205025;Biederlackstr.;POINT (7.59841209962995 52.09254025308414)
05566000001205026;Bismarckstr.;POINT (7.618485292852929 52.09987160817432)
05566000001205027;Blücherstr.;POINT (7.615699895386893 52.09412130361978)
05566000001205028;An der Brede;POINT (7.6139381969522795 52.10582176350833)
05566000001205029;Bövemannstr.;POINT (7.608990276153807 52.10796400475268)
05566000001205030;Breslauer Str.;POINT (7.584832983850569 52.10444003606904)
05566000001205031;Brookstr.;POINT (7.588519466066001 52.09877380511472)
05566000001205032;Brüggenmersch;POINT (7.6095676937771435 52.08710459636934)
05566000001205033;Bruktererstr.;POINT (7.616278817798783 52.09055458117992)
05566000001205034;Burgstr.;POINT (7.5992198920183025 52.08636834081761)
05566000001205035;Cheruskerstr.;POINT (7.618643536851432 52.08987782795533)
05566000001205036;Danziger Str.;POINT (7.583293278457556 52.104932806242275)
05566000001205037;Drosselstr.;POINT (7.6295892098858555 52.08647408631562)
05566000001205038;Elbinger Str.;POINT (7.582431806561723 52.10447592468466)
05566000001205039;Emsdettener Str.;POINT (7.592661418843228 52.09695185246077)
05566000001205040;Emsweg;POINT (7.6074006753480745 52.093153550208896)
05566000001205041;Eschstr.;POINT (7.624306421672889 52.09628225521847)
05566000001205042;Feldweg;POINT (7.609094545931085 52.10464476677534)
05566000001205043;Ferdinandstr.;POINT (7.610888602189394 52.09759978344217)
05566000001205044;Finkenstr.;POINT (7.6311638461925115 52.08511490216129)
05566000001205045;Am Mühlenbach;POINT (7.570752924025862 52.097115990851144)
05566000001205046;Frankenstr.;POINT (7.621417190226059 52.09099409474433)
05566000001205047;Frankenweg;POINT (7.618671936974378 52.0911724811131)
05566000001205048;Fredenstiege;POINT (7.611910261013917 52.091599086743635)
05566000001205049;Friedenstr.;POINT (7.613033127645679 52.09031907159186)
05566000001205050;Friedrichstr.;POINT (7.614376112375714 52.08842673434664)
05566000001205051;Friedrich-Ebert-Str.;POINT (7.607959153079096 52.09703902728306)
05566000001205052;Friesenstr.;POINT (7.619728332787426 52.09200414864367)
05566000001205053;Claudiusweg;POINT (7.5863730064513115 52.098033216376294)
05566000001205054;Am Horstkamp;POINT (7.680637634783341 52.10371459787629)
05566000001205055;Bockholter Ring;POINT (7.673945748953177 52.062215580360636)
05566000001205056;Glatzer Str.;POINT (7.584011553087653 52.102283737028955)
05566000001205057;Gneisenaustr.;POINT (7.616510659948376 52.09464238214027)
05566000001205058;Goerdelerstr.;POINT (7.618425729681923 52.096506931113176)
05566000001205059;Grabenstr.;POINT (7.622377308318493 52.09222367988966)
05566000001205060;Gronenweg;POINT (7.599077828221796 52.08600309976644)
05566000001205061;Grotenkamp;POINT (7.594368590709343 52.091228719619316)
05566000001205062;Grüner Weg;POINT (7.621881344436579 52.10187033368575)
05566000001205063;Grundkampstr.;
05566000001205064;Grimmstr.;POINT (7.589718480138345 52.09456468005124)
05566000001205065;Gutenbergstr.;POINT (7.596714847129114 52.095757232236714)
05566000001205066;Heckenweg;POINT (7.5941646889181555 52.09066426642412)
05566000001205067;Heidekamp;POINT (7.607289974782238 52.10377483923073)
05566000001205068;Heideweg;POINT (7.606534989075757 52.103584433807825)
05566000001205069;Heinrichstr.;POINT (7.623822727002735 52.08408363192937)
05566000001205070;Bockholter Str.;POINT (7.702683531511328 52.06099643697113)
05566000001205071;Hemeweg;POINT (7.608984723241216 52.103195425330895)
05566000001205072;Eichengrund;POINT (7.701559771812117 52.102279412407746)
05566000001205073;Hafenweg;POINT (7.703837835743754 52.10326650387561)
05566000001205074;Het Nieland;POINT (7.592702695307489 52.09746842879065)
05566000001205075;Hochstr.;POINT (7.607527961560578 52.09563000793285)
05566000001205076;Hoek;POINT (7.612823521546482 52.08996025530179)
05566000001205077;Alte Bahnhofstr.;POINT (7.599617144560441 52.09375774263075)
05566000001205078;Im Deipen Brook;POINT (7.593492618021687 52.094697774224635)
05566000001205079;Im Marktesch;POINT (7.615020127730273 52.10091403843618)
05566000001205080;In den Bergen;POINT (7.605229044728399 52.103010341556804)
05566000001205081;Fuestruper Str.;POINT (7.687740902044535 52.04066935217303)
05566000001205082;Johannesstr.;POINT (7.614171436083821 52.08979826869011)
05566000001205083;Johanneswinkel;POINT (7.616546519853211 52.0880066031457)
05566000001205084;Johanningstr.;POINT (7.610244995071041 52.10593865381612)
05566000001205085;Josefstr.;POINT (7.61067153592132 52.097090574738694)
05566000001205086;Jürgenstr.;POINT (7.608170847970752 52.09863573932753)
05566000001205087;Jürkenweg;POINT (7.603592621785234 52.1036998635146)
05566000001205088;Kapellenstr.;POINT (7.615555219139258 52.0875246472094)
05566000001205089;Kardinal-von-Galen-Str.;POINT (7.607826574550777 52.09467450585737)
05566000001205090;Karlstr.;POINT (7.609899795604732 52.09869273606639)
05566000001205091;Kerkstiege;POINT (7.597591245142084 52.097101807493345)
05566000001205092;Kettelerstr.;POINT (7.609406621429999 52.099058751813935)
05566000001205093;Brentanoweg;POINT (7.584432657484622 52.09883831593408)
05566000001205094;Kirchstr.;POINT (7.611556776761066 52.09290739815605)
05566000001205095;Königstr.;POINT (7.624293635908217 52.09295390407429)
05566000001205096;Königsberger Str.;POINT (7.582611762534819 52.1047304072018)
05566000001205097;Kolberger Str.;POINT (7.583087715077346 52.10311044383022)
05566000001205098;Kolpingstr.;POINT (7.613416334740413 52.096849760256056)
05566000001205099;Kösliner Str.;POINT (7.584357836108398 52.10389125528118)
05566000001205100;Konradstr.;POINT (7.6131551063519085 52.096160414406945)
05566000001205101;Kranichweg;POINT (7.6310856222051955 52.083673859284545)
05566000001205102;Krumme Str.;POINT (7.6072880828668135 52.09678561571027)
05566000001205103;Kurze Str.;POINT (7.613919288095246 52.086261576907205)
05566000001205104;Glanering;POINT (7.707527251584016 52.09386419725151)
05566000001205105;Lerchenstr.;POINT (7.632189720551227 52.0868077906547)
05566000001205106;Liebigstr.;POINT (7.628145702356541 52.09427161870962)
05566000001205107;Liegnitzer Str.;POINT (7.586166814883652 52.10264917808625)
05566000001205108;Lindenstr.;POINT (7.609436261006832 52.08985613478572)
05566000001205109;Ludgeristr.;POINT (7.615359133699483 52.10152596848829)
05566000001205110;Ludwig-Terfloth-Str.;POINT (7.615757540396775 52.095599366403945)
05566000001205111;Lessingstr.;POINT (7.585675781059273 52.096238156141695)
05566000001205112;Magdalenenstr.;POINT (7.608362538531752 52.097743694307574)
05566000001205113;Marienburger Str.;POINT (7.584280507030537 52.10420798628041)
05566000001205114;Marienstr.;POINT (7.613220850395725 52.10708005006787)
05566000001205115;Marktplatz;POINT (7.612079538863376 52.092429993945224)
05566000001205116;Marktstr.;POINT (7.611392930142947 52.09477705836746)
05566000001205117;Martinistr.;POINT (7.610414410213706 52.09336826305865)
05566000001205118;Meerkuhle;POINT (7.609963750601058 52.09601806456854)
05566000001205119;Meinhardingstr.;POINT (7.606617135702171 52.106752417476784)
05566000001205120;Meisenweg;POINT (7.626838840063416 52.08357244336716)
05566000001205121;Middelbrink;POINT (7.5897685597528435 52.101024817202386)
05566000001205122;Moltkestr.;POINT (7.62576796577593 52.09512874318855)
05566000001205123;Montargisstr.;POINT (7.61333151856671 52.10511127338983)
05566000001205124;Mühlenstr.;POINT (7.598955368000597 52.088724057680025)
05566000001205125;Münsterstr.;POINT (7.615666079757425 52.0848745366136)
05566000001205126;Naendorfstr.;POINT (7.61145354610788 52.09027206117573)
05566000001205127;Neustr.;POINT (7.598659929403979 52.09635250817734)
05566000001205128;Niederort;POINT (7.609188265725206 52.093751835928394)
05566000001205129;Nien Damm;POINT (7.616483002115124 52.08526901740669)
05566000001205130;Nordstr.;POINT (7.59953602889946 52.096977513936416)
05566000001205131;Nordwalder Str.;POINT (7.558030909455148 52.09515860270218)
05566000001205132;Oppelner Str.;POINT (7.585934557158336 52.10199692029399)
05566000001205133;Ostring;POINT (7.617825354474452 52.095130908538216)
05566000001205134;Overmannstr.;POINT (7.625299595478061 52.08427947294771)
05566000001205135;Paulusstr.;POINT (7.612036393054149 52.10111506938234)
05566000001205136;Büchnerweg;POINT (7.584992939440013 52.09740454513004)
05566000001205137;Geschwister-Scholl-Str.;POINT (7.623494142225922 52.09817952510768)
05566000001205138;Am Franz-Felix-See;POINT (7.692763907812082 52.113585538395654)
05566000001205139;Rathausstr.;POINT (7.611649147895615 52.0920183584738)
05566000001205140;Riekestr.;POINT (7.612536477675172 52.09548060953292)
05566000001205141;Robert-Koch-Str.;POINT (7.619193805857062 52.095675050520946)
05566000001205142;Röntgenstr.;POINT (7.616787281147345 52.0933229316113)
05566000001205143;Roonstr.;POINT (7.625172859191609 52.094189013178465)
05566000001205144;Ruhe Rott;POINT (7.5943279675898046 52.0939803195906)
05566000001205145;Sachsenstr.;POINT (7.616790343840738 52.09238761335417)
05566000001205146;Saerbecker Str.;POINT (7.611271304259807 52.09711344920514)
05566000001205147;Sandstr.;POINT (7.6236269734420805 52.08453305922234)
05566000001205148;Scharnhorststr.;POINT (7.615109648325822 52.09388272347107)
05566000001205149;Schlingstiege;POINT (7.5919844046070475 52.096056848579735)
05566000001205150;Bonhoefferstr.;POINT (7.6231978705147405 52.09805400624727)
05566000001205151;Schneidemühler Str.;POINT (7.583694596346984 52.10432118230103)
05566000001205152;Schründerring;POINT (7.5835404117496585 52.10114963773095)
05566000001205153;Schützenstr.;POINT (7.618431516540694 52.084956752352355)
05566000001205154;Schulstr.;POINT (7.612771409143271 52.0876528994736)
05566000001205155;Schwarzer Weg;POINT (7.583600997780865 52.09975486164149)
05566000001205156;Schweringstr.;POINT (7.616417986503535 52.08990908147521)
05566000001205157;Sedanstr.;POINT (7.624187288972763 52.09435749567833)
05566000001205158;Siedlungsweg;POINT (7.636862269622621 52.08399680545936)
05566000001205159;Sonnenstr.;POINT (7.607663631659277 52.097656639967255)
05566000001205160;Starenweg;POINT (7.63577753815497 52.08393354340829)
05566000001205161;Stargarder Str.;POINT (7.583401911983595 52.10457307722091)
05566000001205162;Stauffenbergstr.;POINT (7.620267333898499 52.099174737622555)
05566000001205163;Steenbergstr.;POINT (7.612757411356388 52.10027604066819)
05566000001205164;Stettiner Str.;POINT (7.58595698762789 52.10337328899945)
05566000001205165;Stolper Str.;POINT (7.584401680470474 52.10355939409464)
05566000001205166;Suhrland;POINT (7.597206759633163 52.08874765069495)
05566000001205167;Teichstr.;POINT (7.623307922251496 52.088511947023534)
05566000001205168;Teigelhügel;POINT (7.596836724866614 52.08950508529239)
05566000001205169;Up'n Brink;POINT (7.62335925878679 52.086988179896096)
05566000001205170;Up'n Nien Esch;POINT (7.609739524273141 52.11068741233936)
05566000001205171;Vereinsstr.;POINT (7.6163891135845665 52.08854028704833)
05566000001205172;Vogelstiege;POINT (7.62648044710928 52.084648285564306)
05566000001205173;Tieckstr.;POINT (7.583604043560971 52.09608106049868)
05566000001205174;Wentruper Weg;POINT (7.6078043408351865 52.10380753862842)
05566000001205175;Guntruper Berge;POINT (7.660894318238899 52.05421496287263)
05566000001205176;Wilhelmstr.;POINT (7.607912926746583 52.09468379784534)
05566000001205177;Windthorststr.;POINT (7.614830640847939 52.09391738905143)
05566000001205178;Witte Oever;POINT (7.604785627951255 52.10287077998188)
05566000001205179;Wöstenstr.;POINT (7.618434427042793 52.085604441725536)
05566000001205180;Wredestr.;POINT (7.608420557641977 52.10665380056807)
05566000001205181;Zeisigweg;POINT (7.6267513118285235 52.083893479707726)
05566000001205182;Zum Sternenbusch;POINT (7.596504920249515 52.09019045763839)
05566000001205183;Gerburgisstr.;POINT (7.61350754633385 52.10309677901084)
05566000001205184;Uhlandweg;POINT (7.590829554341124 52.09490822505037)
05566000001205185;Albert-Schweitzer-Str.;POINT (7.618210902804693 52.10130471226909)
05566000001205186;Briandstr.;POINT (7.615051156894361 52.10518103147705)
05566000001205187;Henry-Dunant-Str.;POINT (7.618400804090567 52.10379851123151)
05566000001205188;Pestalozzistr.;POINT (7.619682565778402 52.102821204335534)
