strassenschluessel;bezeichnung;geometry
05382000000816002;Alexander-von-Humboldt-Straße;POINT (7.218749684024054 50.647075456341454)
05382000000816003;Am Buchebonne;POINT (7.230202770964943 50.64995957444285)
05382000000816004;Am Feuerschlößchen;POINT (7.224388861524015 50.650343847414895)
05382000000816005;Am Hauborn;POINT (7.232501990056967 50.64545727287376)
05382000000816006;Am Honnefer Kreuz;POINT (7.221674376678555 50.640539437650276)
05382000000816007;Am Reichenberg;POINT (7.232697798090259 50.64850202819819)
05382000000816008;Am Schönblick;POINT (7.225520143892526 50.641874889885244)
05382000000816009;Am Spitzenbach;POINT (7.216696556355919 50.649016776821654)
05382000000816010;Am Wolfshof;POINT (7.22406004477683 50.6424130862115)
05382000000816011;Am Zehnthof;POINT (7.221800453685868 50.65244478821288)
05382000000816012;An St. Göddert;POINT (7.216323249760283 50.651094623243814)
05382000000816013;Auf dem Pompbeuel;POINT (7.224229377451162 50.641329537499274)
05382000000816014;Austraße;POINT (7.223126769121152 50.643511130360515)
05382000000816015;August-Lepper-Straße;POINT (7.220034679349785 50.633543793614734)
05382000000816016;Am Saynschen Hof;POINT (7.226482367308172 50.64408607604525)
05382000000816017;Bachstraße;POINT (7.230608694187881 50.641231876650565)
05382000000816018;Bahnhofstraße;POINT (7.22359127664007 50.6435289979491)
05382000000816019;Bergstraße;POINT (7.230466813724652 50.64604487867359)
05382000000816020;Bernhard-Klein-Straße;POINT (7.2257743161495265 50.64668308244823)
05382000000816021;Beueler Straße;POINT (7.2349743481323205 50.639902394213486)
05382000000816022;Bismarckstraße;POINT (7.223457520176806 50.64913550401199)
05382000000816023;Böckingstraße;POINT (7.221016419415316 50.65193221036547)
05382000000816024;Bondorfer Straße;POINT (7.230739064712951 50.65220349008296)
05382000000816025;Brieberichweg;POINT (7.222806074697116 50.654722165676745)
05382000000816027;Beueler Kreuz;POINT (7.236626670752755 50.64164907156372)
05382000000816028;Clemens-Adams-Straße;POINT (7.225957107808115 50.64604378336113)
05382000000816029;Finkenpfad;POINT (7.224054311479198 50.65469348693556)
05382000000816030;Flurstraße;
05382000000816032;Friedrichstraße;POINT (7.232431544917959 50.64297909904734)
05382000000816033;Dr.-Fritz-Lohmüller-Straße;POINT (7.234763835577417 50.64410820865144)
05382000000816034;Fuchshardtweg;POINT (7.233680302256012 50.64275490737644)
05382000000816035;Fuckengasse;POINT (7.229916085488535 50.64183161756979)
05382000000816036;Gartenstraße;POINT (7.228889330502547 50.64712219986508)
05382000000816037;Girardetallee;POINT (7.221591967192042 50.64559530443245)
05382000000816038;Göttchesweg;POINT (7.227648524928282 50.647972606982236)
05382000000816039;Hauptstraße;POINT (7.218911438218246 50.65128591949083)
05382000000816040;Heckenstraße;POINT (7.231487569495099 50.641130936615376)
05382000000816041;Im Gier;POINT (7.229307134335892 50.6479062069626)
05382000000816042;Im Malerwinkel;POINT (7.234959237592706 50.64523581835806)
05382000000816043;In der Eichas;POINT (7.236933224705269 50.643898647659135)
05382000000816044;Insel Grafenwerth;POINT (7.213841332041164 50.63873082395688)
05382000000816045;In der Mark;
05382000000816047;Kirchplatz;POINT (7.227642602833778 50.64513150084491)
05382000000816048;Kirchstraße;POINT (7.2276943737474175 50.64329439594528)
05382000000816049;Königin-Sophie-Straße;POINT (7.224059111749122 50.64852630135069)
05382000000816050;Kratzgasse;POINT (7.225312256693503 50.652557424929086)
05382000000816051;Kreuzweidenstraße;POINT (7.229373979388672 50.64527072835311)
05382000000816052;Hohenhonnef / Bergstraße;POINT (7.240321205721856 50.650672351310114)
05382000000816053;Lahrring;
05382000000816055;Löwenburger Hof;POINT (7.251881474894881 50.66564316887387)
05382000000816056;Lohfelder Straße;POINT (7.215803451383925 50.6310068152616)
05382000000816057;Lohmarstraße;POINT (7.230074454888101 50.64464199699889)
05382000000816058;Luisenstraße;POINT (7.222223401125585 50.64652768819263)
05382000000816059;Markt;POINT (7.226377635051233 50.645256322644016)
05382000000816060;Meisenweg;POINT (7.2234198199051205 50.63955220463775)
05382000000816062;Meßbeuel;POINT (7.221169218884632 50.652660637788195)
05382000000816063;Möschbachstraße;POINT (7.226192094501468 50.652567945788306)
05382000000816064;Moltkestraße;POINT (7.2312694329629394 50.643918725584804)
05382000000816065;Mucherwiesenweg;POINT (7.2422651279073085 50.64303316013299)
05382000000816066;Mühlenpfad;POINT (7.226613091482103 50.642411253681196)
05382000000816067;Mülheimer Straße;POINT (7.226714009115556 50.643245345561255)
05382000000816068;Nachtigallenweg;POINT (7.214642430451215 50.65193471984579)
05382000000816069;Parallelweg;
05382000000816070;Reichenberger Straße;POINT (7.231982361793363 50.64504385384264)
05382000000816071;Rheingoldweg;POINT (7.2295941233708305 50.646600051631545)
05382000000816072;Rheinpromenade;POINT (7.217466621221203 50.643477267468995)
05382000000816073;Rommersdorfer Straße;POINT (7.22739015440975 50.647243831850474)
05382000000816074;Schaaffhausenstraße;POINT (7.227146276084966 50.653109393715965)
05382000000816075;Schülgenstraße;POINT (7.225670262249116 50.64600649735187)
05382000000816076;Servatiushof;POINT (7.29039177446808 50.65053304108347)
05382000000816077;Spießgasse;POINT (7.225620162823777 50.651458322656495)
05382000000816078;von-Stauffenberg-Straße;POINT (7.221251445176614 50.64799818459273)
05382000000816079;Steinsbüscher Hof;POINT (7.247898786614293 50.643132135975264)
05382000000816080;Steinstraße;POINT (7.222270396328081 50.642871379760614)
05382000000816081;Schmelztalstraße;POINT (7.243653578482155 50.645198879293964)
05382000000816082;Theodor-Waechter-Straße;POINT (7.224709940150966 50.639416988219594)
05382000000816083;Untere Steinstraße;
05382000000816084;Weyermannallee;POINT (7.223522437503179 50.64610351152812)
05382000000816085;Wilhelmsau;POINT (7.220936726730135 50.650855756322834)
05382000000816086;Wilhelmstraße;POINT (7.221917040684068 50.65021708222792)
05382000000816088;Afelspfad;POINT (7.233523934991434 50.635895206688645)
05382000000816089;Am Bierenbonnen;POINT (7.242667843707623 50.63948026721877)
05382000000816090;Am Weiher;POINT (7.2224901594323 50.636630986755456)
05382000000816091;Annapfad;POINT (7.227963888569746 50.64098451103423)
05382000000816092;Auf der Helte;POINT (7.242493732177172 50.64007115593421)
05382000000816093;An der Zickelburg;POINT (7.242598823431154 50.630861794235976)
05382000000816095;Birkenweg;POINT (7.224831182637366 50.63674212474141)
05382000000816096;Brückenstraße;POINT (7.2338607632444365 50.641140821150636)
05382000000816097;Brunnenstraße;POINT (7.236197980943528 50.6374587866561)
05382000000816098;Buchenweg;POINT (7.225736688583235 50.636012501674124)
05382000000816099;Berliner Straße;POINT (7.234702959158115 50.63715559480897)
05382000000816100;Dellenweg;POINT (7.230685505284316 50.63022295439924)
05382000000816101;Drieschweg;POINT (7.228470292946276 50.62752522731544)
05382000000816102;Eichenweg;POINT (7.22542464475634 50.636040963082124)
05382000000816103;Feilweg;POINT (7.229445578428845 50.634970128891915)
05382000000816104;Floßweg;POINT (7.224837209751071 50.63529019566193)
05382000000816105;Franzjosef-Schneider-Straße;POINT (7.224405651218089 50.633313727968236)
05382000000816106;Grabenstraße;POINT (7.233769939790155 50.638071466056765)
05382000000816107;Haardweg;POINT (7.236160637998804 50.64021765459957)
05382000000816108;Im Blümeling;POINT (7.239303187708938 50.63298010584404)
05382000000816109;Im Rauhen Graben;POINT (7.2453913398770675 50.637606188978886)
