strassenschluessel;bezeichnung;geometry
05119000000000010;Aachener Str.;POINT (6.815526769955909 51.5392946330183)
05119000000000020;Ackerstr.;POINT (6.863799991904642 51.50986949282057)
05119000000000030;Ackerfeldstr.;POINT (6.850897708356917 51.50981828777903)
05119000000000040;Adlerstr.;
05119000000000050;Adolfstr.;POINT (6.887678622794477 51.479521677230984)
05119000000000060;Ahornstr.;POINT (6.826380271813831 51.48006688964246)
05119000000000070;Akazienstr.;POINT (6.840752240845934 51.46348829407594)
05119000000000080;Aktienstr.;POINT (6.868617672325283 51.51273557654945)
05119000000000090;Albertstr.;POINT (6.848779297451764 51.48213078611666)
05119000000000100;Albrechtstr.;POINT (6.854256220196125 51.510750619277175)
05119000000000110;Aldekamp;POINT (6.833627593642101 51.52680018625495)
05119000000000111;Alemannenstr.;POINT (6.8380818575382385 51.501153834963304)
05119000000000120;Alfredstr.;POINT (6.83090570550143 51.48389900751597)
05119000000000130;Alleestr.;POINT (6.835944509081856 51.470495979778256)
05119000000000140;Almastr.;POINT (6.858591464300172 51.462853392072915)
05119000000000150;Alsenstr.;POINT (6.86204678670674 51.46918600033799)
05119000000000160;Alsfeldstr.;POINT (6.84371668007489 51.53184966445893)
05119000000000170;Alstadener Str.;POINT (6.829935745156586 51.46710783438225)
05119000000000180;Alsterfeld;POINT (6.8302503254721 51.45739491447671)
05119000000000190;Alte Heid;POINT (6.883488109851574 51.47716688215668)
05119000000000200;Altenberger Str.;POINT (6.84856351343915 51.47785750439167)
05119000000000203;Alter Wasserturm;
05119000000000205;Alte Walz;
05119000000000210;Altmarkt;POINT (6.8496338127848135 51.46840607908461)
05119000000000220;Altonaer Str.;POINT (6.85724692122888 51.525951126557096)
05119000000000240;Amboßstr.;POINT (6.830511110149178 51.459381489996616)
05119000000000245;Am Aldenkampshof;POINT (6.839583270030274 51.51571410926425)
05119000000000246;Am Alsbach;POINT (6.861600298381409 51.541347447402245)
05119000000000247;Am alten Backhaus;POINT (6.858791047923909 51.54697718409046)
05119000000000250;Am Barchembach;POINT (6.912939444826171 51.493794629446995)
05119000000000251;Am Barmscheidsgrund;POINT (6.818354117557139 51.554504765549105)
05119000000000260;Am Dicken Stein;POINT (6.867209071252596 51.524767292613824)
05119000000000261;Am Dunkelschlag;POINT (6.825013285556741 51.5469488993919)
05119000000000262;Am Flasdieck;POINT (6.844658942575801 51.55518824587653)
05119000000000270;Am Damm;
05119000000000271;Am Fleschhof;
05119000000000272;Am Flachskamp;POINT (6.829194683188597 51.55246188110971)
05119000000000275;Am Förderturm;POINT (6.839843587371633 51.474138137252076)
05119000000000278;Am Freitagshof;POINT (6.872284092462101 51.51169254957388)
05119000000000280;Am Friedhof;POINT (6.853878200079513 51.52019501398937)
05119000000000290;Am Froschenteich;POINT (6.890317105212302 51.47922257775119)
05119000000000300;Am Grafenbusch;POINT (6.8648781102693395 51.49220479267751)
05119000000000301;Am Hallenbad;POINT (6.856545773973326 51.5176082285942)
05119000000000302;Am Handbruch;POINT (6.8059170054665845 51.53164965511374)
05119000000000303;Am Haferkamp;POINT (6.8971544774875655 51.4987165945211)
05119000000000305;Am Heisterkamp;POINT (6.830524111219285 51.55254362906243)
05119000000000310;Am Holl;POINT (6.827864831005441 51.46627283749509)
05119000000000320;Am Kaisergarten;POINT (6.85798951621832 51.487942636776886)
05119000000000330;Am Kreutz;
05119000000000330;Am Kreutz;
05119000000000331;Am Landgraben;POINT (6.78722739501307 51.54143481168308)
05119000000000340;Am Leitgraben;POINT (6.815916607591995 51.539696962230664)
05119000000000350;Am Lepkesbach;POINT (6.889470644996669 51.47656505295037)
05119000000000351;Am Lohbruch;POINT (6.845291349731636 51.55084015242438)
05119000000000352;Ammerweg;POINT (6.853460517667204 51.545205283232285)
05119000000000355;Am Mattenshof;POINT (6.811126746481052 51.54825443530925)
05119000000000360;Am Mühlenbach;POINT (6.893414975940456 51.509634690297915)
05119000000000361;Am Ringofen;POINT (6.828882506861358 51.54985537704604)
05119000000000362;Am Pagenkamp;POINT (6.806944352991114 51.54363708954451)
05119000000000370;Am Römerwall;POINT (6.784723191031023 51.54449026517026)
05119000000000380;Am Ruhrufer;POINT (6.825368060800018 51.45404372232632)
05119000000000390;Am Sandhügel;POINT (6.829083321808468 51.55694389841575)
05119000000000391;Am Schacht IV;POINT (6.867681450196131 51.51976283488168)
05119000000000400;Am Scharfen Knick;POINT (6.832841264811822 51.4615954188416)
05119000000000410;Amselstr.;POINT (6.87522103025806 51.516822660317175)
05119000000000430;Am Stadtgraben;POINT (6.7847272921723185 51.52452197933354)
05119000000000440;Am Steinberg;POINT (6.8830759442101845 51.506183353807714)
05119000000000450;Am Stemmersberg;POINT (6.870753100043944 51.5116853526716)
05119000000000455;Am Sterkrader Rathaus;
05119000000000458;Amsterdamer Str.;
05119000000000460;Am Stemmersgraben;POINT (6.867806593504526 51.50794662204961)
05119000000000461;Am Tannenbusch;POINT (6.837540128917699 51.55008974096907)
05119000000000470;Am Teppershof;POINT (6.866559482359943 51.4976278820404)
05119000000000480;Am Tüsselbeck;POINT (6.816331109632538 51.54785475444312)
05119000000000481;Am Vogelherd;POINT (6.846071528661008 51.556366261147176)
05119000000000483;Am Uhlensterz;POINT (6.839419185583718 51.55591204448449)
05119000000000485;Am Veenteich;POINT (6.831842307243589 51.554184603068606)
05119000000000487;Am Vondernsprung;POINT (6.895943660024243 51.498642720808895)
05119000000000490;Am Walde;POINT (6.834682313836179 51.53395683729243)
05119000000000500;Am Wall;POINT (6.839708824261303 51.45952254884656)
05119000000000510;Am Wehrgraben;POINT (6.82278980423591 51.51484101892632)
05119000000000511;Am Winningshof;POINT (6.824642214707058 51.492025201920306)
05119000000000511;Am Winningshof;POINT (6.824642214707058 51.492025201920306)
05119000000000513;Am Ziegelkamp;POINT (6.85078847418187 51.537050930102765)
05119000000000514;An der Hüttenbahn;POINT (6.871384389018067 51.50402276034017)
05119000000000515;An der Pannhütte;POINT (6.823559742550064 51.549533690733945)
05119000000000516;An der Guten Hoffnung;POINT (6.852024074895556 51.51508550954541)
05119000000000520;An der Schlenke;POINT (6.786429891909702 51.54355275512449)
05119000000000522;An der Tongrube;POINT (6.831131114996938 51.551116902217636)
05119000000000524;An den Kopfweiden;POINT (6.8352611941650245 51.55488768957872)
05119000000000525;An Kahlens Kuhle;POINT (6.826566422909101 51.54901487398734)
05119000000000530;Andreas-Hofer-Str.;POINT (6.881061333859042 51.51105830014529)
05119000000000540;Angerstr.;POINT (6.854747678877538 51.520894328425925)
05119000000000550;Anhalter Str.;POINT (6.859429219580717 51.51614477842236)
05119000000000560;Ankerstr.;POINT (6.917061361066387 51.492489349083)
05119000000000570;Annastr.;POINT (6.831569887845387 51.46967925419214)
05119000000000580;Annabergstr.;POINT (6.860696439991908 51.47751819356665)
05119000000000581;Annemarie-Renger-Weg;POINT (6.883439242478305 51.48174511356872)
05119000000000585;An St. Jakobus;POINT (6.874148753519517 51.525615094136974)
05119000000000590;Antonstr.;POINT (6.831545913270968 51.483533803025445)
05119000000000600;Antoniestr.;POINT (6.871810750660188 51.51941643253294)
05119000000000610;Antoniusplatz;POINT (6.835506692693324 51.462123021693436)
05119000000000620;Antwerpener Str.;POINT (6.805310353772851 51.54335667679689)
05119000000000630;Ardesstr.;
05119000000000635;Arenastr.;POINT (6.871503161504819 51.49217601027741)
05119000000000640;Arenbergstr.;POINT (6.875752220986486 51.53059831963366)
05119000000000641;Arnheimer Str.;POINT (6.810278291616977 51.54081238482741)
05119000000000650;Arminstr.;POINT (6.8943108546166165 51.49902580367494)
05119000000000660;Arndtstr.;POINT (6.866676215424747 51.48030885729758)
05119000000000665;Arnold-Rademacher-Platz;
05119000000000670;Arnoldstr.;
05119000000000675;Auf dem Schacht;POINT (6.873374964642825 51.503575384902256)
05119000000000680;Auguststr.;POINT (6.822331002452807 51.5429131683664)
05119000000000690;Augustastr.;POINT (6.847777962704351 51.52026747078076)
05119000000000700;Auf dem Horst;POINT (6.911108068647482 51.49019359627187)
05119000000000701;Auf der Haardt;POINT (6.8386493835938245 51.55189261814643)
05119000000000702;Auf der Hütung;POINT (6.832624420946223 51.54864471913271)
05119000000000703;Auf der Höchte;POINT (6.88053000168918 51.50560333211768)
05119000000000704;Auf der Höhe;POINT (6.835163287730956 51.55103252911821)
05119000000000705;August-Schmidt-Str.;POINT (6.868813906990054 51.52085450865019)
05119000000000708;Bachaue;POINT (6.820899887382447 51.54279579278098)
05119000000000709;Babcockallee;POINT (6.8261011080961485 51.46328789671162)
05119000000000710;Bachstr.;POINT (6.832833539056572 51.49987501426362)
05119000000000720;Bachsteg;
05119000000000725;Backhausweg;POINT (6.858056942493572 51.54709042965302)
05119000000000730;Badenstr.;POINT (6.835355971526723 51.507693791479674)
05119000000000740;Bahnstr.;POINT (6.79053615900472 51.5258986413378)
05119000000000750;Bahnhofstr.;POINT (6.848735587152839 51.51510064041469)
05119000000000770;Barbarastr.;POINT (6.872470319211361 51.47064328727364)
05119000000000771;Barmingholtener Str.;POINT (6.788750241219726 51.54239453427467)
05119000000000780;Baststr.;POINT (6.8810023304461305 51.51980638319808)
