strassenschluessel;bezeichnung;geometry
05566000005201121;Am Bahnhof;POINT (7.214296716660952 52.14238756730674)
05566000005201122;Am Friedhof;POINT (7.214711268436427 52.14814596864731)
05566000005201123;Am Stadion;POINT (7.2136772413788055 52.149608525583425)
05566000005201124;Am Stadtbad;POINT (7.219781504441492 52.14120725454176)
05566000005201125;Alter Postweg;POINT (7.223077930247735 52.14744528918308)
05566000005201126;An der Kalter;POINT (7.209705443409556 52.14779074177468)
05566000005201127;An der Walkenmühle;POINT (7.218079605342864 52.140938362995264)
05566000005201128;Annette-v.-Dr.-Hüls.-Str.;POINT (7.2083901461168525 52.14638011729132)
05566000005201129;Augustin-Wibbelt-Str.;POINT (7.209372285967527 52.14643613763144)
05566000005201130;Baaken-Esch;POINT (7.220067013513661 52.15036033767969)
05566000005201131;Bagnostr.;POINT (7.2107361844458655 52.15150854832511)
05566000005201132;Beekkamp;POINT (7.2180651082010066 52.14203145823418)
05566000005201133;Breslauer Str.;POINT (7.219377739724669 52.15024265022602)
05566000005201134;Corneliusstr.;POINT (7.208948019666855 52.15006897741541)
05566000005201135;Cyprianusstr.;POINT (7.210532566370252 52.14750553311924)
05566000005201136;Dahlienweg;POINT (7.220837877650574 52.14411961285979)
05566000005201137;Danziger Str.;POINT (7.220230529652322 52.149235800897294)
05566000005201138;Diekland;POINT (7.218468499758148 52.147530882077966)
05566000005201139;Drosselweg;POINT (7.210150372695828 52.14077550765859)
05566000005201140;Düwelshook;POINT (7.215672938146637 52.14342066389074)
05566000005201141;Eper Str.;POINT (7.204448034655355 52.14392760985734)
05566000005201142;Friduwistr.;POINT (7.20717418886577 52.14380657404222)
05566000005201143;Glatzer Str.;POINT (7.218202273025896 52.150295884538366)
05566000005201144;Goldhook;POINT (7.210995887403018 52.144891036330556)
05566000005201145;Gronauer Str.;POINT (7.203625171769786 52.1461683195542)
05566000005201146;Heeker Str.;POINT (7.206590778013724 52.14329234350553)
05566000005201147;Herderings-Esch;POINT (7.223485770882285 52.146909561749354)
05566000005201148;Heuershof;POINT (7.211858484990218 52.143344931043565)
05566000005201149;Hilbuskolk;POINT (7.203575124140497 52.14534596523897)
05566000005201150;Industriestr.;POINT (7.235113407212346 52.159196720318725)
05566000005201151;Johannesstr.;POINT (7.210350872872267 52.14423358566025)
05566000005201152;Kattenkolk;POINT (7.21204067642103 52.1425386282076)
05566000005201153;Kardinal-von-Galen-Str.;POINT (7.2004330805290335 52.14573114494983)
05566000005201155;Ketteler Str.;POINT (7.207348543307462 52.150490737954144)
05566000005201156;Kirchstr.;POINT (7.212437351505368 52.14459193506802)
05566000005201157;Kniepenkamp;POINT (7.2137424294587245 52.14310980142828)
05566000005201158;Kolklandstr.;POINT (7.210027667699968 52.149446440214746)
05566000005201159;Kolpingstr.;POINT (7.206740452875244 52.14924884916403)
05566000005201160;Königsberger Str.;POINT (7.2211105514507254 52.14913287010449)
05566000005201161;Klüppelkamp;POINT (7.206219218430508 52.14668370248289)
05566000005201162;Klütters-Stiege;POINT (7.2053470122902885 52.14818086739049)
05566000005201163;Kreienberg;POINT (7.206551671829285 52.14595605217634)
05566000005201164;Langenkamp;POINT (7.207021306724445 52.150814809051354)
05566000005201165;Leerer Str.;POINT (7.2211314441451515 52.14359365151943)
05566000005201166;Lohoffs-Esch;POINT (7.209739957637859 52.15080256017992)
05566000005201167;Marienweg;POINT (7.207469359123504 52.146256234053645)
05566000005201168;Mersch;POINT (7.209795430655073 52.14207983181139)
05566000005201169;Mühlentor;POINT (7.211947657962775 52.14580829605418)
05566000005201170;Neustr.;POINT (7.212022648218584 52.14840180819761)
05566000005201171;Neutor;POINT (7.2133710148663726 52.14294162915662)
05566000005201172;Nieporter-Esch;POINT (7.217356143284813 52.141578758210954)
05566000005201173;Ochtruper Damm;POINT (7.2067552156182995 52.14861488098915)
05566000005201174;Ochtruper Str.;POINT (7.214077697459516 52.14940710547725)
05566000005201175;Oskamp;POINT (7.209281193882265 52.14297285962905)
05566000005201176;Pastorat;POINT (7.212691883847841 52.143889261755284)
05566000005201177;Rosenweg;POINT (7.213820822325907 52.14042815481338)
05566000005201178;Schilden;POINT (7.211283183006836 52.144282072199836)
05566000005201179;Schlesierstr.;POINT (7.219162379555766 52.14915899743008)
05566000005201180;Schöppingener Str.;POINT (7.2124098982847835 52.139201562698695)
05566000005201181;Schreiber-Esch;POINT (7.214445876481531 52.1407858931152)
05566000005201182;Schulstr.;POINT (7.211343294114716 52.14716561560162)
05566000005201183;Sendplatz;POINT (7.214873403645303 52.14414101698304)
05566000005201184;Spakenbaum;POINT (7.201394254775607 52.14126316794941)
05566000005201185;Stauffenbergstr.;POINT (7.205488283537685 52.1463383458726)
05566000005201186;Stiftstr.;POINT (7.213428856322863 52.14501374281881)
05566000005201187;Stüvvenweg;POINT (7.2102203926831585 52.14610163306941)
05566000005201188;Sunnenbrink;POINT (7.219601677264002 52.14792397144485)
05566000005201189;Sunnenkamp;POINT (7.20083154010334 52.14568791432509)
05566000005201190;Up de Wenge;POINT (7.2227968111314125 52.14835080656456)
05566000005201191;Vechtestr.;POINT (7.215511621611122 52.14905077190821)
05566000005201192;Viehtor;POINT (7.21112366128462 52.144194814372376)
05566000005201193;Vitustor;POINT (7.2159744069850404 52.14396753067404)
05566000005201194;Vitskirchhof;POINT (7.215368462853241 52.14454681213411)
05566000005201195;Welbergener Damm;POINT (7.219749551802188 52.1493898891786)
05566000005201196;Welpestr.;POINT (7.204756501727379 52.14442070668335)
05566000005201197;Wersche;POINT (7.219790571080634 52.146693840631855)
05566000005201199;Zum Freistein;POINT (7.2143397170736066 52.13881614729995)
05566000005201200;Naendorf;POINT (7.223133399834199 52.15349465225442)
05566000005201201;Samberg;POINT (7.252230282483346 52.152099106672146)
05566000005201202;Vorm Vitstor;POINT (7.220297950987358 52.143280540971936)
05566000005201203;Grüner Weg;POINT (7.2118700684334325 52.13972037872303)
05566000005201204;Geschwister-Scholl-Str.;POINT (7.2044226657737465 52.1461475024084)
05566000005201205;Birkenweg;POINT (7.258638395150687 52.16452951538494)
05566000005201206;Lärchenweg;POINT (7.258874972271038 52.163815378236656)
05566000005201207;Wacholderweg;POINT (7.259378765430758 52.162767707106816)
05566000005201208;Fichtenweg;POINT (7.257698275664141 52.16418386245526)
05566000005201209;Kiefernweg;POINT (7.257431793787949 52.16452966773878)
05566000005201210;Blomenkamp;POINT (7.208840672737348 52.149225200825896)
05566000005201211;Heideweg;POINT (7.257369844753753 52.164323003561364)
05566000005201212;Adenauer Str.;POINT (7.210717487205363 52.153417548506276)
05566000005201213;Sorgenfrei;POINT (7.209488534663419 52.15181931297522)
05566000005201214;Th.-Heuss-Str.;POINT (7.208315407912697 52.15294393936369)
05566000005201215;Anne-Frank-Str.;POINT (7.203381514597439 52.146664489631455)
05566000005201217;Tulpenweg;POINT (7.217401912450118 52.14117301127256)
05566000005201218;Seidenweberweg;POINT (7.2069603316351465 52.14543728878394)
05566000005201219;Bodelschwinghweg;
05566000005201220;Amselweg;POINT (7.212448161861395 52.14182892300141)
05566000005201221;Heinrich-Schlick-Str.;POINT (7.225662506604001 52.15322020654584)
05566000005201222;Am Vechteufer;POINT (7.21709576284637 52.1477547200948)
05566000005201223;Im Vechtetal;POINT (7.2162592226519 52.14676331947814)
05566000005201224;Sulaweg;POINT (7.21416019190956 52.148460141991215)
05566000005201225;Nelkenweg;POINT (7.214381381525669 52.139746244610926)
05566000005201226;Hilbuskamp;POINT (7.203655013895853 52.14255969854262)
05566000005201227;Kurt-Schumacher-Str.;POINT (7.207872629354921 52.15387511040001)
05566000005201228;Pfarrer-Böckmann-Str.;POINT (7.217173500083412 52.14305199354013)
05566000005201229;2014 Nevinghof - Gronau;
05566000005201230;Finkenweg;POINT (7.210355891341518 52.140166796721125)
05566000005201231;Stadtskamp;POINT (7.199370299889619 52.142504674931025)
05566000005201232;Up de Lauge;POINT (7.199907864328602 52.14509948181758)
05566000005201233;Im Rott;POINT (7.19873354374017 52.14536204846159)
05566000005201234;Nordring;POINT (7.2151331879371545 52.15050307420201)
05566000005201235;An der Umflut;POINT (7.197247714987588 52.1449578356918)
05566000005201236;Gausepohl;POINT (7.2114592443924375 52.13775665471792)
05566000005201237;Esch;POINT (7.210673255001262 52.138737138850416)
05566000005201238;Hoher Weg;POINT (7.214002682003008 52.13784830626278)
05566000005201239;An der Landwehr;POINT (7.202622732130058 52.14412054933066)
05566000005201240;Im Stiftsgarten;POINT (7.213793251369869 52.145625410417)
05566000005201241;Am Hemmel;POINT (7.2040933982943995 52.1430119034917)
05566000005201242;Maßmannweg;
05566000005201243;Langenhorster Damm;
05566000005201244;Vogelparkstr.;
05566000005201245;Fürstengrund;POINT (7.223417356373051 52.141212170941714)
05566000005201246;Lohoffs Mühle;POINT (7.214929306957779 52.14961696594948)
05566000005201247;Josefsweg;POINT (7.207730119352391 52.14658858799952)
05566000005201248;Wettringener Str.;POINT (7.225529375336197 52.14495275047469)
05566000005201249;Am Schützenwald;POINT (7.212066255265409 52.15120701399944)
05566000005201250;Schützenstiege;POINT (7.2119522683814115 52.15170052726761)
05566000005201251;Fliederweg;POINT (7.224201167514976 52.14552233808361)
055660000052=2014;Bahnlinie Münster - Gronau;
