strassenschluessel;bezeichnung;geometry
05378000003203501;Adolf-Flöring-Straße;POINT (7.230163492682459 51.143466946927575)
05378000003203502;Agnes-Miegel-Weg;POINT (7.222724984885578 51.145612547088476)
05378000003203503;Ahornweg;POINT (7.222463453964653 51.1302170183811)
05378000003203504;Akazienweg;POINT (7.219336574016321 51.12981606722123)
05378000003203505;Altenhöhe;POINT (7.245718408873257 51.143491968867295)
05378000003203506;Amselweg;POINT (7.204424370975051 51.13775718022695)
05378000003203507;Am Buchenhang;POINT (7.209290978571565 51.14086751901632)
05378000003203508;Am Ecker;POINT (7.1859169947314925 51.1485338360063)
05378000003203509;Am Hasselbusch;POINT (7.227456072516144 51.149120008746884)
05378000003203510;Am Krupin;POINT (7.186104664766611 51.119636741415086)
05378000003203511;Am Röttgen;POINT (7.182742332726293 51.144884991101904)
05378000003203512;Am Stadtrand;POINT (7.2209416080730415 51.13168344461753)
05378000003203513;Am Vogelsang;POINT (7.2251565060858205 51.1370913378098)
05378000003203514;An der Mark;POINT (7.185756983424592 51.14346383885363)
05378000003203515;Aschenberg;POINT (7.172299570148291 51.151354357851986)
05378000003203516;Albert-Einstein-Straße;POINT (7.253044652951097 51.14663975871664)
05378000003203517;Andreasstraße;POINT (7.188284023052815 51.148125683924775)
05378000003203518;An der Hoffnung;POINT (7.214750669670282 51.12442532686723)
05378000003203519;Am Bremsenfeld;POINT (7.173738226254125 51.14130363869966)
05378000003203520;Bachstraße;POINT (7.227068736076847 51.1384547415929)
05378000003203521;Bähringhausen;POINT (7.1904349852585705 51.126060202982565)
05378000003203523;Bahnhofstraße;POINT (7.2196567583120554 51.14377592013007)
05378000003203524;Bechhausen;POINT (7.1657930313763 51.101560232110074)
05378000003203525;Beethovenstraße;POINT (7.229423080154869 51.14182528149407)
05378000003203526;Beltener Straße;POINT (7.22790899110619 51.14667150027692)
05378000003203527;Berger Weg;POINT (7.217202661634858 51.128365874632756)
05378000003203528;Bergstraße;POINT (7.218652515248002 51.1422445697558)
05378000003203529;Berliner Straße;POINT (7.216756224161291 51.140994136400174)
05378000003203530;Bert-Brecht-Weg;POINT (7.221547060177162 51.1462801977333)
05378000003203531;Berta-von-Suttner-Weg;POINT (7.221791124620741 51.146917668760004)
05378000003203532;Beutelshufe;POINT (7.1803095550771765 51.1244313499506)
05378000003203533;Brahmsstraße;POINT (7.231570186937475 51.14094150290276)
05378000003203534;Blumenweg;POINT (7.2093216547864785 51.13286231539131)
05378000003203535;Bollinghausen;POINT (7.194034112658781 51.139699334437125)
05378000003203536;Braunsberg;POINT (7.205181628153723 51.12810663490753)
05378000003203537;Braunsberger Straße;POINT (7.202787398275041 51.128437840823636)
05378000003203538;Breslauer Straße;POINT (7.211475770288065 51.1332193574892)
05378000003203539;Brückenweg;POINT (7.212239497543334 51.13874212601675)
05378000003203540;Brunnenstraße;POINT (7.218246643098228 51.13721340524282)
05378000003203541;Buchholzen;POINT (7.255278171635529 51.13762369794916)
05378000003203542;Buddemühle;POINT (7.1805413075796745 51.10337353837695)
05378000003203543;Büschhausen;POINT (7.172708982080529 51.13610297408025)
05378000003203544;Burger Straße;POINT (7.202236633365722 51.13638893247257)
05378000003203545;Dabringhauser Straße;POINT (7.211855251364883 51.13612881145209)
05378000003203546;Danziger Straße;POINT (7.2115088379083 51.135092368693)
05378000003203547;Dhünner Straße;POINT (7.221841729270053 51.138880750174046)
05378000003203548;Döllersweg;POINT (7.185472563769838 51.12467932107223)
05378000003203549;Dörpfeldstraße;POINT (7.223125114197931 51.14159199692461)
05378000003203550;Dorn;POINT (7.180708890648114 51.139291005865864)
