strassenschluessel;bezeichnung;geometry
05974000004808001;Balksweg;POINT (8.077225703695868 51.631312819459275)
05974000004808002;Gut Schweckhausen;POINT (8.07187608328895 51.628082235533185)
05974000004808003;Hillingsen;POINT (8.082005754854643 51.62486416578026)
05974000004808008;Aldehold;POINT (8.049473810335908 51.615627080331734)
05974000004808009;Berwicker Straße;POINT (8.029114933198123 51.6195126444664)
05974000004808010;Borghausen;POINT (8.041317091640451 51.63113338356827)
05974000004808011;Buchenhecke;POINT (8.019555251701004 51.620345638572516)
05974000004808012;Gerstenkamp;POINT (8.02384745099644 51.61631906040346)
05974000004808013;Haus Nehlen;POINT (8.027492863123964 51.6258763271893)
05974000004808014;Huer;POINT (8.045070225826324 51.6132886250665)
05974000004808015;Hüttenstraße;POINT (8.029764626825804 51.62019503778449)
05974000004808016;Kaiser Weg;POINT (8.033016607617451 51.62074325873044)
05974000004808017;Kloster Straße;POINT (8.037444207360442 51.61997307492134)
05974000004808018;Merschstraße;POINT (8.030195977964471 51.62236913170517)
05974000004808019;Schmiedestraße;POINT (8.027352152335334 51.620051897024915)
05974000004808024;Auf der Witteborg;POINT (8.069948621329436 51.6123242795192)
05974000004808025;Blumrother Straße;POINT (8.064743497956623 51.614804235918314)
05974000004808026;Heidstraße;POINT (8.06828902723489 51.618274100259804)
05974000004808027;Jünglingshof;POINT (8.069548805905253 51.60476679582474)
05974000004808029;Am Bahnhof;POINT (8.032891338345669 51.59764500241666)
05974000004808030;Am Butterkamp;POINT (8.034951241587883 51.602596762440704)
05974000004808031;Am Klei;POINT (8.028233330596949 51.59897569804541)
05974000004808032;Am Kotten;POINT (8.025927085613857 51.60921937408774)
05974000004808033;Am Kuckuck;POINT (8.047524099200471 51.61042707089673)
05974000004808034;Asternstraße;POINT (8.0394010913781 51.5993612217186)
05974000004808035;Diedrich-Düllmann-Straße;POINT (8.037282382626014 51.59919302593096)
05974000004808036;Blumenstraße;POINT (8.039669128042341 51.598913507024626)
05974000004808037;Bördestraße;POINT (8.043939922488256 51.60377848864772)
05974000004808038;Borgelerlinde;POINT (8.051448043423134 51.60572398069822)
05974000004808039;Dahlienweg;POINT (8.038326412437351 51.60046082215713)
05974000004808040;Fahnener Weg;POINT (8.009606249981257 51.61103913230615)
05974000004808041;Hammer Landstraße;POINT (8.040880269136712 51.612232357124405)
05974000004808042;Haselhorst;POINT (8.041774934876836 51.61204471990269)
05974000004808043;Hattropholser Straße;POINT (8.037055941057355 51.600837668513336)
05974000004808044;Haus Broel;POINT (8.039167065667009 51.59360160741423)
05974000004808045;Jahnstraße;POINT (8.041594168548398 51.60149258554746)
05974000004808046;Kellerstraße;POINT (8.03532164874829 51.60014691709036)
05974000004808047;Lohstraße;POINT (8.037416918384832 51.60189318932881)
05974000004808048;Lütge Haselhorst;POINT (8.03725835020677 51.611285029886055)
05974000004808049;Nelkenweg;POINT (8.04098752805124 51.59899739841496)
05974000004808050;Osterbrei;POINT (8.040440683369937 51.601022698129356)
05974000004808051;Oststraße;POINT (8.045821703953445 51.6036671582757)
05974000004808052;Pfarrweg;POINT (8.036066584471383 51.60045994691178)
05974000004808053;Rosenweg;POINT (8.039970700393692 51.5998365246672)
