strassenschluessel;bezeichnung
057620000028N1590;Meisenweg
057620000028N1600;Nachtstall
057620000028N1670;Osningweg
057620000028N1710;Piepenborn
057620000028N1760;Rotdornweg
057620000028N1770;Sägemühlenweg
057620000028N1790;Schlehenweg
057620000028N1800;Siebenbergstraße
057620000028N1810;Sommerseller Straße
057620000028N1820;Starenweg
057620000028N1830;Weißdornweg
057620000028N1860;Wellenholzhausen
057620000028N1870;Wiehnhusen
057620000028N1880;Wohnpark
057620000028N1890;Ziegelei Rath
057620000028N1900;Bilster Berg
057620000028N1901;Zum langen Weg
057620000028N1910;Zum Masterholz
057620000028N1920;Zimmereiplatz
