strassenschluessel;bezeichnung;geometry
05334000001606000;Aachener Straße;POINT (6.081563195812152 50.862660993051904)
05334000001606001;Aachener Weg;POINT (6.075972199675567 50.85113079398212)
05334000001606002;Ackerstraße;POINT (6.078716278394328 50.84916612984905)
05334000001606003;Afdener Straße;POINT (6.096088909729022 50.866835917703185)
05334000001606004;Afderfelder Straße;POINT (6.100674968840977 50.86218722328967)
05334000001606005;Albert-Steiner-Straße;POINT (6.093722088944065 50.86694198341854)
05334000001606006;Alsdorfer Straße;POINT (6.0982981467195865 50.86934190364816)
05334000001606007;Alte Straße;POINT (6.080175685249287 50.85674442030815)
05334000001606008;Am Beckenberg;POINT (6.087618674753329 50.86486599537748)
05334000001606009;Am Schürhof;POINT (6.090768794208045 50.86598595189115)
05334000001606010;Am Stäsgen;POINT (6.099023298080084 50.86333876674919)
05334000001606011;Am Waldfriedhof;POINT (6.100140434384885 50.86049540229504)
05334000001606012;An der Kant;POINT (6.081738000504787 50.85090520956933)
05334000001606013;An der Rennbahn;POINT (6.077628590643323 50.858697838591446)
05334000001606014;An der Wurm;POINT (6.0952731611887545 50.86629460934533)
05334000001606015;Apolloniastraße;POINT (6.094866726089505 50.86722368609818)
05334000001606016;Auf dem Fuchsberg;POINT (6.104660100612743 50.86957598089591)
05334000001606017;Auf dem Kick;POINT (6.1010507773781235 50.86172679034498)
05334000001606018;Auf den Heggen;POINT (6.084458251228622 50.85546159595835)
05334000001606019;Backesweider Weg;POINT (6.086450985473157 50.85923081172622)
05334000001606020;Bahnhofstraße;POINT (6.094463204583787 50.86940543099957)
05334000001606021;Bardenberger Straße;POINT (6.099763327958978 50.865546891427975)
05334000001606023;Bergerstraße;POINT (6.097152773994548 50.868411134434346)
05334000001606025;Bicherouxstraße;POINT (6.095704731830846 50.871411532583686)
05334000001606027;Bierstraße;POINT (6.107759906478306 50.87011469036569)
05334000001606029;Bleyerheider Straße;POINT (6.075993944604313 50.84982021304012)
05334000001606030;Blücherstraße;POINT (6.113102317761817 50.85559146328635)
05334000001606031;Bongartzweg;POINT (6.110843331196302 50.85766727079379)
05334000001606032;Buchkremerstraße;POINT (6.082871466521686 50.85925392625658)
05334000001606033;Burgstraße;POINT (6.089525122498729 50.86652109721084)
05334000001606036;Dahlemer Straße;POINT (6.098729431704317 50.87515260881662)
05334000001606037;Dammstraße;POINT (6.0968959656151895 50.86847112553661)
05334000001606038;Domanialeweg;POINT (6.078424258357684 50.856330253240664)
05334000001606039;Driescher Straße;POINT (6.085568803372753 50.857178542710614)
05334000001606040;Dunantstraße;POINT (6.085044554064011 50.85917708105693)
05334000001606041;Eisenbahnstraße;POINT (6.0922716745193615 50.8652073378763)
05334000001606042;Elisabethstraße;POINT (6.084005534175361 50.85929749986595)
05334000001606043;Elsa-Brandström-Straße;POINT (6.102223717087866 50.8632362024124)
05334000001606044;Enger Weg;POINT (6.116616334742549 50.869382176528184)
05334000001606045;Erkensmühle;POINT (6.099307134707126 50.8672814212872)
05334000001606046;Erkensstraße;POINT (6.097637507659411 50.86691760751927)
05334000001606047;Eygelshovener Straße;POINT (6.091121150786446 50.86882186116171)
05334000001606049;Ferdinand-Schmetz-Platz;POINT (6.0941309740385154 50.86753029331219)
05334000001606050;Feldgenstraße;POINT (6.119042794403344 50.85888424796661)
05334000001606051;Finkenweg;POINT (6.114885309096809 50.84694216248454)
05334000001606052;Florastraße;POINT (6.114131182621207 50.84947991988706)
05334000001606053;Forstum;POINT (6.116476423305028 50.85169653845474)
05334000001606054;Forstumer Straße;POINT (6.115003138479319 50.85163518222314)
05334000001606055;Freiburger Straße;POINT (6.100758343152833 50.87543410806961)
05334000001606056;Friedhofstraße;POINT (6.080085265541114 50.8557310902387)
05334000001606057;Further Straße;POINT (6.0964304339362645 50.86199220129199)
05334000001606058;Geilenkirchener Straße;POINT (6.102355958642419 50.87197280899352)
05334000001606060;Gertrudisstraße;POINT (6.098414758685754 50.87130334078032)
05334000001606061;Gierlichsstraße;POINT (6.088827470284693 50.86911414128973)
05334000001606062;Glasstraße;POINT (6.092492578030318 50.87358291442483)
05334000001606063;Grünstraße;POINT (6.099889511356096 50.86270618182378)
05334000001606064;Gymnichweg;POINT (6.103776830775041 50.873705005815424)
05334000001606066;Hahnstraße;POINT (6.089204490362714 50.86747513490029)
05334000001606067;Heidestraße;POINT (6.110690449251874 50.868967233886906)
05334000001606068;Heimstraße;POINT (6.099257408464456 50.873561188578435)
05334000001606069;Hermann-Löns-Straße;POINT (6.111842564948711 50.86993831423845)
05334000001606070;Hillenberger Straße;POINT (6.0989697533221285 50.86185612968092)
05334000001606071;Hölderlinweg;POINT (6.096411884423018 50.87284707406533)
05334000001606072;Hubertusstraße;POINT (6.114814083327524 50.850074066101456)
05334000001606073;Hundforter Weg;
05334000001606074;Hundforter Benden;POINT (6.092711525338962 50.863437093074936)
05334000001606075;Im Anker;POINT (6.114829483015253 50.85227681953956)
05334000001606076;Im Boventhal;POINT (6.0978274573022695 50.86101642629844)
05334000001606077;Im Straßer Feld;POINT (6.078817453942284 50.85751185802787)
05334000001606078;Im Winkel;POINT (6.113025479156745 50.85698126408725)
05334000001606080;In Pesch;POINT (6.079730648973372 50.84902385115189)
05334000001606081;In Ruif;POINT (6.114669532358769 50.864328092965884)
05334000001606082;Josefstraße;POINT (6.077747985599329 50.85516074886899)
05334000001606083;Jüderstraße;POINT (6.107107328838927 50.85548214365117)
05334000001606084;Kämerhöfer Straße;POINT (6.11287594512845 50.85620034599569)
05334000001606085;Kleikstraße;POINT (6.0959291176633394 50.86881702952441)
05334000001606088;Klosterlindenweg;
05334000001606089;Klosterrather Straße;POINT (6.088141029215317 50.86659659276266)
05334000001606090;Kohlberger Straße;POINT (6.07967026317757 50.85259877126743)
05334000001606091;Krummer Weg;POINT (6.0852268562799 50.85758298737645)
05334000001606092;Ladestraße;POINT (6.0962231704916965 50.86816587773068)
05334000001606093;Leiendeckelstraße;POINT (6.0815354682170115 50.85800570371099)
05334000001606094;Leonhardstraße;POINT (6.097332959672399 50.87150192736733)
05334000001606095;Luziastraße;POINT (6.086945522443085 50.86378269142863)
05334000001606100;Maastrichter Straße;POINT (6.087454818905502 50.86616885954611)
05334000001606101;Marienstraße;POINT (6.089456152487844 50.867990221467835)
05334000001606102;Maubacher Straße;POINT (6.084592007547553 50.857907869334944)
05334000001606103;Neustraße;POINT (6.075781841786273 50.85325803941428)
05334000001606104;Pilgramsweg;POINT (6.086983658484404 50.85865381701121)
05334000001606105;Pintepützstraße;POINT (6.096868626171261 50.87062401217035)
