strassenschluessel;bezeichnung;geometry
05170000000430001;Alte Kirchstraße;POINT (6.512702006175728 51.57659652857737)
05170000000430002;Alte Landstraße;POINT (6.561427138866052 51.57713962172579)
05170000000430003;Alte Poststraße;POINT (6.517029886705504 51.604309123162324)
05170000000430004;Alte Straße;POINT (6.534373241512701 51.598453741486644)
05170000000430005;Am Flughafen;POINT (6.489186146941748 51.571247561402544)
05170000000430006;Am Hanning;POINT (6.522622147837853 51.619910170031176)
05170000000430007;Am Leitgraben;POINT (6.511170908811581 51.57982850718572)
05170000000430008;Am Marienstift;POINT (6.507456632794179 51.57851214877353)
05170000000430009;Am Mühlenfeld;POINT (6.468508297620427 51.61945098186467)
05170000000430010;An der Ley;POINT (6.454031120598043 51.613854206246224)
05170000000430011;An der Vorburg;POINT (6.514527745814144 51.579268614945825)
05170000000430012;Adenauerplatz;POINT (6.510789595998885 51.573930899863164)
05170000000430013;Am Mühlenturm;POINT (6.51374013535327 51.574381485633296)
05170000000430015;Am Wall;POINT (6.457466900028455 51.61409512533303)
05170000000430016;Am Cithert;POINT (6.5137195203949485 51.571277352062275)
05170000000430017;Am Feldrain;POINT (6.533203430202123 51.619937076568895)
05170000000430018;Am Bosserhof;POINT (6.517667546081339 51.60589327529385)
05170000000430019;Alpheim-Weg;POINT (6.520760823560927 51.57466972972118)
05170000000430020;Bahnhofstraße;POINT (6.518075531918605 51.5822956681592)
05170000000430021;Beekfeldweg;POINT (6.516864826426088 51.57569212824988)
05170000000430022;Bergstraße;POINT (6.506745665458401 51.57683907074803)
05170000000430023;Bergweg;POINT (6.421277314451307 51.59229432441299)
05170000000430024;Bernshuck;POINT (6.526967682055925 51.618232389267604)
05170000000430025;Bilgenstraße;POINT (6.428993833710476 51.60368855041824)
05170000000430026;Birkenweg;POINT (6.5084692717654695 51.5752779646203)
05170000000430027;Birtener Straße;POINT (6.50855147531411 51.616330912605086)
05170000000430028;Bönninger Straße;POINT (6.511947545049594 51.59417616899141)
05170000000430029;Bönninghardter Straße;POINT (6.477504197302044 51.57506703298236)
05170000000430030;Im Beekfeld;POINT (6.523393298826174 51.57647511976008)
