strassenschluessel;bezeichnung;geometry
05382000005230001;Ahe;
05382000005230002;Bacherhof;POINT (7.471508894207308 50.84934021657424)
05382000005230003;Bechlingen;POINT (7.403587985948452 50.81044072940519)
05382000005230004;Beiert;POINT (7.371719134335162 50.83057779346038)
05382000005230005;Berg;POINT (7.425561635324505 50.821531127735526)
05382000005230006;Bölkum;POINT (7.470392155238134 50.87378942723383)
05382000005230007;Bornscheid;POINT (7.454515509664371 50.81832749786648)
05382000005230009;Brölerhof;POINT (7.397743804165657 50.83597400614983)
05382000005230010;Broscheid;
05382000005230012;Damm;POINT (7.4314737280135965 50.849208822020564)
05382000005230013;Derenbach;POINT (7.416494339299672 50.81175133225978)
05382000005230014;Dörgen;POINT (7.504889274822792 50.858600067494805)
05382000005230015;Ennenbach;POINT (7.491932009899209 50.83215808109217)
05382000005230016;Fußberg;POINT (7.446018714209353 50.83472985573567)
05382000005230017;Fußhollen;
05382000005230018;Gießelbach;POINT (7.459076180837718 50.85841112205218)
05382000005230019;Hänscheid;
05382000005230020;Auf dem alten Garten;POINT (7.460580058584248 50.85553288268415)
05382000005230021;Hatterscheid;POINT (7.4015074639644025 50.81477123881441)
05382000005230022;Herrenbröl;POINT (7.452209459756752 50.83816043463119)
05382000005230023;Herrnstein;POINT (7.389116741363924 50.830640043546026)
05382000005230024;Hodgeroth;POINT (7.47784839851101 50.865779003484334)
05382000005230025;Holenfeld;POINT (7.415917196908199 50.808441322602036)
05382000005230026;Honscheid;POINT (7.380560842298679 50.791185847865435)
05382000005230027;Hove;POINT (7.454439225694588 50.8481897408955)
05382000005230028;Ifang;POINT (7.493996129235735 50.83896691327669)
05382000005230029;Ingersauelermühle;
05382000005230031;Junkersaurenbach;POINT (7.471378227505711 50.85511456324095)
05382000005230032;Kämerscheid;POINT (7.470923079861236 50.82860370972462)
05382000005230033;Kammerich;
05382000005230034;Kesselscheid;POINT (7.4799959254637844 50.82994926892711)
05382000005230035;Krahwinkel;POINT (7.514239865231493 50.84137303057658)
05382000005230036;Kuchem;
05382000005230038;Millerscheid;POINT (7.443099369307478 50.8643900130095)
05382000005230039;Mittelsaurenbach;POINT (7.464411267668228 50.8496329657077)
05382000005230040;Neuenhof;POINT (7.4753465123928855 50.828215205898104)
05382000005230041;Neuenhof Wintersch.;POINT (7.37474950566455 50.787921760862275)
05382000005230042;Niederlückerath;POINT (7.443975289314544 50.82761310866395)
05382000005230043;Niederprobach;POINT (7.517050802237149 50.85056227349319)
05382000005230044;Niedersaurenbach;POINT (7.4591493800002295 50.84899305690948)
05382000005230045;Oberlückerath;
05382000005230046;Obersaurenbach;POINT (7.474028522821196 50.85630624062081)
