strassenschluessel;bezeichnung;geometry
05774000004000080;Alte Ziegelei;POINT (8.70940497987706 51.469051939277854)
05774000004000100;Am Brunnen;POINT (8.700958251323472 51.472379223330236)
05774000004000200;Am Friedhof;POINT (8.704047117176904 51.46944064435784)
05774000004000300;Am Hessenbusch;POINT (8.707479898614096 51.46666375866146)
05774000004000350;Am Springsgraben;POINT (8.709264185296382 51.468498153892604)
05774000004000370;Am Steinbruch;POINT (8.70489329943957 51.464457351254566)
05774000004000400;Am Stollen;POINT (8.700326735507867 51.47079389469411)
05774000004000500;Am Walde;POINT (8.714994447961685 51.46783895940784)
05774000004000600;An der Kirche;POINT (8.70457539356682 51.47120725559796)
05774000004000710;Auf den Schächten;POINT (8.705847310598081 51.47058573863221)
05774000004000800;Bleistraße;POINT (8.702747563889831 51.470995052068226)
05774000004000900;Bruchstraße;POINT (8.712575431620756 51.4726488919924)
05774000004001000;Christophorusstraße;POINT (8.706151394890291 51.46939825253334)
05774000004001100;Feldrain;POINT (8.711334527029454 51.46698155868355)
05774000004001210;Forsthaus;POINT (8.702639817586045 51.476944991340154)
05774000004001300;Im Heck;POINT (8.70345477343766 51.47001710498492)
05774000004001350;Potthofsweg;POINT (8.71265377166636 51.46841569129242)
05774000004001400;Roter Landweg;POINT (8.713055167188841 51.467513366684095)
05774000004001500;Spatecke;POINT (8.70305823737893 51.471080838618064)
05774000004001600;Springsweg;POINT (8.708605437165689 51.471610028489124)
05774000004001700;St.-Agatha-Straße;POINT (8.707213314652442 51.47183221924603)
05774000004001800;Tiefer Weg;POINT (8.702420126696463 51.47199461320901)
05774000004001900;Unter der Hütte;POINT (8.70036103115705 51.47347067880903)
05774000004001950;Wiesengrund;POINT (8.710446860223438 51.46785661959059)
05774000004002000;Zum Sauerland;POINT (8.710401730437448 51.463380440852475)
05774000004002100;Zur Glashütte;POINT (8.715139560559203 51.46694948318428)
05774000004002200;Zur Schwelge;POINT (8.706812106467083 51.46868309780109)
05774000004005000;Elisenhof;POINT (8.806780888376899 51.54180284129457)
05774000004005100;Klosterheide;POINT (8.838970478508312 51.543030302593)
05774000004005200;Friedrichsgrund;POINT (8.795447745751463 51.54391123310073)
05774000004010000;Alte Trift;POINT (8.754145823797627 51.519566089315894)
05774000004010100;Am Kump;POINT (8.741318464189211 51.51563517343576)
05774000004010200;Am Schloßpark;POINT (8.740430146523066 51.5173220996788)
05774000004010300;Antenberg;POINT (8.745855618756103 51.51002094434535)
05774000004010400;Antoniusstraße;POINT (8.745528546000113 51.52019821997141)
05774000004010500;Apothekerstraße;POINT (8.740859357733445 51.51504813351415)
05774000004010600;Auf der Esche;POINT (8.743405007181563 51.519385580915674)
05774000004010700;Auf der Körtge;POINT (8.80884941702639 51.51831304912554)
05774000004010800;Baumschulweg;POINT (8.745607820566342 51.517251023341906)
05774000004010910;Bergheimer Grund;POINT (8.748524947731424 51.51160338795249)
05774000004011000;Birkengrund;POINT (8.746436974497044 51.51067104574705)
05774000004011100;Bleiwäscher Straße;POINT (8.71095957057188 51.48762121336582)
