strassenschluessel;bezeichnung;geometry
05334000002008000;Am Wiesenthal;POINT (6.237769803316036 50.56040994633851)
05334000002008002;Auf dem Schloß;POINT (6.240320585062155 50.553008624578254)
05334000002008003;Auf den Planken;POINT (6.2419999223613045 50.55368119497801)
05334000002008004;Austraße;POINT (6.2429838830986855 50.555058763776934)
05334000002008005;Bergstraße;POINT (6.238745844742485 50.557949778813075)
05334000002008006;Biesweg;POINT (6.234863509523937 50.55356090354184)
05334000002008007;Burgau;POINT (6.238123579619213 50.551849769387154)
05334000002008008;Burgring;POINT (6.237815999339815 50.557021311526206)
05334000002008009;Dreistegen;POINT (6.2311105106515 50.54894506832213)
05334000002008010;Eschbachstraße;POINT (6.244750916774391 50.55519495497351)
05334000002008011;Beerenburg;POINT (6.236643765223838 50.5634540201026)
05334000002008012;Falkenburger Straße;POINT (6.235195648465329 50.56274119100109)
05334000002008013;Haagweg;POINT (6.237358259156827 50.55606447498813)
05334000002008014;Häsgensweg;POINT (6.249259383711598 50.55910398022029)
05334000002008015;Hargard;POINT (6.246005950102048 50.56492171068085)
05334000002008016;Hargardsgasse;POINT (6.2537823519297975 50.56254460682932)
05334000002008017;Am Grindel;POINT (6.243595733028265 50.551361867924406)
05334000002008018;Holzmarkt;POINT (6.240021401676729 50.55511584135706)
05334000002008019;Wilhelm-Jansen-Straße;POINT (6.229712607368822 50.556038768887674)
05334000002008020;Im Städtchen;POINT (6.2404142684830015 50.55595490194743)
05334000002008021;Kierberg;POINT (6.243959168502181 50.55262777911868)
05334000002008022;Kirchstraße;POINT (6.2414023258313165 50.55311856639265)
05334000002008023;Laufenstraße;POINT (6.240083954497846 50.55692920899259)
05334000002008024;Lauscherbüchel;POINT (6.2304945524503355 50.56305372488269)
05334000002008025;St. Vither Straße;POINT (6.23440349951821 50.552458457824606)
05334000002008026;Markt;POINT (6.242076767068887 50.55506323871657)
05334000002008027;Menzerath;POINT (6.255573075167474 50.56041758354988)
