strassenschluessel;bezeichnung;geometry
05112000000001001;Aachener Str.;POINT (6.775471824810041 51.50943838899681)
05112000000001002;Aakerfährstr.;POINT (6.779286100461259 51.4442308050676)
05112000000001003;Abteistr.;POINT (6.756231452033012 51.43341535539638)
05112000000001004;Weißer Sandweg;
05112000000001005;Ackerstr.;POINT (6.776108852994399 51.35940952704694)
05112000000001006;Adamstr.;POINT (6.7958508078056505 51.51003347462847)
05112000000001007;Adelenstr.;POINT (6.743862655973954 51.41986083278765)
05112000000001008;Adlerstr.;POINT (6.766560862799218 51.39948232496604)
05112000000001009;Adolf-Engler-Str.;POINT (6.7698422808459675 51.4874199391524)
05112000000001011;Adolf-Wagner-Str.;POINT (6.770920847658946 51.40693710081971)
05112000000001012;Agnesstr.;POINT (6.7517986942218275 51.506331402304845)
05112000000001013;Ahornstr.;POINT (6.768811976333154 51.403707569779996)
05112000000001014;Ahrstr.;POINT (6.714735243352423 51.47295958028455)
05112000000001015;Ahrweilerstr.;POINT (6.695644219404982 51.478884831031785)
05112000000001016;Akazienhof;POINT (6.769150254969064 51.41951515246335)
05112000000001017;Akazienstr.;POINT (6.780925797217003 51.41991840529699)
05112000000001018;Aktienstr.;POINT (6.793527827026675 51.42800399928541)
05112000000001019;Aktienweg;POINT (6.8074880243613745 51.42307341608904)
05112000000001020;Albert-Schweitzer-Str.;POINT (6.740948958419545 51.36564115377329)
05112000000001021;Albertstr.;POINT (6.747180791391123 51.4417093673812)
05112000000001022;Albertus-Magnus-Str.;POINT (6.750620150640695 51.364907944005196)
05112000000001023;Albrechtstr.;POINT (6.805809588051354 51.470602709318435)
05112000000001024;Aldenrader Str.;POINT (6.749675362222586 51.51459768856853)
05112000000001025;Alexanderstr.;POINT (6.803137522022138 51.47798320144548)
05112000000001026;Alexstr.;POINT (6.807785841914719 51.49816175284315)
05112000000001027;Alfrediplatz;POINT (6.776069456620089 51.409734463930945)
05112000000001029;Alleestr.;POINT (6.77934042240072 51.490173353472805)
05112000000001030;Allensteiner Ring;POINT (6.79221633854701 51.39402224127114)
05112000000001031;Allgäuer Str.;POINT (6.769998918093726 51.37889258011168)
05112000000001032;Almastr.;POINT (6.811306580099646 51.501141185319234)
05112000000001033;Alsenstr.;POINT (6.7509383103634955 51.46984272568376)
05112000000001034;Alsumer Steig;POINT (6.725030286858199 51.49976193971239)
05112000000001035;Alsumer Str.;POINT (6.722629384867592 51.49305735065264)
05112000000001036;Alte Duisburger Str.;POINT (6.740494870196528 51.45331550790869)
05112000000001037;Alte Rheinstr.;POINT (6.7554477369062385 51.43324390606881)
05112000000001038;Alte Ruhrorter Str.;POINT (6.743817082245385 51.4487221509236)
05112000000001039;Alte Schanze;POINT (6.77931688751781 51.42489487665556)
05112000000001040;Altenahrer Str.;POINT (6.695554855522414 51.47757391567496)
05112000000001041;Altenbrucher Damm;POINT (6.763057403460446 51.37258180706309)
05112000000001042;Altenkamp;POINT (6.756889075112553 51.46396090578152)
05112000000001043;Alter Kalkweg;POINT (6.773547803285543 51.4095101815354)
05112000000001044;Alter Markt;POINT (6.760160008275961 51.43637354298939)
