strassenschluessel;bezeichnung;geometry
05358000002006500;Alter Markt;
05358000002006501;Friedrichskamp;
05358000002006502;Gartenstraße;
05358000002006503;Gronental;
05358000002006504;Auf dem Berg;
05358000002006505;Im Baumgarten;
05358000002006506;Im Schlehental;
05358000002006507;Jülicher Straße;
05358000002006508;Löwenstraße;
05358000002006509;Brockengasse;
05358000002006510;Mühlenberg;
05358000002006511;Patterner Straße;
05358000002006512;Chlodwigstr.;
05358000002006513;Pumpengasse;
05358000002006514;Vossenkamp;
05358000002006515;Wehrkämpen;
05358000002006520;Altdorfstraße;POINT (6.352629544335709 50.84081715333441)
05358000002006521;Alter Markt;POINT (6.355623444613927 50.83978175616833)
05358000002006522;Am Forsthof;POINT (6.363144273080785 50.84388722053379)
05358000002006523;Am Wehebach;POINT (6.362343501717578 50.84151029595231)
05358000002006524;An der Kippe;POINT (6.360517719644381 50.841879134867376)
05358000002006525;Auf dem Driesch;POINT (6.358005209650365 50.84268064841158)
05358000002006526;Berger Weg;POINT (6.363360510322412 50.8457715988333)
05358000002006527;Brockengasse;POINT (6.351725377715687 50.837006055072955)
05358000002006528;Buchenweg;POINT (6.358240664863986 50.83969012516258)
05358000002006529;Buschweg;POINT (6.3570419822220865 50.840000346506585)
05358000002006530;Eisenbahnstraße;POINT (6.360655035057382 50.84569459784)
05358000002006531;Friedensstraße;POINT (6.356967477678282 50.84141254066539)
05358000002006532;Geuenicher Straße;POINT (6.3591947780765965 50.83954581911562)
05358000002006533;Goltsteinstr.;POINT (6.367583608880928 50.84563790493844)
05358000002006534;Gronental;POINT (6.360688889629762 50.83885734420805)
05358000002006535;Hauptstraße;POINT (6.357040314281177 50.84219551413169)
05358000002006536;Im Schlehental;POINT (6.354037762758318 50.84054619004905)
05358000002006537;In den Benden;POINT (6.365226911052266 50.84167747566813)
05358000002006538;Indener Straße;POINT (6.355488919035854 50.83889494199316)
05358000002006539;Kirchstraße;POINT (6.356816529216619 50.84040914497161)
05358000002006540;Lindenstraße;POINT (6.357125936981454 50.839468819636636)
05358000002006541;Löwenstraße;POINT (6.355664151384294 50.84326046351085)
05358000002006542;Mühlenkamp;POINT (6.361888969195674 50.845516386236)
05358000002006543;Neustraße;POINT (6.353805471848228 50.83818183805243)
05358000002006544;Pumpengasse;POINT (6.360161354395262 50.839853185257546)
05358000002006545;Rathausstraße;POINT (6.3577969829945955 50.845661326288145)
05358000002006546;Römerstraße;POINT (6.358865001418752 50.83866666752233)
05358000002006547;Rössener Straße;POINT (6.35334583819086 50.84047637680523)
05358000002006548;Uferstraße;POINT (6.356929272779094 50.84401437463903)
05358000002006549;Merödgener Straße;
05358000002006550;Gut Merödgen;
05358000002006551;Gut Lützeler;POINT (6.359402746060075 50.840713099351326)
05358000002006552;Am Goltsteinbrunnen;POINT (6.35904560601615 50.847998234155284)
05358000002006553;Am Gutshof;POINT (6.360111906654114 50.848357219953186)
05358000002006554;Bonsdorfer Str.;POINT (6.364805494935146 50.84061987723642)
05358000002006555;Grüntalstr.;POINT (6.367903932741146 50.84069643439067)
05358000002006556;Jakobstr.;POINT (6.368005084114934 50.83984034754031)
05358000002006557;Kreuzstr.;POINT (6.362759857371461 50.8380850335701)
05358000002006558;Marienstr.;POINT (6.362956135926147 50.83849792031619)
05358000002006559;Pierer Str.;POINT (6.365592617473029 50.83960883280358)
05358000002006560;Pommenicher Str.;POINT (6.367159309610462 50.84097025245775)
