strassenschluessel;bezeichnung;geometry
05962000006005001;An der Falkenlei;POINT (7.794049412356241 51.25987889722428)
05962000006005002;Kettenbecke;POINT (7.794136541604208 51.26049708689895)
05962000006005003;Hohe Fuhr;POINT (7.797042919165304 51.258102407731656)
05962000006005004;Am Ennest;POINT (7.7929851311094565 51.26026722309809)
05962000006005005;Kettling;POINT (7.785527440557131 51.26218524169146)
05962000006005006;Grüner Schla;POINT (7.794069108562258 51.26111923262272)
05962000006005007;Bauckloh;POINT (7.810803554823007 51.256654926717644)
05962000006005008;Gewerbestraße;POINT (7.804017318182666 51.25587703093073)
05962000006005009;Zunftstraße;
05962000006005010;In der Lothmecke;POINT (7.811247055872422 51.25876856405496)
05962000006005016;Plettenberger Straße;POINT (7.767902653971803 51.25454943600575)
05962000006005017;Schmalefeld;POINT (7.775089679696849 51.26312629191779)
05962000006005018;Friedhofstraße;POINT (7.7774246916148915 51.263629563798055)
05962000006005019;Gildestraße;POINT (7.777618039550867 51.26267841919021)
05962000006005021;Albert-Schweitzer-Straße;POINT (7.773323567402401 51.2645837250833)
05962000006005022;Mozartstraße;POINT (7.774290879124735 51.26479775431865)
05962000006005023;Unterm Bausenberg;POINT (7.775686967201233 51.26379255663609)
05962000006005024;Eichendorffstraße;POINT (7.773181577418337 51.2657309345885)
05962000006005025;An der Hartmecke;POINT (7.77147572672722 51.264404720384746)
05962000006005026;In der Hartmecke;POINT (7.770816838381006 51.26339321108408)
05962000006005027;Neuenrader Straße;POINT (7.776444393171982 51.26439776917784)
05962000006005028;Herbscheider Weg;POINT (7.779102490633252 51.26459874556007)
05962000006005029;Herbscheid;POINT (7.776684503874774 51.26749126366903)
05962000006005030;Am Wiesenhang;POINT (7.7793272719425755 51.26503256039477)
05962000006005036;Klosterweg;POINT (7.7623315269527895 51.264920284949866)
05962000006005037;Borgheller Straße;POINT (7.767337928393652 51.263451554198184)
05962000006005038;Auf der Hardt;POINT (7.768757636152712 51.264195439837664)
05962000006005039;Am Krähenacker;POINT (7.770649792389728 51.262335678640696)
05962000006005040;Am Paulstück;POINT (7.766736678856603 51.26716682901682)
