strassenschluessel;bezeichnung
05974000004007201;Waisenhausstraße
05974000004007202;Stiefernbergstraße
05974000004007203;Romhofsgasse
05974000004007204;Stiefernberg
05974000004007205;Walburgerschäfergasse
05974000004007206;Propsteigasse
05974000004007207;Auf der Schanze
05974000004007208;Wilhelmstraße
05974000004007209;Brüder-Walburger-Wallstraße
05974000004007210;Bahnhofstraße
05974000004007211;Am Bahnhof
05974000004007212;Hammer Weg
05974000004007213;Aldegreverwall
05974000004007214;Am Soestbach
05974000004007215;Vor dem Schonekindtor
05974000004007216;Johannes-Gropper-Weg
05974000004007217;Antonius-Beermann-Weg
05974000004007218;Thomas-Woesthoff-Weg
05974000004007219;Feldmühlenweg
05974000004007220;Herzog-Johann-Straße
05974000004007221;Schwemeckerweg
05974000004007222;Brüggering
05974000004007223;Auf der Klocksborg
05974000004007224;Londonring
05974000004007225;Schendelerstraße
05974000004007226;Kaiser-Friedrich-Platz
05974000004007227;Brüdertor
05974000004007228;Am Hengsbach
05974000004007229;Kungelgäßchen
05974000004007230;Am Wurstekessel
05974000004007231;Ida-Wagner-Weg
05974000004007232;Robert-Hülsemann-Weg
05974000004007233;Eberhard-Viegener-Weg
05974000004007234;Wilhelm-Wulff-Weg
05974000004007235;Karl-Rose-Weg
05974000004007236;Ilse-Molzahn-Weg
05974000004007237;Elisabeth-Rathus-Weg
05974000004007238;Andreas-Gryphius-Straße
05974000004007239;Ricarda-Huch-Weg
05974000004007240;Wilhelm-Kruse-Weg
05974000004007241;Friedrich-von-Klocke-Weg
05974000004007242;Armbrustweg
05974000004007243;Biberweg
05974000004007244;Ottawa-Weg
05974000004007245;Britischer Weg
05974000004007246;Elisabeth-Altmann-Weg
05974000004007247;Auf dem Brenneken
05974000004007248;Herzbergweg
05974000004007249;Albert-Otto-Weg
05974000004007250;Am Kümken
05974000004007251;Hammer Landstraße
05974000004007252;Endloser Weg
05974000004007253;Vom-Lo-Weg
05974000004007254;Vorwerckweg
05974000004007255;Ilgenweg
05974000004007256;Bartholdweg
05974000004007257;Rottlandweg
05974000004007258;Katroper Weg
05974000004007259;Teinenkamp
05974000004007260;Werkstraße
05974000004007261;Emminghausweg
05974000004007262;Tappeweg
05974000004007263;Vor dem Schültingertor
05974000004007264;Schoppmannweg
05974000004007265;Vogelerweg
05974000004007266;Hinter dem Walburger Friedhof
05974000004007267;Schottenteich
05974000004007268;Franz-Haas-Weg
05974000004007269;Jungferngärten
05974000004007270;Bergenring
05974000004007271;Schleswiger Ring
05974000004007272;Vor dem Walburgertor
05974000004007273;Grabbeweg
05974000004007274;Oestinghauser Straße
05974000004007275;Oestinghauser Landstraße
05974000004007276;Am Hinderking
05974000004007277;Kamenhof
05974000004007278;Wehringser Weg
05974000004007279;Kutmecker Weg
05974000004007280;Liebfrauenweg
05974000004007281;Danziger Ring
05974000004007282;Wiesmannweg
05974000004007283;Kaiserland
05974000004007284;Weslarner Weg
05974000004007285;Im lütgen Klosterkamp
05974000004007286;Friedrichstraße
05974000004007287;Regenhertzweg
05974000004007288;Rilkeweg
05974000004007289;Grimmelshausenweg
05974000004007290;Wagenfeldweg
05974000004007291;Wigbold-von-Holte-Straße
05974000004007292;Im Tabrock
05974000004007293;Opderbeckweg
05974000004007294;Rochollweg
05974000004007295;Schulenburgweg
05974000004007296;Patrocliweg
05974000004007297;Nicolaiweg
05974000004007298;Schwarzer Weg
05974000004007299;Dörrenbergweg
05974000004007300;Hepper Weg
05974000004007301;Spreitweg
05974000004007302;Im Spiekerkamp
05974000004007303;Höhenweg
05974000004007304;Gelmer Weg
05974000004007305;Hermannstraße
05974000004007306;Sassendorfer Weg
05974000004007307;Bleskenweg
05974000004007308;Holthausenweg
05974000004007309;Schroederweg
05974000004007310;Franz-Becker-Weg
05974000004007311;Wilhelm-Trockel-Weg
05974000004007312;Arnold-Berthold-Weg
05974000004007313;Hansenweg
05974000004007314;Oberkirchweg
05974000004007315;Franz-Jostes-Weg
05974000004007316;Sälzerweg
05974000004007317;Salinenweg
05974000004007318;Kasernenweg
05974000004007319;Westfälischer-Friede-Weg
05974000004007320;Anna-Scholle-Weg
05974000004007321;Sofie-Hagen-Weg
05974000004007322;Daniel-von-Soest-Weg
05974000004007323;Rademacherweg
05974000004007325;Hugo-Kükelhaus-Weg
05974000004007326;Doyenweg
05974000004007327;Ingrid-Kipper-Weg
05974000004007328;Paul-Werth-Weg
05974000004007329;Hermann-Prüßmann-Weg
05974000004007330;Hans-Kaiser-Weg
05974000004007331;Stadtpark
05974000004007332;Birkenweg
05974000004007333;Paderborner Landstraße
05974000004007334;Schleddeufer
05974000004007335;Preußenweg
05974000004007336;Pommernweg
05974000004007337;Römerweg
05974000004007338;Münsterweg
05974000004007339;Osnabrückweg
05974000004007340;Lohner Weg
05974000004007341;Christophorusweg
05974000004007342;Florianweg
05974000004007343;Gabrechter Weg
05974000004007344;Werneweg
05974000004007345;Dortmundweg
05974000004007346;Ferdinand-Gabriel-Weg
05974000004007347;Overweg
05974000004007348;Josef-Stern-Weg
05974000004007349;Luisengrund
05974000004007350;Am Silberg
05974000004007351;Coesterweg
05974000004007352;Wenningweg
05974000004007353;Vrischemaiweg
05974000004007354;Konrad-Stecke-Weg
05974000004007355;Heinemann-Musoge-Weg
05974000004007356;Doornkaatweg
05974000004007357;Geseker Straße
05974000004007358;Elfser Weg
05974000004007359;Lange Wende
05974000004007360;Alter Elfser Weg
05974000004007361;Eichendorffstraße
05974000004007362;Martin-Opitz-Straße
