strassenschluessel;bezeichnung;geometry
05978000001603500;Ahornweg;POINT (7.634323666271301 51.5024040034677)
05978000001603501;Albert-Schweitzer-Straße;POINT (7.6223111458720085 51.50392921431339)
05978000001603502;Allee;POINT (7.61804898018013 51.502824235535776)
05978000001603503;Am Busch;POINT (7.629193380778553 51.517175036506714)
05978000001603504;Am Markt;POINT (7.619314768676776 51.50170935023356)
05978000001603505;Amselweg;POINT (7.623114712207897 51.49583432275936)
05978000001603506;Arndtstraße;POINT (7.6323878755321095 51.50448445639774)
05978000001603508;Akazienweg;POINT (7.634238215910119 51.5049695442657)
05978000001603509;Arnsberger Weg;POINT (7.6228405080830575 51.50025822544255)
05978000001603510;Augsburger Weg;POINT (7.6285968283197665 51.499545515958275)
05978000001603511;Aachener Weg;POINT (7.628245945147896 51.49733988855912)
05978000001603512;Bachstraße;
05978000001603513;Bahnhofstraße;POINT (7.626538333702238 51.50325999504677)
05978000001603514;Birkenstraße;POINT (7.632144037134913 51.50240949975802)
05978000001603515;Bismarckstraße;POINT (7.614345888608875 51.50903602343991)
05978000001603516;Böckmannstraße;POINT (7.62002869832217 51.48921623556444)
05978000001603517;Breiter Weg;POINT (7.610631649128347 51.4946044197293)
05978000001603518;Breslauer Straße;POINT (7.614492667934219 51.50880009985401)
05978000001603519;Buchenweg;POINT (7.6353078644442745 51.502629260787316)
05978000001603520;Buchholzstraße;POINT (7.621408281371826 51.49554743731844)
05978000001603521;Berliner Allee;POINT (7.62324933843986 51.50021756941555)
05978000001603522;Bonner Allee;POINT (7.625868128029568 51.50063585135619)
05978000001603523;Bochumer Weg;POINT (7.624950994047016 51.501052200385)
05978000001603524;Bremer Weg;POINT (7.6235070248371 51.49775467775267)
05978000001603525;Beethovenweg;POINT (7.6210251603288794 51.5079976943925)
05978000001603526;Carolinenweg;POINT (7.613513371188812 51.48871766069303)
05978000001603527;Chaussee;POINT (7.6090998324465895 51.51224455469588)
05978000001603528;Cranachweg;POINT (7.611772364745863 51.49881526691189)
05978000001603529;Colditzer Weg;POINT (7.625865279615345 51.51621337765266)
05978000001603530;Carrera-Straße;POINT (7.6162551446297675 51.5148298035889)
05978000001603531;August-Borsig-Straße;POINT (7.626312593741287 51.5079827233)
05978000001603532;Am Schultenkamp;POINT (7.616250802410683 51.48379631487946)
05978000001603533;Danziger Straße;POINT (7.61435100312522 51.51054499229407)
05978000001603534;Drosselstraße;POINT (7.622316561301997 51.49606428854104)
05978000001603535;Dudenrother Straße;POINT (7.619762635575505 51.49430053884997)
05978000001603536;Dürerstraße;POINT (7.624658515405369 51.4930289227599)
05978000001603537;Dortmunder Weg;POINT (7.624230722742452 51.4994918606212)
05978000001603538;Düsseldorfer Weg;POINT (7.624662775120124 51.499093515248674)
05978000001603539;Duisburger Weg;POINT (7.6253662121507 51.49854557926048)
05978000001603540;Hof Dudenroth;POINT (7.618365241218279 51.495574886453106)
05978000001603541;Am Emscherpark;POINT (7.616696521637212 51.50110271028662)
05978000001603542;Eichenweg;POINT (7.633663999214008 51.502260437423836)
05978000001603543;Elsa-Brändström-Straße;POINT (7.613934206950273 51.500200763706836)
05978000001603544;Emscherweg;POINT (7.612681615572282 51.49670861347772)
05978000001603545;Erlenweg;POINT (7.634150685754007 51.50187616446133)
05978000001603546;Eschenweg;POINT (7.6354430146404955 51.504516652307274)
05978000001603547;Eibenstraße;POINT (7.63306101322487 51.500556923740184)
05978000001603548;Essener Weg;POINT (7.627545127299958 51.50047566951427)
05978000001603549;Elisabeth-von-Thadden-Weg;POINT (7.6216924897757 51.489754471362005)
05978000001603550;Ferdinand-Porsche-Straße;POINT (7.614609549777525 51.51188928414106)
05978000001603551;Falkenweg;POINT (7.62363032962057 51.4948470302427)
05978000001603552;Fasanenweg;POINT (7.623190877195379 51.494806900632504)
05978000001603553;Friedhofstraße;POINT (7.628470359698851 51.50250895239053)
05978000001603554;Friedrich-Ebert-Straße;POINT (7.629646690350203 51.512622711956645)
05978000001603555;Friedrichstraße;POINT (7.620816556505092 51.508922149773575)
05978000001603556;Finkenweg;POINT (7.623577417612548 51.49447875834203)
05978000001603557;Frankfurter Weg;POINT (7.6239058407707425 51.50149061805655)
05978000001603558;Fichtenweg;POINT (7.632587458767142 51.500297577548665)
05978000001603559;Freiberger Weg;POINT (7.599510200240379 51.503425291704616)
05978000001603560;Emschertalblick;
05978000001603561;Gartenstraße;POINT (7.608766123068485 51.503584221135384)
05978000001603562;Goethestraße;POINT (7.6307648451553325 51.50369791860666)
05978000001603563;Hilgenbaumweg;POINT (7.629687359818228 51.49968208733087)
05978000001603564;Gotenstraße;POINT (7.61224683942925 51.483313561153565)
