strassenschluessel;bezeichnung;geometry
05334000002804201;Am Gericht;POINT (6.2854969926043305 50.59249061005159)
05334000002804211;Am Rott;POINT (6.351924880969773 50.58004407674149)
05334000002804212;Hammerstraße;POINT (6.352512056664915 50.581581834626405)
05334000002804213;Forsthaus Dedenborn;
05334000002804215;Ölmühle;POINT (6.340462585843704 50.589194979805924)
05334000002804216;Rauchenauel;POINT (6.361435494498768 50.58605698834833)
05334000002804217;Rurweg;POINT (6.360786713224335 50.587803849492936)
05334000002804218;Seifenauel;POINT (6.3638430003166 50.585641636300004)
05334000002804219;Schöne Aussicht;POINT (6.3713219107925845 50.58751147110585)
05334000002804220;Auf den Feldern;POINT (6.359501228102948 50.588229016292075)
05334000002804221;Waldstraße;POINT (6.352454381168654 50.58098141961059)
05334000002804222;Weihrauchsberg;
05334000002804226;Rott;POINT (6.315317697071568 50.573406975424106)
05334000002804227;Am Weiher;POINT (6.304190980620451 50.57857082475195)
05334000002804229;Auf Dohnschet;POINT (6.293407674259365 50.57912756174336)
05334000002804230;Auf dem Knipp;POINT (6.316548332975197 50.57278130530832)
05334000002804231;Auf'm Scheid;POINT (6.304365819606547 50.582141564250435)
05334000002804232;Breitestraße;POINT (6.298993505983324 50.57670748928473)
05334000002804233;Buschgasse;POINT (6.313002691466605 50.57464817925294)
05334000002804234;Fingert;POINT (6.313336286084962 50.57274863770006)
05334000002804235;Fronrater Weg;POINT (6.296279271205654 50.57772023957447)
05334000002804236;Eicherscheid;POINT (6.310171501242566 50.57511708370992)
05334000002804237;In den Gassen;POINT (6.310107170963278 50.57645478306597)
05334000002804238;Kirchweg;POINT (6.303006091302093 50.579314658760026)
05334000002804239;Mühlengasse;POINT (6.294418619465107 50.5779260869421)
05334000002804240;Bachstraße;POINT (6.3073878597960995 50.57963634902815)
05334000002804241;Zum Belgenbach;POINT (6.298916719926332 50.57754809704543)
05334000002804242;Brommersbach;POINT (6.315766785696504 50.573828551482876)
05334000002804243;Am alten Sägewerk;POINT (6.31439142284638 50.572169302503305)
05334000002804247;Am Hostertberg;POINT (6.383565525224937 50.5871262139255)
05334000002804248;Auf dem Römer;POINT (6.38224314386806 50.584415483371295)
05334000002804250;Franz-Becker-Straße;POINT (6.3804040960255275 50.583827722079555)
05334000002804252;Heilsteinstraße;POINT (6.380597959029079 50.58225748056661)
05334000002804253;Jägersweiler;POINT (6.397881805443888 50.60423235444649)
05334000002804254;Jägersweiler Straße;POINT (6.384581158432386 50.58878856482296)
05334000002804256;Zum Obersee;POINT (6.3792312314827155 50.5828623196846)
05334000002804257;Römerstraße;POINT (6.384415322608437 50.584216050650966)
05334000002804258;Rurstraße;POINT (6.380203601879076 50.58353183617441)
05334000002804259;Am Obersee;POINT (6.378682958326755 50.582924677568954)
05334000002804260;Wiesentalstraße;POINT (6.384854326108577 50.585577540739905)
05334000002804261;Wilhelmsgarten;POINT (6.3816655147931565 50.58323100657822)
05334000002804262;Wollseifener Straße;POINT (6.382671648066928 50.585732607750074)
05334000002804270;Erkensruhr;POINT (6.369337057849045 50.5677475945289)
05334000002804272;An der Streng;POINT (6.331959739485129 50.56477386362167)
05334000002804273;Am Hammerwerk;POINT (6.322436151261695 50.56086229295739)
05334000002804274;Grünentalstraße;POINT (6.322379543046626 50.56157223979052)
05334000002804275;Dedenborner Straße;POINT (6.327507501522821 50.5642357880334)
05334000002804276;Rittweg;POINT (6.332626534728192 50.56681566012021)
05334000002804279;Hirschrott;POINT (6.357300158126033 50.554267776539845)
05334000002804281;Heidgasse;POINT (6.323810672349632 50.59138548154991)
05334000002804282;Im Schöllchen;POINT (6.321335757365808 50.5918275840564)
05334000002804283;Kapellenstraße;POINT (6.325642100352411 50.59016204247124)
05334000002804284;Kuhl;POINT (6.318424506143877 50.5874419835067)
05334000002804285;Mariagrube;
05334000002804286;Mühlenknippstraße;POINT (6.314790035785045 50.59337368213699)
05334000002804287;Chantrainstraße;POINT (6.315312382271105 50.58990043847695)
05334000002804288;Tiefenbachtalstraße;POINT (6.315949262652057 50.59139770625746)
05334000002804289;Trift;POINT (6.313109606023758 50.59107864412351)
05334000002804290;Triftstraße;POINT (6.314163726281498 50.59148326293262)
05334000002804291;Weiherstraße;POINT (6.318120521128542 50.59132289835343)
05334000002804292;Viktoriastraße;POINT (6.317344455544933 50.588021591683066)
05334000002804294;Am Sportplatz;POINT (6.334198902717163 50.608020207781514)
05334000002804295;Brunnenstraße;POINT (6.327635183980495 50.60439675564349)
05334000002804296;Bundesstraße;POINT (6.338333071038598 50.60444963447097)
05334000002804297;Ahornhof;
05334000002804298;Im Dreieck;POINT (6.342268105584154 50.60499584022896)
05334000002804299;Im Sief;POINT (6.333642176831679 50.609546034853366)
05334000002804301;Kreuzstraße;POINT (6.338166699334113 50.60310009826962)
05334000002804302;Maarstraße;POINT (6.325729850708712 50.608384243517875)
05334000002804303;Mittelstraße;POINT (6.331404734189695 50.60574113892695)
05334000002804304;Nordstraße;POINT (6.334567147646685 50.60953595747821)
05334000002804305;Ringstraße;POINT (6.326643033160302 50.60615452120624)
05334000002804306;Rüstenstraße;POINT (6.315963071728761 50.60505559925796)
05334000002804307;Rurberger Straße;POINT (6.34118183051104 50.60609988103659)
05334000002804308;Birkenhof;POINT (6.352616956651798 50.59392464335947)
05334000002804309;Südstraße;POINT (6.339858218850547 50.60200378198269)
05334000002804310;Schulstraße;POINT (6.329866731972942 50.608490988544034)
05334000002804311;Straucher Straße;POINT (6.331207431958162 50.61027032147591)
05334000002804312;Weiherhof;POINT (6.3248826164695116 50.60680551198194)
05334000002804313;Höhenstraße;POINT (6.322909547623207 50.608249219459516)
05334000002804314;Buchenhof;POINT (6.347529190022075 50.59154823286172)
05334000002804319;Haus Waldheim;
05334000002804320;Im Winkel;POINT (6.339856616558691 50.605108646386554)
05334000002804321;Schwalbenweg;POINT (6.341082684034242 50.60523402572434)
05334000002804322;Hommelepötz;POINT (6.333125981821113 50.607540704363146)
05334000002804323;Vereinsweg;POINT (6.326704371293045 50.6112857008831)
05334000002804329;Auf dem Wollerscheid;POINT (6.268131216479116 50.632141708327836)
05334000002804330;Auf der Harth;POINT (6.262902567060642 50.631204870934695)
05334000002804331;Auf der Ley;POINT (6.28639495180459 50.62937632209649)
05334000002804332;Bahnhofstraße;POINT (6.2721329291189 50.63490513423742)
05334000002804333;Bergstraße;POINT (6.284904742731399 50.62956382308956)
05334000002804334;Clara-Viebig-Straße;POINT (6.265724794642986 50.63967827024252)
05334000002804335;Ludwig-Mathar-Weg;POINT (6.265860712540824 50.640446167451636)
05334000002804336;Jägerhausstraße;POINT (6.2712994215409115 50.6363096744698)
05334000002804337;Franz-Fedder-Straße;POINT (6.2771393669004425 50.63486319970903)
05334000002804338;Hahnerstraße;POINT (6.265553444311403 50.643093429007486)
05334000002804340;Hofstraße;POINT (6.270673856848321 50.63011118992146)
05334000002804341;Hoscheiter Straße;POINT (6.269610366192857 50.63170749927702)
05334000002804342;Nikolaus-Jansen-Straße;POINT (6.263383283064104 50.6399663000815)
05334000002804343;Im Brand;POINT (6.267758576061537 50.626253843152135)
05334000002804344;Im Buschfeld;POINT (6.285837564046555 50.6352939111729)
05334000002804345;Im Kreutzbend;POINT (6.272558702672985 50.6379431211592)
05334000002804346;Im Pohl;POINT (6.27742706814597 50.63289913917942)
05334000002804347;Im Venn;POINT (6.271075409872968 50.628795665244276)
05334000002804348;Junkerstraße;POINT (6.276506902344498 50.63548036437019)
05334000002804350;Kirchstraße;POINT (6.2765886079273905 50.63016239622648)
05334000002804351;Kirchgasse;POINT (6.279079173389758 50.63070740800123)
05334000002804352;Krämerstraße;POINT (6.281061778092516 50.63092026410049)
05334000002804354;Paggenbend;POINT (6.273132689273542 50.63562373405372)
05334000002804355;Peter-Schall-Straße;POINT (6.284448767909045 50.63243755728101)
05334000002804356;Privatweg;POINT (6.2636960158248565 50.638979281433066)
05334000002804357;Im Kämpchen;POINT (6.265995563390522 50.63876241872745)
05334000002804358;Sonntagsstraße;POINT (6.274040809632558 50.62851180242805)
05334000002804359;Schießgasse;POINT (6.284299844224931 50.63340816571608)
05334000002804360;Stüttgesgasse;POINT (6.276507018285128 50.63812124028595)
05334000002804361;Waldsiedlung;POINT (6.26651719453517 50.64483816765986)
05334000002804362;Wiehweg;POINT (6.272384464940307 50.62857453083537)
05334000002804363;Zäunchensweg;POINT (6.273663461097583 50.63296208665371)
05334000002804364;In Lammersdorf;POINT (6.274132086797823 50.63210976700777)
05334000002804365;Johannesweg;POINT (6.274956274819257 50.63268539368472)
05334000002804367;Auf dem Dresch;POINT (6.285076665288811 50.63048375188762)
05334000002804368;Wolfskuhl;POINT (6.2795299147466785 50.634911007423185)
05334000002804369;Im Mittelvenn;POINT (6.269424255244247 50.63396615709752)
05334000002804370;Lambertusstraße;POINT (6.266976300974038 50.63477158554608)
05334000002804371;Trafoweg;POINT (6.2687148341627905 50.63917400030539)
05334000002804379;Am Venn;POINT (6.270869335075851 50.62355860331533)
05334000002804380;Bergweg;POINT (6.2788065973516325 50.622328918691245)
05334000002804381;Paustenbacher Straße;POINT (6.282412149721149 50.61919678717135)
05334000002804382;Eifelstraße;POINT (6.2776441569599575 50.62010413392591)
05334000002804383;Kapellenweg;POINT (6.281415161456952 50.620948821434354)
05334000002804384;Kopperweg;POINT (6.283405370713144 50.618343649650924)
