strassenschluessel;bezeichnung
05914000000000636;Posener Straße
05914000000000637;Poststraße
05914000000000638;Potthofstraße
05914000000000639;Prentzelstraße
05914000000000640;Preselweg
05914000000000641;Preußerstraße
05914000000000642;Randweg
05914000000000643;Redlinghausstraße
05914000000000644;Regerstraße
05914000000000645;Rehdeicke
05914000000000646;Rehsieper Weg
05914000000000647;Rehstraße
05914000000000648;Reichsbahnstraße
05914000000000649;Heinrich-Heine-Straße
05914000000000650;Rembrandtstraße
05914000000000651;Revelstraße
05914000000000652;Rheinstraße
05914000000000653;Rhönstraße
05914000000000654;Richard-Wagner-Straße
05914000000000655;Riegestraße
05914000000000656;Am Sportpark
05914000000000657;Rissestraße
05914000000000658;Ritterstraße
05914000000000659;Robert-Kolb-Weg
05914000000000660;Roderberg
05914000000000661;Röhrenspring
05914000000000662;Rönselstraße
05914000000000663;Röntgenstraße
05914000000000664;Rolandstraße
05914000000000665;Romachstraße
05914000000000666;Roonstraße
05914000000000667;Rosenstraße
05914000000000668;Roßbacher Straße
05914000000000669;Rubensstraße
05914000000000670;Rudolfstraße
05914000000000671;Rüggeweg
05914000000000672;Rüttstraße
05914000000000673;Ruhreckstraße
05914000000000674;Ruhrstraße
05914000000000675;Saarstraße
05914000000000676;Saarlandstraße
05914000000000677;Sachsenstraße
05914000000000678;Salzburger Straße
05914000000000679;Sauerlandstraße
05914000000000680;Schabergstraße
05914000000000681;Scharnhorststraße
05914000000000682;Schaumburger Straße
05914000000000683;Schiefe Hardt
05914000000000684;Schieferstraße
05914000000000685;Schillerstraße
05914000000000686;Schillstraße
05914000000000687;Schlachthofstraße
05914000000000688;Schlehenweg
05914000000000689;Schleidener Straße
05914000000000690;Schlesierstraße
05914000000000691;Schleswiger Straße
05914000000000692;Schlickmannstraße
05914000000000693;Schlössersbusch
05914000000000694;Schmalenbeckstraße
05914000000000695;Schmale Straße
05914000000000696;Schmiedestraße
05914000000000697;Schmittewinkel
05914000000000698;Schneiderstraße
05914000000000700;Schubertstraße
05914000000000701;Schülinghauser Straße
05914000000000702;Schürmannstraße
05914000000000703;Schützenstraße
05914000000000704;Schulstraße
05914000000000705;Schultenhardtstraße
05914000000000706;Schultenstraße
05914000000000707;Schumannstraße
05914000000000708;Schusterweg
05914000000000709;Schwanenstraße
05914000000000710;Schwarzer Weg
05914000000000711;Schwarzwaldstraße
05914000000000712;Schwelmstück
05914000000000713;Schwerter Straße
05914000000000714;Heydastraße
05914000000000715;Seilerstraße
05914000000000716;Selbecker Stieg
05914000000000717;Selbecker Straße
05914000000000718;Sennbrink
05914000000000719;Siedlerstraße
05914000000000720;Siegstraße
05914000000000721;Siemensstraße
05914000000000722;Sievekingstraße
05914000000000723;Silscheder Straße
05914000000000724;Södingstraße
05914000000000725;Sonderburgstraße
05914000000000726;Sonnenfeld
05914000000000727;Sonnenlandstraße
05914000000000728;Sonnenstraße
05914000000000729;Sonntagstraße
05914000000000730;Sperberweg
05914000000000731;Spessartstraße
05914000000000732;Spichernstraße
05914000000000733;Spiekerstraße
05914000000000734;Spielbrinkstraße
05914000000000735;Spinngasse
05914000000000736;Sporbecker Weg
05914000000000738;Springe
05914000000000739;Springmannstraße
05914000000000740;Sprinkstück
05914000000000741;Stadionstraße
05914000000000742;Stadtgartenallee
05914000000000743;Walter-Rose-Weg
05914000000000744;Agnes-Miegel-Straße
05914000000000745;Staplack
05914000000000746;Staplackstraße
05914000000000747;Starenweg
05914000000000748;Stegerwaldstraße
05914000000000749;Steinhausstraße
05914000000000750;Steinplatz
05914000000000751;Steinstraße
05914000000000752;Steinruther Straße
05914000000000753;Hufelandstraße
05914000000000754;Ernst-Eversbusch-Straße
05914000000000755;Stennesufer
05914000000000756;Stenney
05914000000000757;Stephanstraße
05914000000000758;Sternstraße
05914000000000759;Steubenstraße
05914000000000760;Stirnband
05914000000000761;Stolzestraße
05914000000000762;Stormstraße
05914000000000763;Straßburger Straße
05914000000000764;Stresemannstraße
05914000000000765;Strohmstraße
05914000000000766;Tückinger Wald
05914000000000767;Sudfeldstraße
05914000000000768;Südhangweg
05914000000000769;Südhofstraße
05914000000000770;Südstraße
05914000000000771;Sunderlohstraße
05914000000000772;Swolinzkystraße
05914000000000773;Talstraße
05914000000000774;Talweg
05914000000000775;Tannenstraße
05914000000000776;Taubenstraße
05914000000000777;Taunusstraße
05914000000000778;Teichstraße
05914000000000779;Thaerstraße
05914000000000780;Theresenstraße
05914000000000781;Thomasstraße
05914000000000782;Thüringenstraße
05914000000000783;Tillmannsstraße
05914000000000784;Tilsiter Straße
05914000000000785;Töpferstraße
05914000000000786;Tondernstraße
05914000000000787;Totenhofweg
05914000000000788;Treppenstraße
05914000000000789;Tuchmacherstraße
05914000000000790;Tückinger Höhe
05914000000000791;Tückingschulstraße
05914000000000792;Tückingstraße
05914000000000793;Tulpenstraße
05914000000000794;Tunnelstraße
05914000000000795;Turmstraße
05914000000000796;Twittingstraße
05914000000000797;Ennepeufer
05914000000000798;Uhlandstraße
05914000000000799;Uhlenbruch
05914000000000800;Ulmenstraße
05914000000000801;Am Andreasberg
05914000000000802;Untere Lindenstraße
05914000000000803;Unterer Altlohweg
05914000000000804;Unter Kastanien
05914000000000805;Veilchenstraße
05914000000000806;Vereinsstraße
05914000000000807;Viktoriastraße
05914000000000808;Viktor-von-Scheffel-Straße
05914000000000809;Vinckestraße
05914000000000810;Virchowstraße
05914000000000811;Voerder Straße
05914000000000812;Vogelherd
05914000000000813;Vogelsanger Straße
05914000000000814;Volmarsteiner Straße
05914000000000814;Volmarsteiner Straße
05914000000000815;Volmeburgstraße
05914000000000816;Volmestraße
05914000000000817;Von-der-Recke-Straße
05914000000000818;Vorhaller Straße
05914000000000819;Vormberg
05914000000000820;Vossacker
05914000000000821;Voswinckelstraße
05914000000000822;Wacholderkamp
05914000000000823;Walddorfstraße
05914000000000824;Waldecker Straße
05914000000000825;Prof.-Dr.-Schemann-Weg
05914000000000826;Waldstraße
