strassenschluessel;bezeichnung;geometry
05366000003603000;Am Pütz;POINT (6.412909174689801 50.532671149953174)
05366000003603001;Berescheid;POINT (6.413932664078541 50.53054083477793)
05366000003603002;Brunnenstraße;POINT (6.4123926501889255 50.53421935867226)
05366000003603003;Mühlenstraße;POINT (6.415574124052485 50.53450008392213)
05366000003603004;Zum Scheckenbach;POINT (6.415088156426471 50.532338996033936)
05366000003603010;Auf dem Fürling;POINT (6.501244078566117 50.52137051511684)
05366000003603011;Auf der Maar;POINT (6.508510324816241 50.52389787312533)
05366000003603012;Broich;POINT (6.507039257822234 50.52387676473749)
05366000003603013;Heinenpesch;POINT (6.508153123789444 50.52267433473994)
05366000003603014;Kaller Straße;POINT (6.504381427568028 50.523780243221424)
05366000003603015;Kerperscheider Weg;POINT (6.4994659656228775 50.52155700139965)
05366000003603016;Weidenstraße;POINT (6.508702076237767 50.52350150928032)
05366000003603017;Wintzener Straße;POINT (6.5074055689521275 50.52518004319001)
05366000003603025;Am Schmittenpesch;POINT (6.446189834735319 50.518654171229244)
05366000003603026;Auf Knopspesch;POINT (6.449928466975891 50.52069724519373)
05366000003603027;Bronsfeld;POINT (6.442227869403174 50.51865593508782)
05366000003603028;Dellenhof;POINT (6.42943070613741 50.51308203015217)
05366000003603029;Gansberweg;POINT (6.443610364345871 50.51682514372561)
05366000003603030;Ludwigshof;POINT (6.429869044498245 50.508315772946574)
05366000003603031;Steinrücken;POINT (6.443670368105582 50.52058811640925)
05366000003603032;Thomscheid;POINT (6.425378690630711 50.509820651307706)
05366000003603033;Weiermühle;POINT (6.445872147452093 50.52728491998211)
05366000003603034;Zum Röresberg;POINT (6.446568234947511 50.51861447873452)
05366000003603035;Zum Hellesbach;POINT (6.450797166027054 50.519397495312816)
05366000003603036;Alter Weg;POINT (6.453570074970431 50.52090449963447)
05366000003603037;Hausten;POINT (6.453857681268542 50.519678927337274)
05366000003603045;Burgauel;POINT (6.412955081608825 50.54746837517967)
05366000003603046;Burgstraße;POINT (6.414912107577616 50.542067068470764)
05366000003603047;Georgstraße;POINT (6.4085383524247685 50.54608873039171)
05366000003603048;Hagefeld;POINT (6.4079974740497505 50.54280220034242)
05366000003603049;Heckengäßchen;POINT (6.4119359247971754 50.54826216986844)
05366000003603050;Hirschweg;POINT (6.405288748187702 50.54541362374076)
05366000003603051;Höttenstraße;POINT (6.410658967875652 50.544649919244655)
05366000003603052;Holter;POINT (6.402579977747249 50.54553683888496)
05366000003603053;Kirchstraße;POINT (6.41310329418391 50.54650514319034)
05366000003603054;Oberstraße;POINT (6.405754881828788 50.54269216076702)
05366000003603055;Patersweiher;POINT (6.428142634825986 50.54444791407428)
05366000003603056;Sauermühle;
05366000003603057;Thol;POINT (6.402708478041384 50.542140737875144)
05366000003603058;Wiesenstraße;POINT (6.4085863869722 50.54711888734818)
05366000003603059;Wolfsstraße;POINT (6.404875478328875 50.54395644252211)
05366000003603060;Wollseifener Straße;POINT (6.412563015977146 50.54732231493757)
05366000003603061;Oestlingsweg;POINT (6.4084282288399566 50.54209052283078)
05366000003603062;Wendelinusstraße;POINT (6.404655976623835 50.54482301676798)
05366000003603063;Zum Burgfeld;POINT (6.412986704142678 50.54527373159217)
05366000003603070;Ameisenhardt;POINT (6.441830823654509 50.53390198242543)
