strassenschluessel;bezeichnung
05558000003238887;Suedfeldweg
05558000003238890;Südstraße
05558000003238895;Schapdettener Str.
05558000003238900;Schenkingstraße
05558000003238905;Schlaunstraße
05558000003238907;Schlehbiek
05558000003238909;Schöllings Wiese
05558000003238910;Schubertstraße
05558000003238915;Schulstraße
05558000003238917;Sch. Frenkings Hof
05558000003238918;Schwester-Helma-Str.
05558000003238919;Schwester-Raphaela-Händler-Straße
05558000003238920;Schützenstraße
05558000003238925;Steinstraße
05558000003238928;St.Amand-Montrond-Str.
05558000003238935;Stevern
05558000003238940;Steverstraße
05558000003238945;Stiftsplatz
05558000003238950;Stiftsstraße
05558000003238955;Stockum
05558000003238960;Tiefe Straße
05558000003238968;Toni-Turek-Straße
05558000003238969;Triftweg
05558000003238970;Twiaelf-Lampen-Hok
05558000003238972;Ulmenweg
05558000003238975;Uphoven
05558000003238980;Uphovener Weg
05558000003238982;Veilchenweg
05558000003238983;Von-Bönninghausen-Straße
05558000003238985;Vorkamp
05558000003238987;Von-der-Reck-Straße
05558000003238988;Wachtelweg
05558000003238990;Wagenfeldstraße
05558000003238995;Wagnerstraße
05558000003238997;Waldweg
05558000003238998;Walnussweg
05558000003239000;Weiningstraße
05558000003239005;Wellstraße
05558000003239010;Wemhofstraße
05558000003239015;Werlte
05558000003239020;Weseler Straße
05558000003239025;Westerhiege
05558000003239030;Westkamp
05558000003239035;Wibbeltstraße
05558000003239040;Wierling
05558000003239042;Wilhelm-Busch-Weg
05558000003239045;Winkelstraße
05558000003239050;Wittgeistkamp
05558000003239055;Wullaweg
05558000003239060;Wybbert
05558000003239063;Zedernweg
05558000003239064;Zeppelin-Straße
05558000003239065;Zu den Alpen
05558000003271043;A43
05558000003272525;B525
05558000003273551;L551
05558000003273577;L577
05558000003273580;L580
05558000003273843;L843
05558000003273844;L844
05558000003273874;L874
05558000003274011;K11
05558000003274012;K12
05558000003274013;K13
05558000003274018;K18
05558000003274019;K19
05558000003274048;K48
05558000003274057;K57
055580000032=2200;Wanne-Eickel - Hamburg
