strassenschluessel;bezeichnung
05958000000803695;Tulpenstraße
05958000000803696;Grimlinghausen
05958000000803697;Briloner Straße
05958000000803698;Im Talgang
05958000000803699;St. Anna-Straße
05958000000803720;Bestwiger Straße
05958000000803721;Gevelinghauser Straße
05958000000803722;Am Hammer
05958000000803723;Im Eichborn
05958000000803724;Auf der Kohr
05958000000803725;Am Dümpel
05958000000803726;Burgstraße
05958000000803727;Friedhofstraße
05958000000803728;Professor-Hoberg-Straße
05958000000803729;Montanusstraße
05958000000803730;Steinweg
05958000000803731;Kirchplatz
05958000000803732;Berlarer Straße
05958000000803733;Tannenweg
05958000000803734;Jakobusstraße
05958000000803748;Sommerkamp
05958000000803749;Glück-Auf Straße
05958000000803750;Heinrich-Lübke-Straße
05958000000803751;Franz-Hoffmeister-Straße
05958000000803752;Auf'm Heidfeld
05958000000803753;August-Beule-Straße
05958000000803754;Sonnenhang
05958000000803755;Im Seifen
05958000000803756;Am Scheidt
05958000000803757;In der Dickwiese
05958000000803758;Am Eickhagen
05958000000803759;Birkenstraße
05958000000803760;Buchenweg
05958000000803761;Schulstraße
05958000000803762;Fichtenweg
05958000000803763;Pfannenstraße
05958000000803764;Raviele
05958000000803765;Im Kamp
05958000000803766;Uferweg
05958000000803767;Forsthaus
05958000000803768;Valmestraße
05958000000803769;Valmepochwerk
05958000000803770;Valme
05958000000803771;Sengershausen
05958000000803772;Obervalme
05958000000803773;Pfarrer-Schupmann-Straße
05958000000803774;Ziegelwiese
05958000000803775;Ahornweg
05958000000803776;Zum Eiling
05958000000803777;Zum Weihen
05958000000803778;Zum Knüll
05958000000803779;Untervalme
05958000000803800;Bastenstraße
05958000000803801;Campingplatz Valmetal
05958000000803803;Schwabenberg
05958000000803804;Carl-Haber-Straße
05958000000803805;Dorfstraße
05958000000803806;Barbarastraße
05958000000803807;Siedlung
05958000000803808;Oben Auf der Wiemhufe
05958000000803809;Am Dörnberg
05958000000803810;Bergmannspfad
05958000000803820;Aurorastraße
05958000000803822;Feriendorf 'fort-Fun'
05958000000803991;Berlar
05958000000803992;Wasserfall
05958000000803993;Andreasberg
05958000000803994;Valme
05958000000803995;Ramsbeck
05958000000803996;Heringhausen
05958000000803997;Nuttlar
05958000000803998;Ostwig
05958000000803999;Velmede
05958000000804000;Bestwig
