strassenschluessel;bezeichnung
05962000004007134;Stormstraße
05962000004007135;Körnerstraße
05962000004007136;Herderstraße
05962000004007137;Bachstraße
05962000004007138;Zum Mühlenteich
05962000004007139;An der Sägemühle
05962000004007140;Stiftstraße
05962000004007141;Werler Straße
05962000004007142;Ewaldistraße
05962000004007143;Platanenweg
05962000004007144;Fichtenstraße
05962000004007145;Von-Mellin-Straße
05962000004007146;Akazienweg
05962000004007147;Ahornweg
05962000004007148;Graf-Von-Galen-Straße
05962000004007149;Eibenweg
05962000004007150;Eschenweg
05962000004007151;Auf der Haar
05962000004007152;Kleine Hardt
05962000004007160;Hönnenwerth
05962000004007161;Schmölen-Allee
05962000004007162;Carl-Benz-Straße
05962000004007173;Fröndenberger Straße
05962000004007174;Grimmestraße
05962000004007175;Max-Eyth-Straße
05962000004007176;Th.-Max-Klusendick-Straße
05962000004007177;Carl-Schmöle-Straße
05962000004007178;Wöhlerstraße
05962000004007179;Tammannstraße
05962000004007180;Op De Höchte
05962000004007181;Franz-Kissing-Straße
05962000004007183;Walter-Ulmke-Straße
05962000004007184;Alter Bösperder Weg
05962000004007189;Lippestraße
05962000004007190;Alter Bruch
05962000004007192;Holtewiese
05962000004007193;Landwehr
05962000004007194;Nikolaus-Groß-Straße
05962000004007195;Von-Lüninck-Straße
05962000004007196;Wunne
05962000004007197;Westfalenstraße
05962000004007199;Unnaer Landstraße
05962000004007200;Alte Provinzialstraße
05962000004007201;Klevesberg
05962000004007202;Von-Hardenberg-Straße
05962000004007203;Freih.-V.Stein-Straße
05962000004007204;Arndtstraße
05962000004007205;Grüner Weg
05962000004007206;Droste-Hülshoff-Straße
05962000004007207;Am Galgenfeld
05962000004007208;Von-Ranke-Straße
05962000004007209;Virchowstraße
05962000004007210;Mommsenstraße
05962000004007211;Feldstraße
05962000004007212;Christine-Koch-Straße
05962000004007213;Von-Hatzfeld-Straße
05962000004007214;Wagenfeldstraße
05962000004007215;Pater-Kolbe-Straße
05962000004007216;Hedwig-Dransfeld-Straße
05962000004007217;Bismarckstraße
05962000004007218;Am Papenbusch
05962000004007219;An der Beile
05962000004007220;Delyner Straße
