strassenschluessel;bezeichnung
057740000012G2007;Auf dem Bühl
057740000012G2009;Auf dem Hange
057740000012G2011;Auf dem Hübel
057740000012G2013;Auf dem Hummelstocke
057740000012G2015;Auf dem Kamen
057740000012G2017;Auf dem Kottenberge
057740000012G2019;Auf dem Ore
057740000012G2021;Auf dem Rohen
057740000012G2023;Auf dem Schlage
057740000012G2025;Auf dem Serohe
057740000012G2027;Auf dem Solmerge
057740000012G2029;Auf dem Steinborn
057740000012G2031;Auf dem Steine
057740000012G2033;Auf dem Steinrieke
057740000012G2035;Auf dem Strile
057740000012G2037;Auf der Goldkuhle
057740000012G2039;Auf der großen Rute
057740000012G2041;Auf der Harleslahe
057740000012G2043;Auf der kleinen Sähre
057740000012G2045;Auf der Kleinen Rute
057740000012G2047;Auf der Küsmerige
057740000012G2049;Auf der Langen Mette
057740000012G2051;Auf der Renkstrode
057740000012G2053;Auf der Sähre
057740000012G2055;Auf der Strote
057740000012G2057;Auf'm Kahlenbusche
057740000012G2059;Baltenfeld
057740000012G2061;Bei der Kummerkuhle
057740000012G2063;Beim Kinderbusch
057740000012G2067;Borelsberg
057740000012G2069;Das Lange Holz
057740000012G2071;Der Borchhan
057740000012G2073;Der Seckenberg
057740000012G2075;Altenau
057740000012G2077;Die Hassat
057740000012G2079;Donnerberg
057740000012G2083;Etteler Knick
057740000012G2085;Etteler Ort
057740000012G2089;Flaken Liet
057740000012G2091;Große Rute
057740000012G2093;Halah
057740000012G2095;Harckslied
057740000012G2097;Hennengrund
057740000012G2099;Hinter'n Höben
057740000012G2101;Hinterm Hanwege
057740000012G2103;Hohe Breite
057740000012G2105;Im Bilkental
057740000012G2107;Im Bohme
057740000012G2109;Im Bordahl
057740000012G2111;Im Borel
057740000012G2113;Im Dahle
057740000012G2115;Im Kerslah
057740000012G2117;Im Kükenkorf
057740000012G2119;Im Märske
057740000012G2121;Im Minstal
057740000012G2123;Im Oberdorfe
057740000012G2125;Im Rahmentale
057740000012G2127;Im Rohen
057740000012G2129;Im Schlage
057740000012G2131;Im Unterdorfe
057740000012G2133;Im Westerdahl
057740000012G2135;Im Winkel
057740000012G2137;In der Hassat
057740000012G2139;In der Hölle
057740000012G2141;In der Mesche
057740000012G2143;In der Samethude
057740000012G2147;Kochsberg
057740000012G2151;Lechtensberg
057740000012G2153;Müllmerg
057740000012G2155;Müsekenrieke
057740000012G2157;Ostenberg
057740000012G2161;Rote Rott
057740000012G2163;Schillerholz
057740000012G2165;Schweinsberg
057740000012G2167;Sprengeborn
057740000012G2169;Töllmansberg
057740000012G2177;Unterm Beine
057740000012G2179;Unterm Müllmerg
057740000012G2181;Unterm Scherenberge
057740000012G2183;Vor dem Borchhan
057740000012G2185;Vor dem Buchholze
057740000012G2187;Vor dem Mitler
057740000012G2189;Vor dem Ostenberg
057740000012G2191;Vor dem Schillerholz
057740000012G2193;Vor den Gehren
057740000012G2195;Vor der Hohen Breite
057740000012G2197;Westerdahl
057740000012G2199;Westerdahlknappe
057740000012G2203;Alfer Buchholz
057740000012G2205;Almenkamp
057740000012G2207;Alte Feld
057740000012G2211;Am Garkuchen
057740000012G2213;Am Hellberge
057740000012G2215;Am Hellweg
057740000012G2221;Am Kötterweg
057740000012G2223;Am Niedertudorfer Berg
057740000012G2225;Am Oberntudorfer Berge
057740000012G2229;Am Schorenweg
057740000012G2231;Am Stadtberge
057740000012G2233;Am vorderen Dahlspfad
057740000012G2239;Auf der Halfschmitte
057740000012G2241;Auf'm Kottenberge
057740000012G2243;Auf'm Rode
057740000012G2247;Bei der Wilhelmsburg
057740000012G2249;Beim Handweiser
057740000012G2251;Beim Holzkamp
057740000012G2253;Bellingrode
057740000012G2255;Bohnenkamp
057740000012G2261;Dorstenstück
057740000012G2269;Im Alten Felde
057740000012G2271;Im Birken
057740000012G2273;Im Dorfe
057740000012G2277;Im Klee
057740000012G2279;Im Puttenfelde
057740000012G2281;Im Rüenwinkel
057740000012G2283;Im Sieken
057740000012G2285;Im Strieken
057740000012G2287;Im Westfelde
057740000012G2289;Im Lindenfelde
057740000012G2291;In der Brede
057740000012G2293;Kleine Poppenborg
057740000012G2295;Kohlhof
057740000012G2299;Langewende
057740000012G2301;Meggewiese
057740000012G2305;Nierenwiesen
057740000012G2307;Op De Breien
057740000012G2309;Ortlied
057740000012G2311;Osterwegesfeld
057740000012G2317;Dolskamp
057740000012G2319;Remmersche Gärten
057740000012G2321;Sandgrube
057740000012G2329;Sommericksfeld
057740000012G2331;Sonnenberg
057740000012G2333;Steingrube
057740000012G2341;Unten am Kötterweg
057740000012G2343;Up den Knehtsborn
057740000012G2345;Up der Obern Heide
057740000012G2349;Vor'm Buchholze
057740000012G2353;Vor'm Krumhensken
057740000012G2355;Vor'm Schoren
057740000012G2357;Vordere Dahlsfeld
057740000012G2359;Weiße Bruch
057740000012G2365;Alte Hahn
057740000012G2371;Am Dahlschen Felde
057740000012G2373;Am Eschenberge
057740000012G2375;Am Etteler Orte
057740000012G2377;Am Feldeker Berge
057740000012G2379;Am Fußpfade
057740000012G2381;Am grünen Wege
057740000012G2383;Am Hellwege
057740000012G2387;Am Knick
057740000012G2389;Am Knickberge
057740000012G2393;Am Langen Wege
057740000012G2395;Am Lindenweg
057740000012G2399;Am Riepenwege
057740000012G2401;Am Römerberge
057740000012G2403;Am Saute
057740000012G2405;Am Schneiwege
057740000012G2407;Am Stapelberge
057740000012G2409;Am Tabernakelsberge
057740000012G2411;Am Trogberg
057740000012G2413;Am Wasserwege
057740000012G2419;An der Kirchenricke
057740000012G2421;Köhlerbusch
057740000012G2423;An der Trift
057740000012G2425;Auf dem Bohmerberg
057740000012G2427;Auf der Gallenlauh
057740000012G2429;Auf der Höhe
057740000012G2431;Auf der Hohenlieth
057740000012G2433;Auf der Langen Wenne
057740000012G2435;Auf'm Keller
057740000012G2439;Bei der Hillige Seele
057740000012G2441;Bei der Linde
057740000012G2443;Beim Burbusch
057740000012G2447;Beim Kieserling
057740000012G2449;Beim Lappenbusche
057740000012G2453;Buschfeld
057740000012G2455;Buschholz
057740000012G2457;Dahlrike
057740000012G2461;Dicken Holz
057740000012G2463;Dierks Rieke
057740000012G2465;Dörenhagen
057740000012G2469;Dörenhagener Knick
057740000012G2471;Dörenhagener Trift
057740000012G2473;Dreggers Kühle
057740000012G2477;Eggeringhausen
057740000012G2479;Eselsberg
057740000012G2481;Fischediksgrund
057740000012G2485;Gerswiese
057740000012G2487;Hainholz
057740000012G2489;Hans-Henrichs-Berg
057740000012G2493;Hillige Seele
057740000012G2495;Hinter dem Köllerbusch
057740000012G2499;Hostenort
057740000012G2507;Im Freenfelde
057740000012G2509;Im Stücken
057740000012G2511;Im Sumpe
057740000012G2513;Im Winkel
057740000012G2515;Busch
057740000012G2517;In der Bärengrund
057740000012G2523;Klus Feld
057740000012G2525;Kluskamp
057740000012G2527;Kocks Busch
057740000012G2529;Leifelds Feld
057740000012G2535;Misselkens Grund
057740000012G2537;Mühlenbergweg
057740000012G2539;Ortfeld
057740000012G2541;Ortholz
057740000012G2545;Rahlberg
057740000012G2547;Rahlgrund
057740000012G2551;Rosenberg
057740000012G2553;Saltkamp
057740000012G2555;Saure Seite
057740000012G2557;Scheitenhören
057740000012G2559;Schleimbreie
057740000012G2561;Schlössers Busch
057740000012G2563;Sonnenberg
057740000012G2565;Steinberg
057740000012G2569;Summers Feld
057740000012G2573;Tiewenknap
057740000012G2581;Übern Kämpen
057740000012G2583;Unter dem Dicken Holz
057740000012G2585;Unter der Dahlrike
057740000012G2587;Unter der Linde
057740000012G2589;Unter Schmies Busch
057740000012G2591;Vor dem Steinheimer Knick
057740000012G2593;Vor der Buche
057740000012G2595;Vor'm Haxter Holz
057740000012G2597;Vorm Mühlenberge
057740000012G2601;Zwischen den Rüschen
057740000012G2611;Mühlenberg
057740000012G2613;Am Finkenpuhl
057740000012G2619;Am Bolese
057740000012G2620;Am Kahlenberge
057740000012G2621;Am Kirchpade
057740000012G2623;Am Lingenpole
057740000012G2625;Am Ragensberg
057740000012G2631;Am Ribockelsberge
057740000012G2635;Am Schürholz
057740000012G2637;An dem Knocken
057740000012G2639;An der Alme
057740000012G2645;An der Langen Rieke
057740000012G2654;Auf dem Bocke
057740000012G2655;Auf dem Langen Felde
057740000012G2659;Bei der Steinkuhle
057740000012G2663;Beim Knicke
057740000012G2665;Binderwiesen
057740000012G2667;Buchenhof
057740000012G2669;Der Bock
057740000012G2671;Der Krumme Grund
057740000012G2673;Der Quergrund
057740000012G2675;Alme
057740000012G2679;Lohne
057740000012G2681;Eichfeld
057740000012G2685;Geseker Winkel
057740000012G2687;Hagenvor
057740000012G2689;Haxthauser Holz
057740000012G2691;Hessenberg
057740000012G2693;Hilgenthals-Grund
057740000012G2695;Hintere Schürholz
057740000012G2699;Im Bomerfelde
057740000012G2701;Im Lütken Mersch
057740000012G2703;Im Mersch
057740000012G2709;Kreuzricke
057740000012G2711;Liedberg
057740000012G2713;Lingenscheid
057740000012G2715;Löhen
057740000012G2717;Löhren Wiesen
057740000012G2719;Mallinckrodthof
057740000012G2721;Mühlenbreite
057740000012G2723;Mühlenkamp
057740000012G2725;Ortberg
057740000012G2735;Querfeld
057740000012G2737;Ragensberg
057740000012G2741;Rüenmarkt
057740000012G2743;Sommerberg
057740000012G2745;Sonnenblick
057740000012G2747;Strang
057740000012G2751;Up dem Ükern
057740000012G2753;Up der Hummelsbrei
057740000012G2755;Vor dem Bocke
057740000012G2757;Vor dem Ragensberge
057740000012G2759;Vor dem Wewer Holze
057740000012G2763;Vor'm Lingenscheid
057740000012G2765;Vordere Schürholz
057740000012G2769;Zur Dicken Linde
057740000012G2777;Almengrohn
057740000012G2779;Almengrau
057740000012G2780;Am Eckerkamp
057740000012G2782;Am Hunnenwinkel
057740000012G2783;Am Kahlen Berg
057740000012G2785;Am Kengele
057740000012G2787;Am Knockenberge oder Hohenrad
057740000012G2789;Am Knokenberge
057740000012G2790;Am Langen Knick
057740000012G2791;Am Limberg
057740000012G2795;Am Stapelbusch
057740000012G2799;An der Kattenlieth
057740000012G2801;An Stapels Busch
057740000012G2803;Auf dem Böhmen
057740000012G2805;Auf dem Mersch
057740000012G2808;Bei der Gallenkapelle
057740000012G2809;Bei der fetten Küche
057740000012G2817;Buchholzfeld
057740000012G2821;Das Breite Holz
057740000012G2823;Das Buchholz
057740000012G2825;Das Lange Holz
057740000012G2827;Der Eckerkamp
057740000012G2828;Der Espen
057740000012G2829;Der Kahle Berg
057740000012G2831;Der Nonnenbusch
057740000012G2837;Despental
057740000012G2839;Die Eulenburg
057740000012G2840;Bieke
057740000012G2841;Die Saure Seite
057740000012G2843;Espen
057740000012G2844;Ellerbach
057740000012G2845;Fette Küche
057740000012G2849;Gallihöhe
057740000012G2851;Hessenberg
057740000012G2853;Hinter der Lanfert
057740000012G2855;Höllengrund
057740000012G2857;Hunnewinkel
057740000012G2859;Im Dahlberge
057740000012G2861;Im Dorfe
057740000012G2863;Im Klee
057740000012G2865;Im Schlichten
057740000012G2867;Im Teiche
057740000012G2869;In der Eweltenrike
057740000012G2871;In der Lüth
057740000012G2872;Kellerbusch
057740000012G2873;Kühlenberg
057740000012G2875;Lammelied
057740000012G2877;Langer Knick
057740000012G2879;Limberg
057740000012G2880;Mühlengraben
057740000012G2881;Münschergrund
057740000012G2883;Münsker Feld
057740000012G2887;Quergrund
057740000012G2889;Querholz
057740000012G2891;Ritter Holz
057740000012G2893;Saure Seite
057740000012G2895;Schlichten
057740000012G2897;Schormensholz
057740000012G2901;Sommerricksfeld
057740000012G2903;Stapelsbusch
057740000012G2905;Steinkamp
057740000012G2907;Todtenbreite
057740000012G2915;Über der Alme
057740000012G2917;Über'm Kösterberg
057740000012G2919;Unter d.sauren Seite
057740000012G2921;Unter'm Kösterberg
057740000012G2923;Up dem Bühle
057740000012G2927;Up der Lieth
057740000012G2931;Vor dem Espen
057740000012G2935;Vor'm Hessenberg
057740000012G2939;Westerngoren
057740000012G2943;Zwölften
057740000012G3003;Üfenknapp
057740000012G3004;Am Euler Ort
057740000012G3006;Letzter Heller
057740000012G3024;Habichtswald
057740000012G3025;Kaninchenbusch
057740000012G3026;Binderhang
057740000012G3027;Schloßberg
057740000012G3059;Gellinghauser Quelle
057740000012G3061;Finkenpuhl
057740000012S3000;Wasserweg
057740000012S3001;Ortweg
057740000012S3002;Kreuzweg
057740000012S3005;Riepenweg
057740000012S3007;Dirksenstraße
057740000012S3008;Kriegerweg
057740000012S3009;Möllers-Jagd-Allee
057740000012S3010;Schlagweg
057740000012S3011;Husener Straße
057740000012S3012;Hillige-Seele-Weg
057740000012S3013;Gembrisweg
057740000012S3014;Klingeweg
057740000012S3015;Königsallee
057740000012S3016;Oberförsterweg
057740000012S3018;Dahlweg
057740000012S3019;Milchweg
057740000012S3020;Buschweg
057740000012S3021;Twickelstraße
057740000012S3022;Grundweg
057740000012S3023;Kapellenweg
057740000012S3028;Buchenweg
057740000012S3029;Schloß Hamborn Weg
057740000012S3030;Wallburgweg
057740000012S3031;Frauentalstraße
057740000012S3032;Judenweg
057740000012S3033;Rissenweg
057740000012S3034;Ettelner Höhenweg
057740000012S3036;Hohenliethweg
057740000012S3037;Melkweg
057740000012S3038;Im Alten Felde
057740000012S3039;Schorenweg
057740000012S3040;Sumpweg
057740000012S3041;Langer Weg
057740000012S3042;Lindenweg
057740000012S3043;Steinbergweg
057740000012S3044;Prozessionsweg
057740000012S3045;A 33
057740000012S3046;Bangerweg
057740000012S3047;B 68
057740000012S3048;L 752
057740000012S3049;L 755
057740000012S3050;L 756
057740000012S3051;L 818
057740000012S3052;K 1
057740000012S3053;K 2
057740000012S3054;K 20
057740000012S3055;K 21
057740000012S3056;K 22
057740000012S3057;K 37
057740000012S3058;Kahlenbuschweg
057740000012S3060;Imbsenburgweg
057740000012S3062;Borchener Straße
