strassenschluessel;bezeichnung
05966000001616126;Vor dem Huchte
05966000001616127;Am Scharfen Ohr
05966000001616128;Am Schieferstollen
05966000001616129;An der Hauptschule
05966000001616130;Im Alten Feld
05966000001616131;Kreuzbergstraße
05966000001616132;Prozessionsweg
05966000001616133;Zum Ochsenstein
05966000001616134;Zur Kreuzbergkapelle
05966000001616135;Kohlhagen
05966000001616136;Zu den Schellerwiesen
05966000001616137;Kuhlenberg
05966000001616138;Mark
05966000001616140;Alte Straße
05966000001616141;Am Heken
05966000001616142;An der Hardt
05966000001616143;Feriendorf
05966000001616144;Graffenstraße
05966000001616145;Grubenweg
05966000001616146;Hauptstraße
05966000001616147;Im Baumhof
05966000001616148;Inkenweg
05966000001616149;Kalberweg
05966000001616150;Kreuzweg
05966000001616151;Neues Dorf
05966000001616152;Rüsper Straße
05966000001616153;Schanzenweg
05966000001616154;Schniersweg
05966000001616155;Josef-Schmelzer-Straße
05966000001616156;Wilhelm-Münker-Weg
05966000001616157;Am Hesternberg
05966000001616158;Schlossblick
05966000001616162;Am Kreuzberg
05966000001616163;Am Löh
05966000001616164;Am Vogelsang
05966000001616165;Bruchstraße
05966000001616166;Josef-Gockeln-Straße
05966000001616167;Hochstraße
05966000001616168;In der Trift
05966000001616169;Olper Straße
05966000001616170;Pfarrstraße
05966000001616171;Zur Hardt
05966000001616172;Anton-Runte-Straße
05966000001616173;In der Krubert
05966000001616174;In der Gade
05966000001616175;In der Rahrbach
05966000001616179;Rahrbacher Höhe
05966000001616180;Rhein-Weser-Turm
05966000001616181;Rinsecke
05966000001616182;Rüspe
05966000001616183;Schwartmecke
05966000001616184;Selbecke
05966000001616185;Am Glanzenberg
05966000001616186;Gartenweg
05966000001616187;Goldbergstraße
05966000001616188;Hohlweg
05966000001616189;Mühlenweg
05966000001616190;Müsener Straße
05966000001616191;Silberger Straße
05966000001616192;Zur Silbecke
05966000001616193;Zur Weinspitze
05966000001616200;Stelborn
05966000001616202;Vasbach
05966000001616203;Am Alten Garten
05966000001616204;Am Bahnhof
05966000001616205;Am Heid
05966000001616206;Am Wolfshorn
05966000001616207;Birkenweg
05966000001616208;Einsiedeleiweg
05966000001616209;Finkenweg
05966000001616210;Frankfurter Straße
05966000001616211;Gartenstraße
05966000001616212;Hagener Straße
05966000001616213;Hubertusstraße
05966000001616214;Im Baumgarten
05966000001616215;In der Wiese
05966000001616216;Industriestraße
05966000001616217;Johannesweg
05966000001616218;Kettelerweg
05966000001616219;Kirchstraße
05966000001616220;Kölner Straße
05966000001616221;Alte Königsstraße
05966000001616222;Limkerweg
05966000001616223;Marienweg
05966000001616224;Pfarrer-Sauerwald-Straße
05966000001616225;Quermke
05966000001616226;Schulstraße
05966000001616227;Schützenweg
05966000001616228;Steiler Weg
05966000001616229;Zum Grenzstein
05966000001616230;Zur Wolfhardt
05966000001616231;Duismicke
05966000001616232;In der Welsmicke
05966000001616233;Lerchenweg
05966000001616234;Nußbaumweg
05966000001616235;Rotdornweg
05966000001616236;Vor den Eichen
05966000001616237;Johann-Heinr.-Limper-Weg
05966000001616238;Zum Eulenbruch
05966000001616239;Rahrbachtalstraße
05966000001616240;Wirme
05966000001616241;Albaumer Straße
05966000001616242;Am Königsberg
05966000001616243;Am Steine
05966000001616244;Im Gründchen
05966000001616245;In der Hundem
05966000001616246;Oberer Eichhagen
05966000001616247;Schmiedeweg
05966000001616248;Selbecker Weg
05966000001616249;Unterer Eichhagen
05966000001616250;Wiesenweg
05966000001616251;Würdinghauser Straße
05966000001616252;Eichenweg
05966000001616253;Am Buchhagen
05966000001616254;Tannenweg
05966000001616255;Unter den Eichen
05966000001616256;Neue Wiese
05966000001616257;Auf dem Niedern Bruch
05966000001616258;Königsbergstraße
05966000001616259;Unterer Königsberg
05966000001616260;Oberer Königsberg
05966000001616261;Mittlerer Königsberg
05966000001616262;Alter Königsberg
05966000001616263;Am Ehrenmal
05966000001616264;Untere Hundem
05966000001616265;Auf dem Klebe
05966000001616266;Ohler Wiesen
05966000001616300;Am Marienbach
05966000001616301;Engelbertstein
05966000001616302;Höltken
05966000001616303;In der Schlah
05966000001616304;Im Hof
05966000001616305;Kleine Straße
05966000001616306;Zum Rüsperwald
05966000001616307;Zur Lärche
05966000001616308;Zur Lampfert
05966000001616309;Zur Windfahrt
05966000001616320;Am Eggenkopf
05966000001616321;Am Rinseberg
05966000001616322;Baumschulenweg
05966000001616323;Im Sohlen
05966000001616324;Rinsecker Straße
05966000001616325;Über den Sohlen
05966000001616326;Zur Ennert
05966000001616330;Am Kuhlenberg
05966000001616331;Auf den Birken
05966000001616332;Dornbachweg
05966000001616333;Jakobusweg
05966000001616334;Varster Straße
05966000001616335;Zur Kophelle
05966000001616340;Am Krummen Baume
05966000001616341;Auf der Wiesche
05966000001616342;Im Dutzwinkel
05966000001616343;Im Eck
05966000001616344;Kruberger Straße
05966000001616345;Zum Kampe
05966000001616346;Zur Grube
05966000001616347;Zur Voßbrake
05966000001691549;Rahrbach
05966000001691557;Kohlhagen
05966000001691558;Heinsberg
05966000001691559;Kirchhundem
05966000001691561;Oberhundem
05966000001691563;Selbecke
05966000001691564;Würdinghausen
059660000016B0517;Altenhundem - Kreuztal
059660000016K0018;Attendorn - Rahrbach
059660000016K0019;Benolpe - Kohlhagen
059660000016K0021;Würdinghausen - Oberhundem
059660000016K0022;Würdinghausen - Oberhundem
059660000016K0027;Würdinghausen - Saalhausen
059660000016L0553;Altenhundem - Bad Berleburg
059660000016L0711;Welschen Ennest - Olpe
059660000016L0713;Würdinghausen - Hilchenbach
059660000016L0728;Kirchhundem - Hilchenbach
