strassenschluessel;bezeichnung
05378000000401131;Im Merzfeld
05378000000401132;Im Plackenbruch
05378000000401133;Im Schönen Feld
05378000000401134;Im Scheurenfeld
05378000000401135;Im Waldwinkel
05378000000401137;Kümperfeld
05378000000401138;Katharinental
05378000000401139;Katterbachstraße
05378000000401140;Kempener Straße
05378000000401141;Klutstein
05378000000401142;Leuchter Gemark
05378000000401143;Neuenhauser Weg
05378000000401144;Rotdornbusch
05378000000401145;Schmillenburg
05378000000401146;Seelsheide
05378000000401147;Sträßchen Siefen
05378000000401148;Torringen
05378000000401149;Waldsiedlung Heidgen
05378000000401150;Weidenbuscher Weg
05378000000401151;Weißdornbusch
05378000000401152;Hoppersheider Weg
05378000000401153;Schlagbaumweg
05378000000401154;Hufer Weg
05378000000401155;Im Neuen Feld
05378000000401156;Seelsheider Wiese
05378000000401208;Am Grünen Weiher
05378000000401209;Buschhorner Weg
05378000000401210;Nußbaum
05378000000401211;Nußbaumer Berg
05378000000401212;Nußbaumer Feld
05378000000401213;Nußbaumer Kamp
05378000000401214;Nußbaumer Straße
05378000000401215;Nußbaumer Wiese
05378000000401216;Reuterstraße
05378000000401217;Römerfeld
05378000000401218;Im Weidenbusch
05378000000401219;Nußbaumer Garten
05378000000401220;Nußbaumer Winkel
05378000000401221;Nußbaumer Bungert
05378000000401228;Albert-Dimmers-Straße
05378000000401229;Alte Wipperfürther Straße
05378000000401231;Am Kamelsbuckel
05378000000401232;Am Wapelsberg
05378000000401234;An der Flora
05378000000401235;Binsenweg
05378000000401236;Borngasse
05378000000401238;Carl-Sonnenschein-Straße
05378000000401239;Clemensstraße
05378000000401240;Dellbrücker Straße
05378000000401241;Elsa-Brändström-Straße
05378000000401242;Farnweg
05378000000401243;Flachsberg
05378000000401244;Goldbornstraße
05378000000401247;Höffenstraße
05378000000401248;Handstraße
05378000000401249;Hufer Weg
05378000000401250;Im Buchholz
05378000000401251;Im Eichhölzchen
05378000000401252;Josef-Roemer-Straße
05378000000401253;Kamp
05378000000401254;Kempener Straße
05378000000401255;Kolpingstraße
05378000000401257;Maria-Juchacz-Straße
05378000000401258;Mathilde-Wrede-Straße
05378000000401259;Nußbaumer Straße
05378000000401260;Paffrather Mühle
05378000000401261;Paffrather Straße
05378000000401262;Pannenberg
05378000000401263;Peter-Landwehr-Straße
05378000000401264;Schilfweg
05378000000401265;Schmidt-Blegge-Straße
05378000000401266;Steinknippen
05378000000401268;Töpferweg
05378000000401269;Von-Bodelschwingh-Straße
05378000000401270;Von-Ketteler-Straße
05378000000401271;Wichernstraße
05378000000401272;Rispenweg
05378000000401273;Don-Bosco-Straße
05378000000401274;Buchholzstraße
05378000000401276;Badstraße
05378000000401277;Neudiepeschrath
05378000000401278;Steinenkamp
05378000000401279;Dählchen
05378000000401280;Kämperfeld
05378000000401281;Neue Nußbaumer Straße
05378000000401282;Drecker Wiese
05378000000401283;Karl-Ernst-Rahtgens-Str.
05378000000401284;Lothar-Kreyssig-Straße
05378000000401285;Franz-Heider-Straße
05378000000401286;Auf'm Büchel
05378000000401287;Hans-Hachenberg-Platz
05378000000401323;An der Kittelburg
05378000000401324;August-Clostermann-Straße
05378000000401325;August-Kierspel-Straße
05378000000401326;Danziger Straße
05378000000401327;Dellbrücker Straße
05378000000401328;Diepeschrath
05378000000401329;Diepeschrather Weg
05378000000401331;Duckterather Busch
05378000000401332;Duckterather Weg
05378000000401334;Eschenbroichstraße
05378000000401335;Franz-Hitze-Straße
05378000000401336;Görlitzer Straße
05378000000401337;Gutenbergstraße
05378000000401338;Handstraße
05378000000401339;Heideweg
05378000000401340;Heimstättenweg
05378000000401341;Heinrich-Strünker-Straße
05378000000401342;Hermann-Löns-Straße
05378000000401343;Im Grafeld
05378000000401344;In der Krabb
05378000000401345;Königsberger Straße
05378000000401346;Marienburger Straße
05378000000401347;Martin-Luther-King-Straße
05378000000401348;Memeler Straße
05378000000401349;Peter-Walterscheidt-Str.
05378000000401350;Prager Straße
05378000000401351;Schmidt-Blegge-Straße
05378000000401352;Schneppruthe
05378000000401353;Sankt-Konrad-Straße
05378000000401354;Theodor-Fliedner-Straße
05378000000401355;Thorner Straße
05378000000401356;Thüringer Straße
05378000000401357;Vinzenz-Feckter-Straße
05378000000401358;Am Zuckerberg
05378000000401359;Breslauer Straße
05378000000401360;Graf-Bernadotte-Straße
05378000000401361;Mühlenstraße
05378000000401362;Stettiner Straße
05378000000401365;Posener Straße
05378000000401366;Bromberger Straße
05378000000401367;Marijampolestraße
05378000000401368;Plesser Straße
05378000000401369;Ludwig-Quidde-Straße
05378000000401370;Carl-von-Ossietzky-Straße
05378000000401371;Willy-Brandt-Straße
05378000000401372;Gustav-Stresemann-Straße
05378000000401373;Diepeschrather Wiese
05378000000401410;Am Broich
05378000000401411;Am Lindenhof
05378000000401412;Am Mühlenberg
05378000000401413;Am Reiferbusch
05378000000401414;Am Steinberg
05378000000401415;Am Wildberg
05378000000401416;An der Gohrsmühle
05378000000401417;An der Jüch
05378000000401418;An der Strunde
05378000000401419;Auf dem Horn
05378000000401420;Bensberger Straße
05378000000401421;Bergstraße
05378000000401422;Birkenhöhenweg
05378000000401423;Buchmühlenstraße
05378000000401424;Charly-Vollmann-Platz
05378000000401425;Cederstraße
05378000000401426;Cederwald
05378000000401427;Cederwaldstraße
05378000000401428;Dechant-Müller-Straße
05378000000401429;Dr.-Robert-Koch-Straße
05378000000401430;Fauthstraße
05378000000401431;Ferrenbergstraße
05378000000401432;Gertrudenstraße
05378000000401433;Gronauer Mühlenweg
05378000000401434;Höhenweg
05378000000401435;Hammermühle
05378000000401436;Hans-Zanders-Straße
05378000000401437;Hauptstraße
05378000000401438;Hornstraße
05378000000401439;Hubertusstraße
05378000000401440;Im Aspert
05378000000401441;Im Lehmstich
05378000000401442;Irlenfelder Hof
05378000000401443;Jakob-Kirch-Straße
05378000000401444;Jakobstraße
05378000000401445;Johannesstraße
05378000000401446;Johann-Wilhelm-Lindlar-Straße
05378000000401447;Kalkstraße
05378000000401448;Konrad-Adenauer-Platz
05378000000401449;Langemarckweg
05378000000401450;Köttgen-Allee
05378000000401451;Laurentiusstraße
05378000000401452;Liebigstraße
05378000000401453;Lochsberg
05378000000401454;Margaretenhöhe
05378000000401456;Marienhöhe
05378000000401457;Max-Bruch-Straße
05378000000401458;Michaelshöhe
05378000000401459;Odenthaler Straße
05378000000401461;Paffrather Straße
05378000000401462;Paracelsusstraße
05378000000401463;Poststraße
05378000000401464;Quirlsberg
05378000000401465;Röntgenstraße
05378000000401466;Refrather Weg
05378000000401467;Reuterstraße
05378000000401468;Rheinhöhenweg
05378000000401469;Rommerscheid
05378000000401470;Rommerscheider Höhe
05378000000401471;Rommerscheider Straße
05378000000401472;Sander Aue
05378000000401473;Sander Straße
05378000000401474;Schützenstraße
05378000000401475;Schützheider Weg
05378000000401476;Sonnenweg
05378000000401477;Stationsstraße
05378000000401479;Steingartenweg
05378000000401480;Steufelsberg
05378000000401481;Überm Rost
05378000000401482;Vollmühlenweg
05378000000401483;Friedrichstraße
05378000000401484;Tannenbergstraße
05378000000401485;Gronauer Waldweg
05378000000401486;Richard-Zanders-Straße
05378000000401487;Sauerbruchstraße
05378000000401488;Irlenfelder Weg
05378000000401489;Schnabelsmühle
05378000000401490;Am Alten Pastorat
05378000000401491;Maria-Zanders-Anlage
05378000000401492;Am Stadion
05378000000401493;Paul-Ehrlich-Straße
05378000000401494;In der Kümp
05378000000401495;Am Eichenberg
05378000000401496;Karl-Schmidt-Weg
05378000000401497;Platz der Partnerstädte
05378000000401498;Beit-Jala-Platz
05378000000401536;Alte Wipperfürther Straße
05378000000401537;Am Heidetor
05378000000401538;Am Steinernen Kreuz
05378000000401539;Am Urnenfeld
05378000000401540;Am Vogelherd
05378000000401541;Amselweg
05378000000401542;An der Engelsfuhr
05378000000401543;Föhrenhöfchen
05378000000401544;Fuchskaule
05378000000401545;Haus Hebborn
05378000000401546;Hebborner Hof
05378000000401547;Hebborner Kirchweg
05378000000401548;Hebborner Straße
05378000000401549;Im Drosselhain
05378000000401550;In den Stämmen
05378000000401551;Irlenfelder Weg
05378000000401552;Jägerhof
05378000000401553;Jägerstraße
05378000000401554;Johannesstraße
05378000000401555;Keltenweg
05378000000401556;Meisenweg
05378000000401557;Mutzer Feld
05378000000401558;Mutzer Heide
05378000000401559;Mutzer Straße
05378000000401561;Odenthaler Straße
05378000000401562;Reuterstraße
05378000000401563;Romaneyer Straße
05378000000401564;Theodorstraße
05378000000401565;Unterboschbach
05378000000401566;Unterhebborn
05378000000401567;Zaunkönigweg
05378000000401568;In der Schlade
05378000000401569;Gerstenschlag
05378000000401570;Haferbusch
05378000000401571;Roggenacker
05378000000401572;Weizenfeld
05378000000401573;Hannenbusch
05378000000401574;Hebborner Berg
05378000000401575;Engelsgut
05378000000401576;Olpensgut
05378000000401577;Hebborner Feld
05378000000401579;Im Kleefeld
05378000000401580;Ganey-Tikva-Platz
05378000000401612;Ahornweg
05378000000401613;Alte Kölnische Straße
05378000000401614;Am Birkenbusch
05378000000401615;Am Hohnshäuschen
05378000000401616;Am Rübezahlwald
05378000000401617;Am Wäldchen
05378000000401619;An der Eiche
05378000000401620;An der Tent
05378000000401621;An der Zinkhütte
05378000000401622;Bensberger Straße
05378000000401624;Birkenhain
05378000000401625;Bonnschlade
05378000000401626;Braunkohlenstraße
05378000000401627;Christophorusstraße
05378000000401628;Dornröschenpfad
05378000000401629;Elfenpfad
05378000000401630;Feldstraße
05378000000401631;Ferrenbergstraße
05378000000401632;Friedrich-Westphal-Weg
05378000000401633;Gewerbehof
05378000000401634;Grüner Weg
05378000000401635;Gronauer Waldweg
05378000000401636;Hänsel-und-Gretel-Weg
05378000000401637;Hüttenstraße
05378000000401638;Handwerkshof
05378000000401639;Heidkamper Straße
05378000000401640;Heinrich-Klerx-Straße
05378000000401641;Hexenweg
05378000000401644;Kiefernweg
05378000000401645;Lerbacher Weg
05378000000401646;Martin-Luther-Straße
05378000000401647;Oehmchenstraße
05378000000401648;Oberheidkamper Straße
05378000000401649;Paulusstraße
05378000000401650;Richard-Seiffert-Straße
05378000000401651;Richard-Zanders-Straße
05378000000401652;Rotkäppchenweg
05378000000401654;Scheidtbachstraße
05378000000401655;Schneewittchenweg
05378000000401656;Schreibersheide
05378000000401657;Senefelderstraße
05378000000401658;Sterntalerweg
05378000000401659;Sankt-Josef-Straße
05378000000401660;Talweg
05378000000401661;Unter den Buchen
05378000000401662;Unter den Ulmen
05378000000401663;Wichtelpfad
05378000000401664;Wiesenstraße
05378000000401666;Zu den Sieben Zwergen
05378000000401667;Zum Froschkönig
05378000000401668;Sieglindenweg
05378000000401669;Warder Hof
05378000000401670;Anna-Zanders-Straße
05378000000401711;Am Kuhlerbusch
05378000000401712;Am Rodenbach
05378000000401713;An Vierhäuschen
05378000000401714;Bourgoinstraße
05378000000401715;Britanniahütte
05378000000401716;Brunhildenpfad
05378000000401717;Buchholzstraße
05378000000401718;Dünnhofsweg
05378000000401719;Damaschkestraße
05378000000401720;De-Gasperi-Straße
05378000000401722;Ferdinandstraße
05378000000401724;Gerhart-Hauptmann-Platz
05378000000401725;Gierath
05378000000401727;Gierather Mühlenweg
05378000000401728;Gierather Straße
05378000000401729;Gudrunweg
05378000000401731;Hermann-Löns-Straße
05378000000401732;Hoffeldstraße
05378000000401735;Kradepohlsmühle
05378000000401736;Kradepohlsmühlenweg
05378000000401737;Kriemhildenpfad
05378000000401738;Leibnizstraße
05378000000401739;Lutonstraße
05378000000401740;Mülheimer Straße
05378000000401742;Nikolaus-Lenau-Straße
05378000000401743;Piddelbornsmühle
05378000000401744;Piddelbornstraße
05378000000401745;Refrather Weg
05378000000401746;Reineckeweg
05378000000401747;Richard-Dehmel-Straße
05378000000401748;Robert-Schuman-Straße
05378000000401749;Rodemich
05378000000401750;Rosenhag
05378000000401751;Schlodderdicher Weg
05378000000401752;Schluchterheide
05378000000401753;Sieglindenweg
05378000000401755;Thielenbrucher Hof
05378000000401756;Urbanstraße
05378000000401757;Velsenstraße
05378000000401758;Gierather Wald
05378000000401759;Golfplatz
05378000000401760;Gierather Wiese
05378000000401761;Tannenbergstraße
05378000000401762;Am Dännekamp
05378000000401763;Im Wiesenfeld
05378000000401803;Gemarkenberg
05378000000401804;Grube
05378000000401805;Grubenfeld
05378000000401806;In der Schlade
05378000000401807;Kley
05378000000401808;Kleyer Hof
05378000000401809;Kuckelberg
05378000000401810;Oberholz
05378000000401811;Risch
05378000000401812;Romaney
05378000000401813;Romaneyer Straße
05378000000401814;Siefen
05378000000401815;Unterholz
05378000000401816;Romaneyer Höhe
05378000000401817;Großer Busch
05378000000401818;Irlenfelder Kamm
05378000000401836;Asselborner Hof
05378000000401839;Büchel
05378000000401840;Breitenweg
05378000000401841;Combüchen
05378000000401842;Herrenstrunden
05378000000401843;Igeler Hof
05378000000401844;Igeler Mühle
05378000000401845;In der Mühlenwiese
05378000000401846;Kürtener Straße
05378000000401847;Malteserweg
05378000000401848;Oberhombach
05378000000401849;Oberthal
05378000000401851;Rosenthaler Weg
05378000000401852;Schiff
05378000000401853;Trotzenburg
05378000000401854;Trotzenburger Weg
05378000000401855;Unterhombach
05378000000401856;Unterthal
05378000000401857;Wiesenthal
05378000000401858;Herkenrather Straße
05378000000401859;Asselborner Weg
05378000000401860;Schimmelsberg
05378000000401861;Portzenbusch
05378000000401862;Schifferberg
05378000000401863;Strunder Delle
05378000000401864;Bücheler Weg
05378000000401865;Hombacher Weg
05378000000401877;Alte Dombach
05378000000401878;Am Kleyberg
05378000000401879;An der Lohe
05378000000401880;Dombach
05378000000401881;Dombach-Sander-Straße
05378000000401882;Eicherhof
05378000000401883;Eulenburg
05378000000401884;Greuel
05378000000401885;Häuser Dombach
05378000000401886;Halfen Dombach
05378000000401888;Haus Lerbach
05378000000401889;Heiligenstock
05378000000401890;Herkenrather Straße
05378000000401891;Kürtener Straße
05378000000401892;Kaltenbroich
05378000000401893;Knoppenbissen
05378000000401894;Lichtenweg
05378000000401895;Lochermühle
05378000000401896;Lohplatz
05378000000401897;Oberlerbach
05378000000401898;Ommerbornstraße
05378000000401899;Sander Heide
05378000000401900;Sander Höhe
05378000000401901;Sander Straße
05378000000401902;Schützheide
05378000000401903;Scherpenbach
05378000000401904;Schmalzgrube
05378000000401905;Schmitzheide
05378000000401906;Schulstraße
05378000000401907;Wilhelmshöhe
05378000000401908;Lerbacher Weg
05378000000401909;Severinsplatz
05378000000401910;St.-Apollonia-Weg
05378000000401911;St.-Severin-Weg
05378000000401912;St.-Rochus-Weg
05378000000401938;Alter Schulweg
05378000000401939;Am Kierdorfer Wald
05378000000401940;Arnold-von-Lülsdorf-Straße
05378000000401942;Bärbroicher Straße
05378000000401943;Büchnerstraße
05378000000401944;Ball
05378000000401945;Braunsberg
05378000000401946;Breite
05378000000401947;Dietrich-von-Dorendorp-Str.
05378000000401948;Fontanestraße
05378000000401949;Goethestraße
05378000000401951;Grünenbäumchen
05378000000401952;Gronewald
05378000000401954;Hülsenfeld
05378000000401955;Hardt
05378000000401956;Hardtknippen
05378000000401957;Hebbelstraße
05378000000401958;Hecken
05378000000401959;Heinestraße
05378000000401960;Hessestraße
05378000000401961;Horst
05378000000401962;Im Fronhof
05378000000401963;Im Wiedenhof
05378000000401965;In der Heilen
05378000000401966;Kierdorf
05378000000401967;Kirchgasse
05378000000401968;Kleiststraße
05378000000401969;Lenaustraße
05378000000401970;Lessingstraße
05378000000401971;Mörikestraße
05378000000401972;Obervolbach
05378000000401975;Schillerstraße
05378000000401976;Sankt-Antonius-Straße
05378000000401977;Straßen
05378000000401978;Talblick
05378000000401979;Thomas-Mann-Straße
05378000000401980;Uhlandstraße
05378000000401981;Untervolbach
05378000000401982;Voislöhe
05378000000401983;Volbach
05378000000401984;Volbacher Berg
05378000000401985;Volbacher Mühle
05378000000401986;Von-Steinen-Straße
05378000000401987;Wesselsteinbach
05378000000401988;Zum Kreuzbusch
05378000000401989;Johanniterstraße
05378000000401990;Asselborner Weg
05378000000401991;Hombacher Weg
05378000000401992;Paul-Lücke-Straße
05378000000401993;Braunsberger Feld
05378000000401994;Auf dem Sommerfeld
05378000000401995;Kierdorfer Feld
05378000000401996;Heinrich-Böll-Straße
05378000000401997;Dr.-Müller-Frank-Straße
05378000000402037;Am Büchelterhof
05378000000402038;Büchelterhof
05378000000402039;Bech
05378000000402040;Berg
05378000000402041;Braunsberg
05378000000402042;Unterheider Weg
05378000000402043;Oberasselborn
05378000000402044;Oberheide
05378000000402045;Obersteinbach
05378000000402046;Rottland
05378000000402047;Rottweg
05378000000402048;Siefer Hof
05378000000402049;Silberkaule
05378000000402050;Silberkauler Weg
05378000000402051;Steinbacher Weg
05378000000402052;Unterasselborn
05378000000402053;Asselborner Weg
05378000000402054;Untersteinbach
05378000000402055;Asselborner Mühle
05378000000402056;Gut Asselborn
05378000000402086;Am Branderhof
05378000000402087;Am Rothfeld
05378000000402088;Bärbroich
05378000000402089;Bärbroicher Straße
05378000000402090;Branderhof
05378000000402091;Broich
05378000000402092;Broichhausen
05378000000402093;Dorn
05378000000402094;Dresherscheid
05378000000402095;Hasselsheide
05378000000402096;Hasselsheider Weg
05378000000402097;Herlen
05378000000402098;Johann-Burum-Straße
05378000000402099;Kauler Feld
05378000000402100;Kiel
05378000000402101;Kotzfeld
05378000000402102;Oberdreispringen
05378000000402103;Oberkülheim
05378000000402104;Oberselbach
05378000000402105;Ottoherscheid
05378000000402106;Scheurenhöfchen
05378000000402107;Stockberg
05378000000402108;Unterdreispringen
05378000000402109;Unterkülheim
05378000000402111;Voiskülheim
05378000000402112;Wüstenherscheid
05378000000402113;Wildphal
05378000000402114;Wohn
05378000000402115;Wolfsiefen
05378000000402116;Zu den Wiesen
05378000000402117;Juckerberg
05378000000402118;Katharina-Fröhlingsdorf-Str.
05378000000402119;Oberkülheimer Hof
05378000000402149;Alt Lückerath
05378000000402150;Am Fürstenbrünnchen
05378000000402151;Am Neuborner Weiher
05378000000402152;Am Pützchen
05378000000402153;An den Braken
05378000000402154;Danielsweg
05378000000402155;Duckmaus
05378000000402156;Elisabethstraße
05378000000402157;Ferdinand-Schmitz-Straße
05378000000402158;Graf-Adolf-Straße
05378000000402159;Graf-von-Spee-Straße
05378000000402160;Hans-Böckler-Straße
05378000000402161;Imbuschstraße
05378000000402162;Im Luchsfeld
05378000000402163;Jakob-Busch-Straße
05378000000402164;Jakob-Euler-Straße
05378000000402165;Karl-Philipp-Straße
05378000000402166;Karl-Theodor-Straße
05378000000402167;Kettnerweg
05378000000402168;Lückerather Weg
05378000000402169;Lehmpöhle
05378000000402170;Max-Joseph-Straße
05378000000402171;Montanusstraße
05378000000402172;Neuborn
05378000000402173;Oberlückerath
05378000000402174;Obersaal
05378000000402175;Opladenstraße
05378000000402176;Saaler Straße
05378000000402177;Steinenberg
05378000000402178;Wachendorffstraße
05378000000402180;Berzeliusstraße
05378000000402181;Richard-Zörner-Straße
05378000000402182;Bensberger Straße
05378000000402183;Neuenweg
05378000000402184;Hofwiese
05378000000402185;Am Zubusch
05378000000402186;Helene-Stöcker-Straße
05378000000402226;Am Gräfenweiher
05378000000402227;Am Hang
05378000000402228;Am Milchbornbach
05378000000402229;Am Milchbornsberg
05378000000402230;Am Stockbrunnen
05378000000402231;An der Kirche
05378000000402232;Baumgarten
05378000000402234;Buddestraße
05378000000402235;Burggraben
05378000000402236;Deutscher Platz
05378000000402237;Eichelstraße
05378000000402238;Engelbertstraße
05378000000402239;Falltorstraße
05378000000402240;Ferdinand-Stucker-Straße
05378000000402241;Fischbachstraße
05378000000402242;Fliederweg
05378000000402243;Freiheit
05378000000402244;Friedhofsweg
05378000000402245;Friedrich-Offermann-Str.
05378000000402246;Gartenstraße
05378000000402247;Gladbacher Straße
05378000000402248;Hackberg
05378000000402249;Hardtblick
05378000000402250;Hardtweg
05378000000402251;Heidplätzchen
05378000000402252;Gladbacher Straße
05378000000402253;Hermann-Josef-Hecker-Str.
05378000000402254;Hindenburgplatz
05378000000402255;Hundsiefen
05378000000402256;Hungenberg
05378000000402257;Im Bungert
05378000000402258;Im Hoppenkamp
05378000000402259;Jan-Wellem-Straße
05378000000402260;Johann-Bendel-Straße
05378000000402261;Kölner Straße
05378000000402262;Kardinal-Schulte-Straße
05378000000402263;Kauler Straße
05378000000402264;Klausenberg
05378000000402265;Lärchenweg
05378000000402266;Lubahnstraße
05378000000402267;Markt
05378000000402268;Milchbornhöhe
05378000000402269;Milchborntalweg
05378000000402270;Nikolausstraße
05378000000402271;Odinweg
05378000000402272;Overather Straße
05378000000402273;Pehlengarten
05378000000402274;Pehlengasse
05378000000402275;Pfarrer-Körner-Straße
05378000000402276;Quellenweg
05378000000402279;Riedweg
05378000000402280;Ritzenberg
05378000000402281;Rosenhecke
05378000000402282;Schau ins Land
05378000000402283;Schlehecken
05378000000402284;Schloßfeldweg
05378000000402285;Schloßstraße
05378000000402286;Sonnenwinkel
05378000000402287;Stahlhuthstraße
05378000000402288;Steinstraße
05378000000402289;Weyerhardt
05378000000402290;Weyerhof
05378000000402291;Wilhelm-Wagener-Platz
05378000000402292;Wipperfürther Straße
05378000000402293;Zuckerhütchen
05378000000402294;Zur Hardt
05378000000402295;Kadettenstraße
05378000000402296;Gerberlohe
05378000000402297;Montanusstraße
05378000000402298;Vinzenz-Pallotti-Straße
05378000000402299;Eintrachtstraße
05378000000402300;Am Schloß
05378000000402301;Im Schloßpark
05378000000402302;Anna-Maria-Medici-Platz
05378000000402303;Schwester-Matthia-Weg
05378000000402304;Erna-Klug-Weg
05378000000402305;Emilie-Schmitz-Weg
05378000000402306;Carl-Schurz-Weg
05378000000402307;Joinville-le-Pont-Platz
05378000000402308;Runnymedeplatz
05378000000402343;Gerberweg
05378000000402344;Giselbertstraße
05378000000402345;Graf-Hermann-Straße
05378000000402346;Overather Straße
05378000000402347;Reginharstraße
05378000000402348;Steinhaus
05378000000402349;Tütberg
05378000000402350;Vinzenz-Pallotti-Straße
05378000000402351;Hubertushöhe
05378000000402352;Sattlerweg
05378000000402353;Bockenberg
05378000000402392;Albert-Schweitzer-Straße
05378000000402393;Am Alten Forsthaus
05378000000402394;Am Pangenfeld
05378000000402395;Am Uhlenbruch
05378000000402396;Am Ziehenberg
05378000000402397;An der Schmitten
05378000000402398;Anne-Frank-Straße
05378000000402399;Auf der Halde
05378000000402400;Auf der Wildbahn
05378000000402401;Broichen
05378000000402402;Broicher Straße
05378000000402403;Dariusstraße
05378000000402404;Försterweg
05378000000402405;Forststraße
05378000000402406;Goerdelerstraße
05378000000402407;Graf-Galen-Straße
05378000000402408;Henri-Dunant-Straße
05378000000402409;Im Alten Feld
05378000000402410;Im Krähenwinkel
05378000000402411;Immenzaun
05378000000402412;Im Mondsröttchen
05378000000402413;Industrieweg
05378000000402414;Kölner Straße
05378000000402415;Kaule
05378000000402416;Kauler Kreuzgasse
05378000000402417;Moltkestraße
05378000000402418;Moureauxstraße
05378000000402419;Neuenweg
05378000000402420;Reiser
05378000000402422;Schloßfeldweg
05378000000402423;Theodor-Storm-Straße
05378000000402424;Uhlweg
05378000000402425;Welscher Busch
05378000000402426;Welscher Forst
05378000000402427;Welscher Heide
05378000000402428;Welscher Wiese
05378000000402429;Reisergrund
05378000000402430;Wiesenwinkel
05378000000402431;Erlengrund
05378000000402432;Friedrich-Offermann-Str.
05378000000402433;Ferdinand-Stucker-Straße
05378000000402434;Katharina-Güschen-Weg
05378000000402472;Albert-Einstein-Straße
05378000000402473;Am Böckenbusch
05378000000402474;Am Hügel
05378000000402475;Am Rabenhorst
05378000000402476;Am Weinberg
05378000000402477;Am Winkel
05378000000402478;Am Ziegelfeld
05378000000402479;Auelerberg
05378000000402480;Barbarastraße
05378000000402481;Birkerhöhe
05378000000402482;Birkerhof
05378000000402483;Diakonissenweg
05378000000402484;Ehrenfeld
05378000000402485;Enrico-Fermi-Straße
05378000000402486;Fröbelstraße
05378000000402487;Franz-Coenen-Straße
05378000000402488;Friedrich-Ebert-Straße
05378000000402490;Groß Hohn
05378000000402491;Grube Apfel
05378000000402492;Grube Weiß
05378000000402494;Habichtweg
05378000000402495;Herweg
05378000000402497;Im Dornbusch
05378000000402498;Im Erlenhof
05378000000402499;Im Finkenschlag
05378000000402500;Im Hörnchen
05378000000402501;Im Lerchenfeld
05378000000402502;In der Norr
05378000000402503;Juck
05378000000402505;Külheimer Mühle
05378000000402506;Klein Buchholz
05378000000402507;Klein Hohn
05378000000402508;Krebsbachstraße
05378000000402509;Löhe
05378000000402510;Löher Höhenweg
05378000000402511;Langenmorgen
05378000000402512;Lindenweg
05378000000402513;Max-Born-Straße
05378000000402514;Max-von-Laue-Straße
05378000000402515;Meisheide
05378000000402516;Meisheider Wald
05378000000402517;Mitteleschbach
05378000000402518;Moitzfeld
05378000000402519;Neuenhaus
05378000000402520;Obereschbach
05378000000402521;Otto-Hahn-Straße
05378000000402522;Overather Straße
05378000000402523;Platzer Höhenweg
05378000000402525;Rotdornweg
05378000000402527;Steinacker
05378000000402528;Von-Zweiffel-Straße
05378000000402530;Wulfshof
05378000000402532;Auf der Höhe
05378000000402533;Birkerfeld
05378000000402534;Im Scheidt
05378000000402535;Bergmannsweg
