strassenschluessel;bezeichnung
05366000002408162;Heinkelstraße
05366000002408163;Werner-Schumacher-Straße
05366000002408164;Junkersstraße
05366000002408165;Messerschmittstraße
05366000002408166;Auf der Rinne
05366000002408167;Holunderweg
05366000002408168;Falkenweg
05366000002408169;Zaunkönigstraße
05366000002408170;Rotkehlchenweg
05366000002408171;Schwalbenweg
05366000002408172;Eichelhäherweg
05366000002408173;Am Kreisgarten
05366000002408174;Bachweg
05366000002408175;Dachsweg
05366000002408176;Apfelpesch
05366000002408177;Goldkuhl
05366000002408178;Hausacker
05366000002408179;Neuer Markt
05366000002408180;Stollenweg
05366000002408181;Grubenstraße
05366000002408182;Kleewiese
05366000002408183;Markscheide
05366000002408211;Ahornweg
05366000002408212;Auf dem Tanzberg
05366000002408213;Auf der Kier
05366000002408214;Auf der Lehmaar
05366000002408215;Birkenweg
05366000002408216;Brigidastraße
05366000002408217;Burggasse
05366000002408218;Dahlienweg
05366000002408219;Dechant-Wolfgarten-Straße
05366000002408220;Dionysiusstraße
05366000002408221;Eschenweg
05366000002408222;Fensvogel
05366000002408223;Frankenstraße
05366000002408224;Giertzenbergstraße
05366000002408225;Güntzentalerhof
05366000002408226;Hövelshof
05366000002408227;Hof Brandenbusch
05366000002408228;Hof Kleinholz
05366000002408229;Hunksenkaul
05366000002408230;Im Kreuzgarten
05366000002408231;Klein-Köln
05366000002408232;Königsfelderstraße
05366000002408233;Margaretenhof
05366000002408234;Meurerhof
05366000002408235;Pützberg
05366000002408236;Römerstraße
05366000002408237;Schwalbenhof
05366000002408238;Stolzenburgstraße
05366000002408239;Talweg
05366000002408240;Tulpenweg
05366000002408241;Urfeyer Straße
05366000002408242;Kastanienweg
05366000002408243;Lourdesstraße
05366000002408244;Taubentaler Hof
05366000002408245;Eibenweg
05366000002408251;Ahrstraße
05366000002408252;Am Kreuz
05366000002408253;Auf der Heide
05366000002408254;Barbarastraße
05366000002408255;Eichenweg
05366000002408256;Fichtenweg
05366000002408257;Finkenweg
05366000002408258;Forsthaus Krekel
05366000002408259;Meisenweg
05366000002408260;Rüther Straße
05366000002408271;Bergstraße
05366000002408272;Blumenstraße
05366000002408273;Holzgasse
05366000002408274;Hellenberg
05366000002408275;Im Acker
05366000002408276;Im Siefen
05366000002408277;Karolinenhof
05366000002408278;Michaelstraße
05366000002408279;Sistaler Straße
05366000002408280;Sötenicher Straße
05366000002408281;Wiedenhof
05366000002408291;Forstweg
05366000002408292;Lärchenweg
05366000002408293;Tannenweg
05366000002408294;Ulmenweg
05366000002408299;Forsthaus Rüth
05366000002408300;Isselweg
05366000002408301;Krekeler Straße
05366000002408302;Rosterbenden
05366000002408303;Rutscheid
05366000002408309;Am Tunnel
05366000002408310;Bleibachstraße
05366000002408311;Fliederweg
05366000002408312;Furtstraße
05366000002408313;Heidehof
05366000002408314;Hühnergasse
05366000002408315;Kitschburg
05366000002408316;Klausentalstraße
05366000002408317;Ringstraße
05366000002408318;Schmiedegasse
05366000002408319;Wallenthaler Straße
05366000002408320;Westschacht
05366000002408321;Zum Beestental
05366000002408322;Hinter der Hag
05366000002408323;Auf dem Bongart
05366000002408324;Am Alenberg
05366000002408325;An der Eiche
05366000002408326;Reidtwerk
05366000002408327;Metallhütte
05366000002408333;Am Hang
05366000002408334;Auf dem Stützgen
05366000002408335;Blankenheimer Straße
05366000002408336;Friedhofsweg
05366000002408337;Frohnrather Weg
05366000002408338;Im Venn
05366000002408339;Im Wiesengrund
05366000002408340;In den Peschen
05366000002408341;In der Fließ
05366000002408342;In der Sürsch
05366000002408343;Kalkgasse
05366000002408344;Kaller Straße
05366000002408345;Kirchplatz
05366000002408346;Kirschhecke
05366000002408347;Neustraße
05366000002408348;Prethof
05366000002408349;Quirinusborn
05366000002408350;Schergasse
05366000002408351;Schleidener Straße
05366000002408352;Schleidweg
05366000002408353;Wachhäuschen
05366000002408354;Wolfskaul
05366000002408355;Am Kalkofen
05366000002408356;Pfarrer-Berens-Straße
05366000002408368;Am Heuweg
05366000002408369;Am Mühlenberg
05366000002408370;Am Pferdekopf
05366000002408371;Am Spielberg
05366000002408372;Am Sportplatz
05366000002408373;Am Wehr
05366000002408374;An der Hardt
05366000002408375;Auf dem Kickberg
05366000002408376;Auf der Höll
05366000002408377;An der Spick
05366000002408378;Bendenstraße
05366000002408379;Felsfeldhof
05366000002408380;Gartenstraße
05366000002408381;Golbacher Weg
05366000002408382;Hubertushof
05366000002408383;In den Stöcken
05366000002408384;Jagdhaus
05366000002408385;Rinner Straße
05366000002408386;Schulstraße
05366000002408387;Steinstraße
05366000002408388;Waldstraße
05366000002408389;Zum Elzenberg
05366000002408390;Zum Kalkwerk
05366000002408391;Zum Wachtberg
05366000002408392;An St. Matthias
05366000002408393;Brieversheck
05366000002408394;Am Sägewerk
05366000002408403;Benediktusweg
05366000002408405;Hallenthaler Straße
05366000002408406;Hermann-Josef-Straße
05366000002408407;Klostergut
05366000002408408;Norbertstraße
05366000002408409;Ursulastraße
05366000002408415;Blütenstraße
05366000002408416;Florastraße
05366000002408417;Holderweg
05366000002408418;Im Winkel
05366000002408419;Pappelweg
05366000002408420;Veilchenweg
05366000002408421;Zum Wäldchen
05366000002408427;Honderberg
05366000002408428;Haus Hermanns
05366000002408429;Reepich
05366000002408435;Am Birnbaum
05366000002408436;Auf dem Stein
05366000002408437;Am Gillesbach
05366000002408438;Dalbenden
05366000002408439;Forsthaus Steinfeld
05366000002408440;Hallenthaler Mühle
05366000002408441;Mühlgraben
05366000002408442;Neuwerk
05366000002408443;Sonnenweg
05366000002408444;Urfttalstraße
05366000002408445;Zum Eichtal
05366000002408446;Königsberger Benden
05366000002408455;Buchenweg
05366000002408456;Bungertweg
05366000002408457;Diefenbacher Weg
05366000002408458;Hornhofstraße
05366000002408459;Hunsrücker Weg
05366000002408460;Klosterstraße
05366000002408461;Krähenpütz
05366000002408462;Marmagener Straße
05366000002408464;Pescherweg
05366000002408465;Raiffeisenstraße
05366000002408466;Rochusstraße
05366000002408467;Rosenstraße
05366000002408468;Schützenstraße
05366000002408469;Steinfelder Straße
05366000002408470;Südstraße
05366000002408471;Wehrmannshof
05366000002408472;Weststraße
05366000002408473;Daubenforst
05366000002408485;Auf dem Driesch
05366000002408487;Im Dahl
05366000002408488;Lückerather Straße
05366000002408489;Nußbenden
05366000002408490;Siebertzfeld
05366000002408491;Voißeler Straße
05366000002408492;Eifeler Alpenhof
05366000002408499;Wallenthalerhöhe
05366000002499992;Wallenthal
05366000002499993;Wahlen
05366000002499994;Urft
05366000002499995;Sötenich
05366000002499996;Sistig
05366000002499997;Keldenich
05366000002499998;Golbach
05366000002499999;Kall
053660000024=2631;Kalscheuren - Ehrang
053660000024=2635;Kall - Hellenthal
