strassenschluessel;bezeichnung
05978000004002500;Ackerstraße
05978000004002501;Am Bellingholz
05978000004002502;Ambrosiusweg
05978000004002503;Am Deipeturm
05978000004002504;Am Freien Stuhl
05978000004002505;Am Friedstein
05978000004002506;Am Griesetorn
05978000004002507;Am Hagen
05978000004002509;Am Neutor
05978000004002510;Amselweg
05978000004002511;Am Solebad
05978000004002512;Am Stadtgraben
05978000004002513;Am Stadtwald
05978000004002514;Am Steinhaus
05978000004002515;Amtsdrostenstraße
05978000004002516;Am Weihbach
05978000004002517;An den 12 Bäumen
05978000004002518;An der Femlinde
05978000004002519;Arenbergstraße
05978000004002520;Auf dem Berg
05978000004002521;Auf der Wenge
05978000004002522;Auf der Woort
05978000004002523;v.-Droste-Hülshoff-Straße
05978000004002524;Agnesweg
05978000004002525;Abdinghof
05978000004002526;Am Bahnhof
05978000004002527;Am Gerlingbach
05978000004002528;Am Sunderbach
05978000004002529;An der Hustebecke
05978000004002530;Baaken
05978000004002531;Bahnhofstraße
05978000004002532;Barbarastraße
05978000004002533;Beckingsbusch
05978000004002534;Beckingshof
05978000004002535;Becklohhof
05978000004002536;Beethovenstraße
05978000004002537;Bellingheide
05978000004002538;Bergstraße
05978000004002539;Berliner Straße
05978000004002540;Bernradstraße
05978000004002541;Bonenkamp
05978000004002542;Bonenstraße
05978000004002543;Borg
05978000004002544;Brachtstraße
05978000004002545;Breielstraße
05978000004002546;Breslauer Straße
05978000004002547;Brevingstraße
05978000004002548;Brink
05978000004002549;Brinkhof
05978000004002550;Brunebrink
05978000004002551;Bült
05978000004002552;Burbankstraße
05978000004002553;Burenkamp
05978000004002554;Burgstraße
05978000004002555;Butenlandwehr
05978000004002556;Brede
05978000004002557;Barlachstraße
05978000004002558;Beckwinkelweg
05978000004002559;Kyritzer Straße
05978000004002560;Lytham-St.-Annes-Straße
05978000004002561;Walczer Straße
05978000004002562;Bailleuler Straße
05978000004002564;Capeller Straße
05978000004002565;Cappenberger Straße
05978000004002566;Carl-Von-Ossietzky-Straße
05978000004002567;Cappenberger Damm
05978000004002568;Eichenbusch
05978000004002569;Damianweg
05978000004002570;Danziger Straße
05978000004002571;Domhof
05978000004002572;Dornberg
05978000004002573;Drosselweg
05978000004002574;Dietrich-Bonhoeffer-Straße
05978000004002575;Dürerstraße
05978000004002576;Dahlkamp
05978000004002577;Grafenweg
05978000004002578;Eick
05978000004002579;Elisabethstraße
05978000004002580;Elsa-Brandstroem-Straße
05978000004002581;Erlenbrock
05978000004002582;Eschenweg
05978000004002583;Bürgermeister-Grube-Straße
05978000004002584;Emil-Nolde-Weg
05978000004002585;Ehringhauser Weg
05978000004002586;Lange Hege
05978000004002587;Raiffeisenstraße
05978000004002588;Carl-Zeiss-Straße
05978000004002589;Feldmark
05978000004002590;Fasanenweg
05978000004002591;Freigrafenstraße
05978000004002592;Freiherr-vom-Stein-Straße
05978000004002593;Friedensstraße
05978000004002594;Fürstenhof
05978000004002595;Flandernstraße
05978000004002596;Froningholz
05978000004002597;Friedrich-Hebbel-Straße
05978000004002598;Franz-Marc-Straße
05978000004002599;Fährenkampweg
05978000004002601;Geisthof
05978000004002602;Georgsmarienstraße
05978000004002603;Gerhart-Hauptmann-Straße
05978000004002604;Gleisstraße
05978000004002605;Glückauf-Straße
05978000004002606;Goetheweg
05978000004002607;Gottfriedweg
05978000004002608;Grevinghof
05978000004002609;Geschwister-Scholl-Straße
05978000004002610;Goerdelerstraße
05978000004002611;Gewerbehof
05978000004002612;Georg-Büchner-Straße
05978000004002613;Gutenbergstraße
05978000004002614;Geestweg
05978000004002615;Haferfeld
05978000004002616;Hansaring
05978000004002617;Hartenkerl
05978000004002618;Heckgeist
05978000004002619;Heckhof
05978000004002621;Heinrich-von-Kleist-Straße
05978000004002622;Heitkamp
05978000004002623;Hermann-Löns-Straße
05978000004002624;Herzogstraße
05978000004002625;Hindenburger Straße
05978000004002626;Lehmbach
05978000004002627;Holtkamp
05978000004002628;Horneburg
05978000004002629;Hornsberg
05978000004002630;Horster Straße
05978000004002631;Humboldtstraße
05978000004002632;Hüsingstraße
05978000004002633;Helmuth-Von-Moltke-Straße
05978000004002634;Hagenbuschweg
05978000004002635;Heimannsweg
05978000004002636;Höltingweg
05978000004002637;Im Hoerm
05978000004002638;Im Grünen Winkel
05978000004002639;Im Nierfeld
05978000004002640;Jahnstraße
05978000004002641;Juffernkamp
05978000004002642;Jüngststraße
05978000004002643;Julius-Leber-Straße
05978000004002644;Jütlandstraße
05978000004002645;Johann-Gottfried-Herder-Straße
05978000004002646;Joseph-Haydn-Straße
05978000004002647;Kamener Straße
05978000004002648;Kantstraße
05978000004002649;Kardinal-von-Galen-Straße
05978000004002650;Kettelerstraße
05978000004002651;Kirchhof
05978000004002652;Kirchhof-Mottenheim
05978000004002653;Kleine Burgstraße
05978000004002654;Klöcknerstraße
05978000004002655;Klosterstraße
05978000004002656;Knappenstraße
05978000004002657;Kolpingstraße
05978000004002658;Königsberger Straße
05978000004002659;Konrad-Adenauer-Platz
05978000004002660;Körnerstraße
05978000004002662;Köttersberg
05978000004002664;Konrad-Adenauer-Straße
05978000004002665;Claus-von-Stauffenberg-Straße
05978000004002666;Kurt-Schumacher-Platz
05978000004002667;Kasemannweg
05978000004002668;Kerstingweg
05978000004002669;Knappweg
05978000004002670;Kiwitzheidweg
05978000004002671;Käthe-Kollwitz-Straße
05978000004002672;Kirchnerstraße
05978000004002673;Kortenbroker Weg
05978000004002674;Weberstraße
05978000004002675;Laar
05978000004002676;Landwehrstraße
05978000004002677;Grabbestraße
05978000004002678;Niggenkamp
05978000004002679;Lerchenweg
05978000004002680;Lessingstraße
05978000004002681;Lindert
05978000004002682;Lippestraße
05978000004002683;Lohstraße
05978000004002684;Ludgeristraße
05978000004002685;Lünener Straße
05978000004002686;Lütkeheide
05978000004002687;Letterhausstraße
05978000004002688;Langernstraße
05978000004002689;Händelweg
05978000004002690;Am alten Kurbad
05978000004002691;Am Schwanenplatz
05978000004002692;Dr.-Hövener-Straße
05978000004002693;Schumannweg
05978000004002694;Erlbach
05978000004002695;Magdalenenstraße
05978000004002696;Markt
05978000004002698;Maybachstraße
05978000004002699;Meisenweg
05978000004002700;Melchersstraße
05978000004002701;Memellandstraße
05978000004002702;Merianstraße
05978000004002703;Merschweg
05978000004002704;Michaelstraße
05978000004002705;Mozartstraße
05978000004002706;Mühlenfeld
05978000004002707;Mühlenknapp
05978000004002708;Münsterfort
05978000004002709;Münsterstraße
05978000004002710;Moormannplatz
05978000004002711;Moorbecke
05978000004002712;Marie-Juchacz-Straße
05978000004002713;Martinsweg
05978000004002714;Alte Münsterstraße
05978000004002715;Am Fischerhof
05978000004002716;Schulzenstraße
05978000004002717;Hermann-Hesse-Straße
05978000004002718;Bertolt-Brecht-Straße
05978000004002719;Flöz-Zollverein-Straße
05978000004002720;Nachtigallenweg
05978000004002721;Nathstraße
05978000004002722;Nibelungenring
05978000004002723;Nordlippering
05978000004002724;Flöz-Wilhelm-Straße
05978000004002725;Ludwig-Beck-Straße
05978000004002727;Ostkamp
05978000004002728;Ostmauer
05978000004002729;Ostring
05978000004002730;Ottostraße
05978000004002731;Ovelgönne
05978000004002732;Overbergstraße
05978000004002733;Osticker Berg
05978000004002734;Osterkamp
05978000004002737;Pagensstraße
05978000004002738;Penningrode
05978000004002739;Pater-Delp-Straße
05978000004002740;Paul-Gerhardt-Straße
05978000004002747;Repkestraße
05978000004002748;Rikbertshof
05978000004002749;Robert-Koch-Straße
05978000004002750;Roggenmarkt
05978000004002751;Rembrandtstraße
05978000004002752;Rubensstraße
05978000004002753;Rosendahler Weg
05978000004002754;Rohlfsweg
05978000004002755;St. Johannes
05978000004002756;Schemmelweg
05978000004002757;Schillerstraße
05978000004002758;Schlägelstraße
05978000004002759;Schlaunstraße
05978000004002761;Schlot
05978000004002762;Schlotkamp
05978000004002763;Schombergerweg
05978000004002764;Schulstraße
05978000004002765;Schürenkamp
05978000004002766;Kurt-Schumacher-Straße
05978000004002767;Schwalbenweg
05978000004002768;Schwietersstraße
05978000004002769;Am See
05978000004002770;Selmer Straße
05978000004002771;Sim-Jü
05978000004002772;Steinäcker
05978000004002773;Steinstraße
05978000004002774;Stemmenkamp
05978000004002775;Stettiner Straße
05978000004002776;Stockumer Straße
05978000004002777;Stollenweg
05978000004002778;Südmauer
05978000004002779;Südring
05978000004002780;Schottlandstraße
05978000004002781;Schieferkamp
05978000004002782;Schwannenweg
05978000004002783;Schwarte Riet
05978000004002784;Stiegenkamp
05978000004002785;Schwartekamp
05978000004002786;Südkirchener Straße
05978000004002787;Steinbahn
05978000004002788;Selmer Landstraße
05978000004002789;Am Stadtpark
05978000004002795;Taubenweg
05978000004002796;Tenhagenstraße
05978000004002797;Thünen
05978000004002798;Tigge
05978000004002799;Theodor-Fontane-Straße
05978000004002800;Maria Frieden
05978000004002801;An der Wallhecke
05978000004002802;Amazonstraße
05978000004002803;Konrad-Zuse-Straße
05978000004002804;Am Eikawäldchen
05978000004002805;Uhlandstraße
05978000004002806;Bernhard-Sickmann-Weg
05978000004002807;Nikolaus-Groß-Straße
05978000004002808;Pater-Venantius-Weg
05978000004002809;Bürgermeister-Ohm-Straße
05978000004002810;Vinckestraße
05978000004002811;Vinzenzstraße
05978000004002812;Varnhöveler Straße
05978000004002815;Wagenfeldstraße
05978000004002816;Waldstraße
05978000004002817;Westmauer
05978000004002818;Wibbeltstraße
05978000004002819;Wichernstraße
05978000004002820;Wiehagen
05978000004002821;Wienbrede
05978000004002822;Windmühlenberg
05978000004002823;Wahrbrink
05978000004002824;Werenboldweg
05978000004002825;Wesseler Straße
05978000004002828;Zumlohstraße
05978000004002829;Zollstraße
05978000004002830;Hohefeldweg
05978000004002831;Hagenrain
05978000004002832;Husemanns Weg
05978000004002833;An der Wiebecke
05978000004002834;Grote Dahlweg
05978000004002835;August-Macke-Straße
05978000004002836;Am Funnhof
05978000004002837;Ronnenheideweg
05978000004002838;Halohweg
05978000004002839;Am Wellbusch
05978000004002840;An der Nordbecke
05978000004002841;Am Funnenkamp
05978000004002842;Am Gutshof
05978000004002843;Am Kohuesholz
05978000004002844;Am Nierstenholz
05978000004002845;Am Reiterhof
05978000004002846;Am Romberg
05978000004002847;Funnenstraße
05978000004002848;Heinrich-Brauns-Straße
05978000004002850;Ahlener Weg
05978000004002851;Ahornweg
05978000004002852;Akazienweg
05978000004002853;Alte Herberner Straße
