strassenschluessel;bezeichnung
05170000001237142;Belenhorst
05170000001237143;Deichweg
05170000001237144;Dingdener Straße
05170000001237145;Drostenhorst
05170000001237146;Elbestraße
05170000001237147;Elleringdeich
05170000001237148;Hauptstraße
05170000001237149;Hirschweide
05170000001237150;Horst
05170000001237151;Isselsiedlung
05170000001237152;Isselstraße
05170000001237153;Koppeldeich
05170000001237154;Kranendeich
05170000001237155;Von-Plettenberg-Straße
05170000001237156;Oderstraße
05170000001237157;Pfarrer-Steinbach-Siedl.
05170000001237158;Saalestraße
05170000001237159;Saatweide
05170000001237160;Schlootweg
05170000001237161;Schloßstraße
05170000001237162;Spreeweg
05170000001237163;Steinstraße
05170000001237164;Suederweg
05170000001237165;Von-Spaen-Straße
05170000001237166;Wolfsdeich
05170000001237167;Zingelstraße
05170000001237168;Am Butengarten
05170000001237169;Erlenhorst
05170000001237170;Siedlerweg
05170000001237186;Im Huck
05170000001237187;Kattenhorst
05170000001237188;Op de Meuser
05170000001237189;Overdickshof
05170000001237202;Elsholtweg
05170000001237203;Hagelweg
05170000001237204;Heisterweg
05170000001237205;Rottweg
05170000001237206;Wüsterweg
05170000001237207;Möllenweg
05170000001237208;Am Klosterbusch
05170000001237209;An der Koplak
05170000001237210;Antoniusstraße
05170000001237211;Dellweg
05170000001237212;Feldmannsweg
05170000001237213;Gerwersweg
05170000001237214;Hufenweg
05170000001237215;Isselaue
05170000001237216;Küppersfeld
05170000001237217;Mehrbruch
05170000001237218;Priorstraße
05170000001237219;Westfalenstraße
05170000001237220;Wilmesweg
05170000001237232;Berkelmannsweg
05170000001237233;Binnenfeld
05170000001237234;Brunsweg
05170000001237235;Horstermannsweg
05170000001237237;Am Wasserwerk
05170000001237238;Schledenhorster Straße
05170000001237241;Ahornweg
05170000001237242;Am Bahnhof
05170000001237243;Am Depot
05170000001237244;Am Dorffeld
05170000001237245;Am Ehrenmal
05170000001237246;Am Hövel
05170000001237247;Am Kirchplatz
05170000001237248;Am Klausenhof
05170000001237249;Am Küning
05170000001237250;Am Spiegelkamp
05170000001237251;Am Schienenberg
05170000001237252;Am Wedem Hoven
05170000001237253;An der Flande
05170000001237254;An der Röthe
05170000001237255;An der Sägemühle
05170000001237257;Berkenhegge
05170000001237258;Blumenstraße
05170000001237259;Bocholter Straße
05170000001237260;Bußter Weg
05170000001237261;Dahlienweg
05170000001237262;Everskamp
05170000001237263;Dorfbruch
05170000001237264;Eichenstraße
05170000001237265;Fliederweg
05170000001237266;Frankenstraße
05170000001237267;Hohe Straße
05170000001237268;Im Paß
05170000001237269;Kampstraße
05170000001237270;Karolingerstraße
05170000001237271;Kettelerstraße
05170000001237272;Klausenhofstraße
05170000001237273;Kolpingstraße
05170000001237274;Kondringstraße
05170000001237275;Krechtinger Straße
05170000001237276;Lärchenweg
05170000001237277;Landwehr
05170000001237279;Lindenstraße
05170000001237280;Loikumer Straße
05170000001237281;Lüdgenfelder Weg
05170000001237282;Marienvreder Straße
05170000001237283;Nelkenweg
05170000001237284;Neustraße
05170000001237285;Zur Alten Mühle
05170000001237286;Nordbrocker Straße
05170000001237287;Paßter Weg
05170000001237288;Postweg
05170000001237289;Rheder Straße
05170000001237290;Ringstraße
05170000001237291;Römerstraße
05170000001237292;Sachsenstraße
05170000001237293;Stockkamp
05170000001237294;Thingstraße
05170000001237295;Tulpenstraße
05170000001237296;Ulmenweg
05170000001237297;Up de Woort
05170000001237298;Veilchenweg
05170000001237299;Von-Galen-Straße
05170000001237300;Weberstraße
05170000001237301;Weidenstraße
05170000001237302;Zum Tollberg
05170000001237303;Am Freibad
05170000001237304;Alte Brauerei
05170000001237305;Alte Viehstraße
05170000001237306;Am Beltingsbach
05170000001237307;Am Bokern
05170000001237308;Am Hang
05170000001237309;Am Reitplatz
05170000001237310;Beltingshof
05170000001237311;Bookermannsweg
05170000001237312;Brinksstegge
05170000001237313;Brompass
05170000001237314;Brunnenfeld
05170000001237315;Burskamp
05170000001237316;Butzenkamp
05170000001237317;Diepen Weg
05170000001237318;Döringer Feld
05170000001237319;Drei Steine
05170000001237320;Ebbertsweg
05170000001237321;Elleringhof
05170000001237322;Fildeken
05170000001237323;Finkenberg
05170000001237324;Heis Dicksken
05170000001237325;Hellweg
05170000001237326;Hemmingshof
05170000001237327;Himmelberg
05170000001237328;Höingsweg
05170000001237329;Hohlweg
05170000001237330;Im Wiesengrund
05170000001237331;Ißhorst
05170000001237332;Joostenweg
05170000001237333;Kahlenberg
05170000001237334;Kapellenweg
05170000001237335;Kniebingweg
05170000001237336;Konstantinforst
05170000001237337;Küningsweg
05170000001237338;Kuhkamp
05170000001237339;Lammersstiege
05170000001237340;Langenhoffsweg
05170000001237341;Lankernbrok
05170000001237342;Lankerner Schulweg
05170000001237343;Lehmberg
05170000001237344;Leopoldskamp
05170000001237345;Liederner Straße
05170000001237346;Melkweg
05170000001237347;Perdeweg
05170000001237348;Poterey
05170000001237349;Rissenweg
05170000001237350;Römerrast
05170000001237352;Am Kappertsberg
05170000001237353;Am Mühlenbach
05170000001237354;Am Mühlenteich
05170000001237355;Am Pastorsberg
05170000001237356;An der Autobahn
05170000001237357;Auf dem Stemmingholt
05170000001237358;Bergstraße
05170000001237359;Brendgesweg
05170000001237360;Hecheltjensweg
05170000001237361;Bucheneck
05170000001237362;Erlenweg
05170000001237363;Feldstraße
05170000001237364;Hamminkelner Straße
05170000001237365;Höhenweg
05170000001237366;Im Isselgrund
05170000001237367;Jahnstraße
05170000001237368;Kirchplatz
05170000001237369;Kirchweg
05170000001237370;Klosterweg
05170000001237371;Markt
05170000001237372;Mattenkamp
05170000001237373;Mühlenbergweg
05170000001237374;Roggenkamp
05170000001237375;Rohstraße
05170000001237376;Weseler Straße
05170000001237377;An der Klosterkirche
05170000001237378;Alter Rheder Weg
05170000001237379;Am Wispelt
05170000001237380;Becksstege
05170000001237381;Borggraf
05170000001237382;Borkener Straße
05170000001237383;Bransberg
05170000001237384;Brüner Bruch
05170000001237385;Brüner Höhen
05170000001237386;Büskesheide
05170000001237387;Buschmannsweg
05170000001237388;Eimersweg
05170000001237389;Elgeringsstege
05170000001237390;Feldkante
05170000001237391;Freyhaushof
05170000001237392;Gertendorfer Weg
05170000001237393;Hanßemannsweg
05170000001237394;Havelicher Weg
05170000001237395;Heymannsweg
05170000001237396;Horster Weg
05170000001237397;Im Hasselt
05170000001237398;Isselmannsweg
05170000001237399;Isseltalweg
05170000001237400;Pastor-Winkelmann-Straße
05170000001237401;Pollsche Heide
05170000001237402;Raesfelder Straße
05170000001237403;Schorksweg
05170000001237404;Schlümersweg
05170000001237405;Stiftshöfe
05170000001237406;Stricksbrink
05170000001237407;Telgerhuck
05170000001237408;Van-de-Wall-Straße
05170000001237409;Venninghauser Straße
05170000001237410;Zum Kugelberg
05170000001237411;Ackerstraße
05170000001237412;Alte Poststraße
05170000001237413;Alte Reeser Straße
05170000001237414;Alter Kirchweg
05170000001237415;Am Busch
05170000001237416;Am Kolk
05170000001237417;Am Teich
05170000001237418;Amselstraße
05170000001237419;An der Ley
05170000001237420;Aueweg
05170000001237421;Bachstraße
05170000001237422;Bahnhofstraße
05170000001237423;Eulenweg
05170000001237424;Bergittenstraße
05170000001237425;Berliner Straße
05170000001237426;Birkenweg
05170000001237427;Bonhoefferstraße
05170000001237428;Breslauer Straße
05170000001237429;Buchenweg
05170000001237430;Buchholtweg
05170000001237432;Deckersweg
05170000001237433;Drosselweg
05170000001237434;Duisburger Straße
05170000001237435;Ferdinandstraße
05170000001237436;Finkenweg
05170000001237437;Flurstraße
05170000001237438;Frietenweg
05170000001237439;Ginsterweg
05170000001237440;Goethestraße
05170000001237441;Grabenstraße
05170000001237442;Grenzweg
05170000001237443;Haferkamp
05170000001237444;Halderner Straße
05170000001237445;Im Driesch
05170000001237446;Heidkampweg
05170000001237447;Heiligenbergweg
05170000001237448;Hellmannsweg
05170000001237449;Hooge Heide
05170000001237450;Hoogefeldstraße
05170000001237451;Imhoffweg
05170000001237452;Im Hogenbusch
05170000001237453;Im Klee
05170000001237454;Im Kuckuck
05170000001237455;Im Mühlenbusch
05170000001237456;Im Rehagen
05170000001237457;Im Ried
05170000001237458;Jansenkathweg
05170000001237459;Karlstraße
05170000001237460;Kiefernweg
05170000001237461;Kikenheckweg
05170000001237462;Kirchstraße
05170000001237463;Klärweg
05170000001237464;Koepenweg
05170000001237465;Kreutzstraße
05170000001237466;Lamboiweg
05170000001237467;Leege Heide
05170000001237468;Lerchenweg
05170000001237469;Lessingstraße
05170000001237470;Lichterholzweg
05170000001237471;Meisenstraße
05170000001237472;Möllenkampweg
05170000001237473;Moorweg
05170000001237474;Moosweg
05170000001237475;Nachtigallenweg
05170000001237476;Obbergshof
05170000001237477;Ottenstraße
05170000001237478;Pappelweg
05170000001237479;Reeser Straße
05170000001237480;Rheinstraße
05170000001237481;Rispenweg
05170000001237482;Sandstraße
05170000001237483;Schilfstraße
05170000001237484;Schäfersweg
05170000001237485;Schillerstraße
05170000001237486;Schmermannsweg
05170000001237487;Schroverbecksweg
05170000001237488;Schwalbenweg
05170000001237489;Spechtstraße
05170000001237490;Sperlingstraße
05170000001237491;Starenweg
05170000001237492;Storchenweg
05170000001237493;Tannenweg
05170000001237494;Taubenstraße
05170000001237495;Tövener Straße
05170000001237496;Torfweg
05170000001237497;Veenackerweg
05170000001237498;Vennstraße
05170000001237499;Vorthuiyser Weg
05170000001237500;Vossekuhle
05170000001237501;Waldstraße
05170000001237502;Wasserstraße
05170000001237503;Wittenhorster Weg
05170000001237504;Fichtenweg
05170000001237505;Kaninenkamp
05170000001237506;Heinrich-Heine-Straße
05170000001237507;Münsters Feld
05170000001237508;Handwerkerstraße
05170000001237509;Heistück
05170000001237510;Ressings Feld
05170000001237511;Zur Alten Schule
05170000001237513;Zum Schnellenhof
05170000001237531;Alte Furt
05170000001237532;Am Büscherhof
05170000001237533;Am Hasenhügel
05170000001237534;Feldblumenstraße
05170000001237535;Im Sonnentau
05170000001237536;Lupinenstege
05170000001237537;Mühlenesch
05170000001237538;Schöne Flur
05170000001237539;Vogelroute
05170000001237540;In der Brinke
05170000001237541;Brömmlingshof
05170000001237542;Neuhardenbergstraße
05170000001237543;Märkische Straße
05170000001237544;Graf-von-Hardenbergstraße
05170000001237545;Am Kleeacker
05170000001237546;Erna-Schmidthals-Weg
05170000001237547;Am Hallenbad
05170000001237549;Weikenrott
05170000001237551;Am Kreuzweg
05170000001237552;Am Glockenkamp
05170000001237553;Hölzerweg
05170000001237554;Im Bruch
05170000001237555;Isseldeich
05170000001237556;Mittelwässerung
05170000001237557;Mönchsweg
05170000001237558;Mussumer Straße
05170000001237559;Provinzialstraße
05170000001237560;Rekesland
05170000001237561;Rodehorster Allee
05170000001237562;Schlehenweg
05170000001237563;Schmalland
05170000001237564;Schulstraße
05170000001237565;Wertherbrucher Straße
05170000001237566;Wiesenstraße
05170000001237567;Münsterlandtor
05170000001237568;Siemensweide
05170000001237571;Zum Voshövel
05170000001237572;Kirchhofstraße
05170000001237573;Pollmannsweg
05170000001237574;Schmidtskamp
05170000001237575;Pfarrer-Seither-Weg
05170000001237576;Jonas-Elkan-Weg
05170000001237577;Bögerskamp
05170000001237578;Mispelkamp
05170000001237579;An de Beek
05170000001237580;Hübertsweg
05170000001237581;Moschüringsweg
05170000001237582;Schnellingsweg
05170000001237583;Bachaue
05170000001237584;Pferdsweide
05170000001237585;Auf dem Beiler
05170000001237586;Im Eichengrund
05170000001237587;Am Winzelbach
05170000001237588;Am Isingshoff
05170000001237589;An der Alten Molkerei
05170000001237590;Klostermühle
051700000012=2263;Eisenbahn Wesel-Bocholt
051700000012=2270;Eisenbahn Oberhausen-Emmerich
051700000012=3503;Autobahn Arnheim-Köln (E35)
