strassenschluessel;bezeichnung
05962000005202203;Marienburger Straße
05962000005202204;Berliner Straße
05962000005202205;Breslauer Straße
05962000005202206;Sudetenlandstraße
05962000005202207;Stettiner Straße
05962000005202208;Königsberger Straße
05962000005202209;Kersmecker Weg
05962000005202210;Kersmecke
05962000005202211;Kurt-von-Plettenberg-Weg
05962000005202212;Im Kobbenrod
05962000005202213;Am Obertor
05962000005202214;Franz-Liszt-Straße
05962000005202215;Moltkestraße
05962000005202216;Auf der Weide
05962000005202217;Steinmetzstraße
05962000005202218;Seydlitzstraße
05962000005202219;Böddinghauser Weg
05962000005202220;Halsweg
05962000005202221;Grünestraße
05962000005202222;Heinrichshöhe
05962000005202223;In der Bermke
05962000005202224;Wieckmerther Weg
05962000005202225;Landemerter Weg
05962000005202226;Hachmecke
05962000005202227;Kroppstraße
05962000005202228;Am Kirchlöh
05962000005202229;Brachtweg
05962000005202230;Brachtstraße
05962000005202231;Böhler Weg
05962000005202232;Dillackerstraße
05962000005202233;Eichendorffstraße
05962000005202234;Freiligrathstraße
05962000005202235;Ernst-Moritz-Arndt-Straße
05962000005202236;Eschenohler Straße
05962000005202237;Goethestraße
05962000005202238;Hoffm.-V-Fallersleben-Str
05962000005202239;Steinbrinkstraße
05962000005202240;Waskebieke
05962000005202241;Wilhelmstraße
05962000005202242;Jahnstraße
05962000005202243;Gesebrinkstraße
05962000005202244;Schlossergasse
05962000005202245;Offenbornstraße
05962000005202246;Nelly-Sachs-Straße
05962000005202247;Graf-Engelbert-Straße
05962000005202248;Graf-Dietrich-Straße
05962000005202249;Kirchplatz
05962000005202250;Kirchstraße
05962000005202251;Umlauf
05962000005202252;Zimmerstraße
05962000005202253;Neue Straße
05962000005202254;Hilde-Domin-Weg
05962000005202255;Schwarzenbergstraße
05962000005202256;Lindengraben
05962000005202257;Im Baumhof
05962000005202258;Maiplatz
05962000005202259;Kaiserstraße
05962000005202260;Schlieffenstraße
05962000005202261;Viktoriastraße
05962000005202262;Am Wall
05962000005202263;Lehmkuhler Straße
05962000005202264;Hugo-Neufeld-Straße
05962000005202265;Hirtenböhler Weg
05962000005202266;Im Winkel
05962000005202267;Im Steinkamp
05962000005202268;Herscheider Straße
05962000005202269;Bülter Weg
05962000005202270;Posensche Straße
05962000005202271;Hestenbergstraße
05962000005202272;Carl-M.-von-Weber-Str.
05962000005202273;Marler Weg
05962000005202274;Moosuferstraße
05962000005202275;Wagnerstraße
05962000005202276;Beethovenstraße
05962000005202277;Haydnstraße
05962000005202278;Mozartstraße
05962000005202279;Schubertstraße
05962000005202280;Hechmecker Weg
05962000005202281;Am Beiese
05962000005202282;Gansmecker Weg
05962000005202283;Humberger Weg
05962000005202284;Dingeringhauser Weg
05962000005202285;Sundheller Straße
05962000005202286;Stormstraße
05962000005202287;Im Wieden
05962000005202288;Schillerstraße
05962000005202289;Rittershausstraße
05962000005202290;Königstraße
05962000005202291;Lehmkuhler Platz
05962000005202292;Am Oesterhammer
05962000005202293;In der Kluse
05962000005202294;Uhlandstraße
05962000005202295;Brandströmstraße
05962000005202296;Unterm Grünen Berg
05962000005202297;Rheinlandstraße
05962000005202298;Bergstraße
05962000005202299;Auf der Ratschelle
05962000005202300;Ratscheller Weg
05962000005202301;Auf dem Hirtenböhl
05962000005202302;Heldenweg
05962000005202303;Ziegelstraße
05962000005202304;Auf dem Wiggensiepen
05962000005202305;Widukindstraße
05962000005202306;W.-Seißenschmidt-Straße
05962000005202307;Grafweg
05962000005202308;Zeppelinstraße
05962000005202309;Wiesenstraße
05962000005202310;Hultschiner Straße
05962000005202311;Oesterweg
05962000005202312;Höhenweg
05962000005202313;Scharnhorststraße
05962000005202314;Bahnhofstraße
05962000005202315;Hinterm Osterhagen
05962000005202316;Weidenstraße
05962000005202317;Theodor-Körner-Straße
05962000005202318;Lönsstraße
05962000005202319;Hölderlinstraße
05962000005202320;Schibecker Weg
05962000005202321;Am Halse
05962000005202322;Am Oelberg
05962000005202323;Unterstadtgraben
05962000005202324;Heinrich-Heine-Weg
05962000005202325;Hindemithstraße
05962000005202326;Bahnweg
05962000005202327;Kirchlöher Weg
05962000005202328;Oberstadtgraben
05962000005202329;Regerweg
05962000005202330;Dürerstraße
05962000005202331;Rubensstraße
05962000005202332;Dreikönigsweg
05962000005202333;Spitzwegstraße
05962000005202334;Slevogtstraße
05962000005202335;Christian-Rohlfs-Weg
05962000005202336;Hans-Thoma-Weg
05962000005202337;Lenbachstraße
05962000005202338;Rilkeweg
05962000005202340;Zilleweg
05962000005202341;Brucknerweg
05962000005202342;Käthe-Kollwitz-Weg
05962000005202343;Am Felde
05962000005202344;Am Galgenhagen
05962000005202345;Schumannweg
05962000005202346;Lortzingstraße
05962000005202347;Haltepunkt
05962000005202348;Jacques-Offenbach-Weg
05962000005202349;Unterm Schellhagen
05962000005202350;Bludenzer Straße
05962000005202351;Schleusinger Straße
05962000005202352;Georg-F.-Händel-Weg
05962000005202353;Sparkassenplatz
05962000005202354;Birkensiepen
05962000005202355;Buchenweg
05962000005202356;Eichenweg
05962000005202357;Ahornweg
05962000005202358;Zum Lohwäldchen
05962000005202359;An der Elsemühle
05962000005202360;Dorfstraße
05962000005202361;Maibaumstraße
05962000005202362;Herscheider Straße
05962000005202363;Prinzstraße
05962000005202364;Lüttmecker Weg
05962000005202365;Im Wiesengrund
05962000005202366;Lehmweg
05962000005202367;Hochstraße
05962000005202368;Bruchweg
05962000005202369;Auf der Lied
05962000005202370;Liedweg
05962000005202371;Gartenstraße
05962000005202372;Nockenweg
05962000005202373;Am Nocken
05962000005202374;Holbeinstraße
05962000005202375;Feuerbachstraße
05962000005202380;Hechmecke
05962000005202381;In der Schlah
05962000005202382;Am Groten Hof
05962000005202383;Osterloh
05962000005202384;Osterloh Em. Franzosenweg
05962000005202385;Unter der Helle
05962000005202386;Auf dem Stahl
05962000005202387;Adam-Opel-Straße
05962000005202389;Bremcker Linde
05962000005202390;Auerwiese
05962000005202391;Grundgasse
05962000005202392;Bremcke
05962000005202393;Im Käsebrink
05962000005202394;Wiehenkamp
05962000005202395;Plettac Platz
05962000005202396;Köbbinghauser Hammer
05962000005202397;Industriestraße
05962000005202399;Dieselstraße
05962000005202400;Köbbinghausen
05962000005202401;Carl-Benz-Straße
05962000005202402;Robert-Bosch-Straße
05962000005202403;Frehlinghausen
05962000005202404;Ernst-E.-Fastenrath-Straße
05962000005202405;Adolf-Sternberg-Straße
05962000005202406;Mühlhoff
05962000005202407;Mühlhoffer Landstraße
05962000005202408;Am Königsee
05962000005202409;Dermecke
05962000005202412;Grävinglöh
05962000005202413;Wiehardt
05962000005202415;Gerrin
05962000005202416;Gern
05962000005202418;Marl
05962000005202421;Rosenthal
05962000005202425;Am Sonnenhang
05962000005202426;Oestertalstraße
05962000005202427;Baddinghagener Weg
05962000005202428;Unterm Knebel
05962000005202429;Immecker Weg
05962000005202430;Am Buschsiepen
05962000005202431;Ohlwiese
05962000005202433;Stockwiese
05962000005202434;Dankelmert
05962000005202436;Silmker Weg
05962000005202437;Wienstück
05962000005202438;Am Hunnebrink
05962000005202440;Attendorner Straße
05962000005202440;Attendorner Straße
05962000005202441;Auf dem Almberge
05962000005202442;An der Ebbecke
05962000005202443;Ebbetalstraße
05962000005202444;Forsthaus Lettmecke
05962000005202445;Keuperkuser Weg
05962000005202446;Unterm Allenberg
05962000005202447;Auf dem Geelberge
05962000005202450;Immecke
05962000005202453;Baddinghagen
05962000005202455;Im Hucksholl
05962000005202456;An der Mühle
05962000005202457;An der Endert
05962000005202458;Schmiedeweg
05962000005202459;Bornacker
05962000005202460;Ebbetalstraße
05962000005202461;An der Oestertalsperre
05962000005202462;Pieneweg
05962000005202463;Steinacker
05962000005202464;Unter dem Schaven
05962000005202465;Am Imberg
05962000005202470;Ebbetalstraße
05962000005202471;Am Kör
05962000005202472;Am Stöwenhahn
05962000005202473;An den Kämpen
05962000005202474;Über der Haardtwiese
05962000005202475;Beisenkamp
05962000005202476;Am Bauckhahn
05962000005202477;In den Hofwiesen
05962000005202478;Markenbrauck
05962000005202485;Dingeringhausen
05962000005202490;Landemert
05962000005202491;An der Straute
05962000005202492;Auf dem Berge
05962000005202493;Kapellenweg
05962000005202494;Steinkuhle
05962000005202495;Im Umweg
05962000005202496;Im Brinke
05962000005202497;Dorfplatz
05962000005202498;Sonneborn
05962000005202499;Frielentroper Weg
05962000005202500;Unterm Eichholz
05962000005202501;Helfenstein
05962000005202502;Am Grafenberg
05962000005202503;Im Kamp
05962000005202504;Humberg
05962000005202505;Am Vollesberge
05962000005202507;Bauckmecke
05962000005202510;Dormecke
05962000005202513;Almecke
05962000005202516;Schwarzenberg
05962000005202519;Bärenberg
05962000005202520;Menzelstraße
05962000005202521;Daimlerstraße
05962000005202522;Max-Planck-Straße
05962000005202523;Am Untertor
05962000005202524;Alter Markt
05962000005202525;An der Lohmühle
05962000005202526;Brahmsweg
05962000005202527;Alte Ziegelei
05962000005202528;Fontanestraße
05962000005202529;Kafkaweg
05962000005202585;Feldlage Plettenberg
05962000005202595;Sportplatz Elsewiese
05962000005202596;Waldfriedhof
05962000005202597;Vorm Kleekamp
