strassenschluessel;bezeichnung
05562000002803050;Pastor-Schmitz-Weg
05562000002803055;Pastoratsweg
05562000002803060;Paulstraße
05562000002803080;Peterstraße
05562000002803090;Platanenring
05562000002803095;Pniewystraße
05562000002803100;Pregelstraße
05562000002803120;Quellenkamp
05562000002803140;Raiffeisenstraße
05562000002803160;Rapener Straße
05562000002803180;Rathausplatz
05562000002803200;Recklinghäuser Straße
05562000002803220;Reifsfeldstraße
05562000002803240;Rheinstraße
05562000002803260;Richard-Wagner-Straße
05562000002803280;Riedstraße
05562000002803300;Robertstraße
05562000002803320;Rosenweg
05562000002803330;Rostocker Straße
05562000002803340;Rudolfstraße
05562000002803350;Rügener Straße
05562000002803360;Rübenkämpe
05562000002803380;Ruhrstraße
05562000002803400;Sandweg
05562000002803420;Schachtstraße
05562000002803440;Schäferweg
05562000002803450;Schillerpark
05562000002803460;Schillerstraße
05562000002803480;Schlingweg
05562000002803500;Schmaler Weg
05562000002803520;Schubertstraße
05562000002803540;Schüttacker
05562000002803560;Schulstraße
05562000002803580;Schultenstraße
05562000002803600;Schumannstraße
05562000002803620;Schwalbenweg
05562000002803630;Schweriner Straße
05562000002803640;Sinsener Straße
05562000002803650;Steigerweg
05562000002803660;Steinacker
05562000002803680;Steinrapener Weg
05562000002803700;Sterngasse
05562000002803720;Stettiner Straße
05562000002803740;Steverstraße
05562000002803760;Stimbergstraße
05562000002803770;Talstraße
05562000002803780;Tannenweg
05562000002803785;Taubengasse
05562000002803800;Theodorstraße
05562000002803820;Tulpenweg
05562000002803840;Uferweg
05562000002803860;Uhlandstraße
05562000002803880;Ulmenstraße
05562000002803885;Veilchenweg
05562000002803900;Verbandsstraße
05562000002803920;Verbindungsstraße
05562000002803940;Von-Waldthausen-Straße
05562000002803960;Voßacker
05562000002803980;Wacholderweg
05562000002803990;Waldenburger Straße
05562000002804000;Waldstraße
05562000002804020;Walterstraße
05562000002804040;Weichselstraße
05562000002804060;Weidenstraße
05562000002804080;Werderstraße
05562000002804100;Werkstraße
05562000002804120;Weserstraße
05562000002804140;Westerbachstraße
05562000002804150;Westfalenring
05562000002804160;Westfeldweg
05562000002804180;Wiechertstraße
05562000002804200;Wiesenstraße
05562000002804240;Wilhelm-Busch-Straße
05562000002804260;Wilhelmstraße
05562000002804280;Winkelfeld
05562000002804300;Wittekindstraße
05562000002804320;Wittlohstraße
05562000002804340;Zillestraße
