strassenschluessel;bezeichnung
05770000001207538;Wilhelmstraße
05770000001207539;Wittloge
05770000001207540;Wagenfeldstraße
05770000001207544;Zeisigweg
05770000001207545;Ziegeleistraße
05770000001207546;Zur Horst
05770000001207551;An der Bürgerhalle
05770000001207552;An der Heide
05770000001207556;Barbaraweg
05770000001207557;Breede
05770000001207558;Bruchwiesen
05770000001207559;Buschkamp
05770000001207563;Carl-Severing-Straße
05770000001207564;Damm
05770000001207565;Dannenkamp
05770000001207568;Erikaweg
05770000001207569;Eichenkamp
05770000001207570;Galgenfeld
05770000001207571;Galgenheider Weg
05770000001207572;Glockenweg
05770000001207573;Gosenstraße
05770000001207574;Große Heide
05770000001207577;Habichtshorst
05770000001207578;Hahler Weg
05770000001207579;Holzhauser Dorfstraße
05770000001207580;Hormannsweg
05770000001207581;Hasenheide
05770000001207583;Im Aulmoor
05770000001207584;Im Dannen
05770000001207586;Im Rehwinkel
05770000001207587;Jordanweg
05770000001207588;Kleine Heide
05770000001207589;Klöpperstätte
05770000001207590;Kerkpatt
05770000001207592;Landriehe
05770000001207593;Lindenstraße
05770000001207596;Memelstraße
05770000001207597;Minderheider Straße
05770000001207603;Ösperweg
05770000001207609;Südfelder Weg
05770000001207611;Schäferfeld
05770000001207612;Schwarzer Weg
05770000001207613;Schnepfenweg
05770000001207616;Tuchtweg
05770000001207619;Vogelweg
05770000001207621;Wißbrocksheide
05770000001207623;Zum Bruchkamp
05770000001207624;Zum Pivitsfeld
05770000001207626;Am Knick
05770000001207627;An der Kapelle
05770000001207628;Auf dem Acker
05770000001207629;Auf dem neuen Lande
05770000001207630;Auf der Meinte
05770000001207631;Am Sportplatz
05770000001207632;Alter Postweg
05770000001207634;Bliewnißweg
05770000001207635;Brüggehorst
05770000001207636;Buchhorst
05770000001207637;Buschhausen
05770000001207642;Detzkamp
05770000001207643;Detzkämper Straße
05770000001207648;Friedensweg
05770000001207651;Ginsterweg
05770000001207652;Grefte
05770000001207655;Hohe Horst
05770000001207657;Im Meierkamp
05770000001207658;Im Schottbruch
05770000001207659;Im Sumpfmoor
05770000001207660;Industrieweg
05770000001207661;In den Eichen
05770000001207663;Kreuzbrink
05770000001207665;Landerbach
05770000001207666;Lavelsloher Weg
05770000001207670;Meierkamp
05770000001207672;Nordhemmer Heide
05770000001207673;Nelkenweg
05770000001207674;Nordhemmer Straße
05770000001207677;Ovelgönne
05770000001207681;Reinkensweg
05770000001207682;Römerweg
05770000001207683;Rosengarten
05770000001207685;Sandweg
