05358000003603291;Im Gansbruch
05358000003603292;Kleiner Bendenweg
05358000003603293;Am Römerhof
05358000003603294;Am Urnenfeld
05358000003603295;Hallstattweg
05358000003603296;Römerring
05358000003603298;Place de Lesquin
05358000003603299;Im Wiesengrund
05358000003603300;Apfelweg
05358000003603302;Auenweg
05358000003603303;Weidenweg
05358000003603304;Pferdekoppel
05358000003603305;Am Alumnat
05358000003603306;Robert-Bosch-Str.
05358000003603320;Alte Kirchstraße
05358000003603321;Buschhof
05358000003603322;Feldstraße
05358000003603323;Klinkertstraße
05358000003603324;Neue Kirchstraße
05358000003603325;Prämienstraße
05358000003603326;Rurtalstraße
05358000003603327;Tannenhain
05358000003603328;Weststraße
05358000003603329;Zum Wehr
05358000003603330;Zur Frack
05358000003603340;Alte Burgstraße
05358000003603341;Am Damm
05358000003603342;Am Hühnerholz
05358000003603343;Am Sengelskamp
05358000003603344;Am Vogeldriesch
05358000003603345;Am Weidenfeld
05358000003603346;Auf der Lache
05358000003603347;Bachdresch
05358000003603348;Barbarastraße
05358000003603349;Birkenallee
05358000003603350;Büllerweg
05358000003603351;Dettelweg
05358000003603352;Flachsweg
05358000003603353;Freih.von-Brachel-Straße
05358000003603354;Kaplansbend
05358000003603355;Korbweg
05358000003603356;Lambertusstraße
05358000003603357;Leinenpfad
05358000003603358;Mühlenfalder
05358000003603359;Von-Leersstraße
05358000003603360;Weberstraße
05358000003603361;Weiherweg
05358000003603362;Am Malefinkbach
05358000003603363;Am Klosterbend
05358000003603364;Am Alten Bahnhof
05358000003603365;Broicher Feld
05358000003603366;Pfarrer-Esser-Str.
05358000003603367;Prof.-Müller-Str.
05358000003603368;Reiterweg
05358000003603369;Zum Hagelkreuz
05358000003603380;Döppchesstraße
05358000003603381;Fahlenberg
05358000003603382;Kirchgasse
05358000003603383;Kreisstraße
05358000003603384;Talstraße
05358000003603385;Pfarrer-Reiff-Straße
05358000003603386;Spielmannsgasse
05358000003603387;Villstraße
05358000003603388;Hilferter Höfe
05358000003603390;Abelsgasse
05358000003603391;In den Büchelen
05358000003603392;Am Ederer Weg
05358000003603393;Im Hätbroich
05358000003603396;Zum Lottenberg
05358000003603397;Am Wiemersberg
05358000003603398;Am Bildstock
05358000003603399;Lerchenweg
05358000003609999;Pseudostraße
