strassenschluessel;bezeichnung
05512000000015085;Käthe-Kollwitz-Straße
05512000000015090;Kalverkamp
05512000000015100;Kampstraße
05512000000015120;Kantstraße
05512000000015131;Kapellenstraße
05512000000015140;Kapitän-Lehmann-Straße
05512000000015151;Kaplan-Xanten-Straße
05512000000015152;Kardinal-Hengsbach-Straße
05512000000015158;Karl-Englert-Straße
05512000000015160;Karl-Peters-Straße
05512000000015165;Karl-Rahner-Straße
05512000000015170;Kastanienweg
05512000000015180;Kaulbachstraße
05512000000015200;Kellermannstraße
05512000000015220;Kettelerstraße
05512000000015240;Kickenberg
05512000000015260;Kiefernweg
05512000000015274;Kirchhellener Ring
05512000000015280;Kirchhellener Straße
05512000000015310;Kirchplatz
05512000000015321;Kirchstraße
05512000000015331;Klaus-Groth-Straße
05512000000015340;Kleinebrechtshof
05512000000015360;Kleiststraße
05512000000015380;Klopriesstraße
05512000000015400;Klosterstraße
05512000000015420;Knappenstraße
05512000000015431;Köckenkamp
05512000000015435;Köhlerstraße
05512000000015440;Königsberger Straße
05512000000015460;Körnerstraße
05512000000015464;Körtlingsfeld
05512000000015480;Kösterstraße
05512000000015491;Kolkacker
05512000000015500;Kolkenbrockstraße
05512000000015520;Kolpingplatz
05512000000015540;Koppenborgsweg
05512000000015560;Korzmannstraße
05512000000015580;Kraneburgstraße
05512000000015591;Kreienkampsweg
05512000000015600;Kreulshof
05512000000015621;Kreuzkamp
05512000000015640;Kriemhildenweg
05512000000015660;Krümmerstraße
05512000000015680;Krusestraße
05512000000015691;Küferstraße
05512000000015700;Kurt-Feller-Straße
05512000000015720;Laerkamp
05512000000015740;Ledderkesweg
05512000000015760;Lehmkuhler Straße
05512000000015771;Lehmschlenke
05512000000015780;Leiblstraße
05512000000015800;Leibnizstraße
05512000000015811;Lemmhof
05512000000015820;Lenbachstraße
05512000000015841;Lerchenweg
05512000000015860;Lessingstraße
05512000000015871;Liboriweg
05512000000015880;Lichtenhorst
05512000000015900;Liebrechtstraße
05512000000015920;Liesenfeldstraße
05512000000015930;Lilienthalstraße
05512000000015940;Lindenstraße
05512000000015960;Lindhorststraße
05512000000015965;Lippweg
05512000000015971;Loewenfeldstraße
05512000000015975;Lohbraucksweg
05512000000015980;Lortzingstraße
05512000000016000;Lossenstraße
05512000000016020;Ludgeristraße
05512000000016040;Ludwig-Richter-Straße
05512000000016060;Lüderitzstraße
05512000000016080;Lüningstraße
05512000000016100;Lütkestraße
05512000000016120;Lützowstraße
05512000000016140;Luise-Hensel-Straße
05512000000016160;Lukas-Cranach-Straße
05512000000016181;Marienstraße
05512000000016195;Martin-Luther-Straße
05512000000016200;Mathias-Stinnes-Platz
05512000000016211;Matthias-Claudius-Straße
05512000000016220;Matthias-Kirch-Weg
05512000000016240;Mauskirchweg
05512000000016260;Max-Schwarze-Weg
05512000000016270;Max-Stieler-Straße
05512000000016280;Maybachweg
05512000000016291;Maystraße
05512000000016295;Meisenweg
05512000000016300;Memelstraße
05512000000016320;Menzelstraße
05512000000016321;Mercatorstraße
05512000000016325;Mesteroth
05512000000016330;Middeweg
05512000000016340;Mirkstraße
05512000000016360;Möddericher Straße
05512000000016370;Mönchenort
05512000000016380;Moltkestraße
05512000000016400;Mommkamp
05512000000016420;Morianstraße
05512000000016440;Mozartstraße
05512000000016460;Mühlenflötte
05512000000016471;Mühlenpatt
05512000000016480;Mühlenstraße
05512000000016486;Müllerstraße
05512000000016491;Münsterstraße
05512000000016499;Mutter-Teresa-Straße
05512000000016500;Nathrathstraße
05512000000016520;Nesselstraße
05512000000016525;Neue Heide
05512000000016531;Neuenkamp
05512000000016540;Neustraße
05512000000016560;Nibelungenweg
05512000000016566;Nikolaus-Groß-Straße
05512000000016571;Nordhellenstraße
05512000000016580;Nordring
05512000000016600;Norpothstraße
05512000000016610;Oberhausener Straße
05512000000016614;Oberhofstraße
05512000000016620;Oppenbergstraße
05512000000016640;Ortbergstraße
05512000000016653;Oskarstraße
05512000000016660;Osterfelder Straße
05512000000016680;Ostring
05512000000016691;Ottenkamp
05512000000016695;Ottenschlag
05512000000016696;Otto-Joschko-Straße
05512000000016700;Otto-Krawehl-Straße
05512000000016720;Overbeckstraße
05512000000016725;Overhagener Feld
05512000000016729;Packskamp
05512000000016731;Papenheide
05512000000016740;Parkstraße
05512000000016780;Paßstraße
05512000000016781;Pastor-Abel-Straße
05512000000016782;Pastor-Dahlmann-Straße
05512000000016783;Paßhaardt
05512000000016784;Pater-Dieckmann-Straße
05512000000016785;Pater-Delp-Straße
05512000000016786;Pater-Markus-Weg
05512000000016787;Paul-Schlesiger-Straße
05512000000016788;Paul-Gerhardt-Allee
05512000000016789;Pater-Gahlen-Straße
05512000000016790;Paul-Moor-Weg
05512000000016791;Pelsstraße
05512000000016800;Perdekampsheide
05512000000016820;Pestalozzistraße
05512000000016840;Peterstraße
05512000000016860;Pfarrstraße
05512000000016880;Pferdemarkt
05512000000016900;Plaggenbahn
05512000000016920;Plankenschemm
05512000000016931;Pöttering
05512000000016940;Polderstraße
05512000000016960;Poststraße
05512000000016980;Prosperstraße
05512000000016991;Prozessionsweg
05512000000016995;Räuwenkamp
05512000000017001;Raiffeisenstraße
05512000000017020;Randebrockstraße
05512000000017041;Reckelsberg
05512000000017042;Reckmannallee
05512000000017045;Rentforter Straße
05512000000017051;Repeler Heide
05512000000017055;Repeler Weg
05512000000017060;Reulstraße
05512000000017080;Rhaland
05512000000017100;Rheinbabenstraße
05512000000017120;Rheinstahlstraße
05512000000017140;Richard-Wagner-Straße
05512000000017160;Rilkeweg
05512000000017180;Rippelbeckstraße
05512000000017200;Robert-Brenner-Straße
05512000000017203;Robert-Florin-Straße
05512000000017220;Rochusstraße
05512000000017240;Röntgenstraße
05512000000017260;Röttgersbank
05512000000017271;Rohrbrauk
05512000000017280;Rolandstraße
05512000000017300;Roonstraße
05512000000017311;Rotbachtal
05512000000017320;Rotthardt
05512000000017340;Rubensstraße
05512000000017360;Rübenkamp
05512000000017371;Ruhehorst
05512000000017376;Ruhrölstraße
05512000000017380;Saarstraße
05512000000017400;Sarterstraße
05512000000017411;Sattlerweg
05512000000017415;Schäferweg
05512000000017420;Schantzstraße
05512000000017440;Scharfstraße
05512000000017460;Scharnhölzfeld
05512000000017480;Scharnhölzstraße
05512000000017491;Scheideweg
05512000000017500;Schellingstraße
05512000000017510;Schild-Straße
05512000000017520;Schillerstraße
05512000000017540;Schillstraße
05512000000017551;Schlagkamp
05512000000017561;Schlaunstraße
05512000000017566;Schlehenkamp
05512000000017571;Schlesierstraße
05512000000017575;Schloßgasse
05512000000017581;Schmiedestraße
05512000000017585;Schneiderstraße
05512000000017591;Schnepfenweg
05512000000017600;Schubertstraße
05512000000017611;Schültingstraße
05512000000017615;Schürbrink
05512000000017620;Schürmannstraße
05512000000017640;Schützenstraße
05512000000017651;Schulstraße
05512000000017654;Schulten Brauk
05512000000017655;Schuhmacherstraße
05512000000017657;Schultenkamp
05512000000017659;Schulze-Delitzsch-Straße
05512000000017660;Schumannstraße
05512000000017670;Schwarthoffstraße
05512000000017680;Schwarwiese
05512000000017685;Schwarzbachtal
05512000000017689;Schwarze Heide
05512000000017691;Senheimer Straße
05512000000017695;Sensenfeld
05512000000017700;Siegfriedstraße
05512000000017720;Siemensstraße
05512000000017740;Siepenstraße
05512000000017760;Sonnenschein
05512000000017780;Spechtstraße
05512000000017800;Speckenbruch
05512000000017811;Spenglerweg
05512000000017815;Sperberweg
05512000000017816;Sperlingsweg
05512000000017820;Spickenbaumsweg
05512000000017840;Spitzwegstraße
05512000000017860;Steigerstraße
05512000000017880;Steinbrinkstraße
05512000000017887;Steinmannswiese
05512000000017900;Steinmetzstraße
05512000000017911;Stellmacherstraße
05512000000017920;Stenkhoffstraße
05512000000017940;Sterkrader Straße
05512000000017960;Stettiner Straße
05512000000017980;Streuwiese
05512000000018000;Sturmshof
05512000000018020;Südring
05512000000018028;Südring-Center-Promenade
05512000000018030;Suitbertstraße
05512000000018040;Sydowstraße
05512000000018060;Taeglichsbeckstraße
05512000000018080;Tannenstraße
05512000000018091;Tappenhof
05512000000018100;Theodor-Storm-Straße
05512000000018110;Theo-Kleppe-Weg
05512000000018120;Thomastraße
05512000000018140;Tilsiter Straße
05512000000018141;Töfflinger Straße
05512000000018145;Tönsholter Weg
05512000000018151;Töpferstraße
05512000000018155;Töttelberg
05512000000018157;Tourcoingstraße
05512000000018160;Tourneaustraße
05512000000018180;Trappenstraße
05512000000018185;Tuchmacherstraße
05512000000018200;Uhlandstraße
05512000000018220;Ulmenplatz
05512000000018240;Unterberg
05512000000018245;Up de Wälle
05512000000018251;Utschlagstraße
05512000000018260;Veenstraße
05512000000018280;Velsenstraße
05512000000018286;Veszpremer Straße
05512000000018300;Vienkenstraße
05512000000018311;Vikars Kamp
05512000000018320;Viktoriastraße
05512000000018340;Virchowstraße
05512000000018360;Vogelheimer Straße
05512000000018371;Vogelsrauh
05512000000018375;Von-Braun-Straße
05512000000018405;Von-Galen-Straße
05512000000018407;Vonderbergstraße
05512000000018410;Vonderorter Straße
05512000000018410;Vonderorter Straße
05512000000018415;Vossundern
05512000000018420;Wacholderweg
05512000000018431;Wachtmeisters Kamp
05512000000018440;Wagenfeldstraße
05512000000018451;Waldstraße
05512000000018460;Waldthausenstraße
05512000000018480;Wallmannstraße
05512000000018500;Walter-Flex-Straße
05512000000018520;Walter-Höfer-Weg
05512000000018540;Walter-Spindler-Straße
05512000000018551;Wankelstraße
05512000000018555;Warner-Allee
05512000000018560;Waterkampstraße
05512000000018571;Weberstraße
05512000000018580;Weilbrock
05512000000018591;Weißfeld
05512000000018600;Welheimer Straße
05512000000018611;Wellbraucksweg
05512000000018620;Werkstraße
05512000000018631;Weseler Weg
05512000000018635;Karl-Wessels-Straße
05512000000018640;Westring
05512000000018660;Weusterstraße
05512000000018675;Wiedau
05512000000018680;Wielandstraße
05512000000018685;Wienkamp
05512000000018691;Wiesengrund
05512000000018695;Wiesental
05512000000018700;Wiggermannstraße
05512000000018711;Wildbruch
05512000000018720;Wildenhoff
05512000000018740;Wildestraße
05512000000018760;Wilhelm-Busch-Straße
05512000000018780;Wilhelm-Raabe-Straße
05512000000018800;Wilhelm-Tell-Straße
05512000000018810;Wilhelm-Tenhagen-Straße
05512000000018820;Windmühlenweg
05512000000018840;Winkelsheide
05512000000018860;Wissmannstraße
05512000000018880;Wittekindstraße
05512000000018900;Wittstammstraße
05512000000018910;Wörkamp
05512000000018920;Wohlgemuthstraße
05512000000018940;Wortmannstraße
05512000000018960;Wrangelstraße
05512000000018980;Zeppelinstraße
05512000000019000;Ziegelstraße
05512000000019011;Zieroth
05512000000019020;Zollverein
05512000000019023;Zum Haldenblick
05512000000019025;Zum Heidhof
05512000000019031;Zum Kletterpoth
05512000000019036;Zum Prosperpark
05512000000019040;Zunftstraße
05512000000019071;Zur Grafenmühle
