strassenschluessel;bezeichnung
05766000005209269;Buchholzstraße
05766000005209270;Detmolder Straße
05766000005209271;Klingelborner Weg
05766000005209272;Mühlenberg
05766000005209273;Parkstraße
05766000005209274;Tönsweg
05766000005209275;Unterm Osterhagen
05766000005209276;Vogelsang
05766000005209277;Weissenfelder Weg
05766000005209278;Weserberglandstraße
05766000005209279;Winkelweg
05766000005209291;Am Teiche
05766000005209292;Auf dem Kiel
05766000005209293;Auf der Brede
05766000005209294;Bäckerweg
05766000005209295;Im Bruchkamp
05766000005209296;Brüggensiek
05766000005209297;Butze
05766000005209298;Eulenwinkel
05766000005209299;Finkenkamp
05766000005209300;Im Busch
05766000005209301;In der Ecke
05766000005209302;Kielsweg
05766000005209303;Kuhlenweg
05766000005209304;Langeäckern
05766000005209305;Lange Straße
05766000005209306;Lüdenberg
05766000005209307;Luisenstraße
05766000005209308;Mönchenkamp
05766000005209309;Ratsiek
05766000005209310;Sackgasse
05766000005209311;Schierbruch
05766000005209312;Schützenstraße
05766000005209313;Waldecker Straße
05766000005209314;Winkhausen
05766000005209315;Wörmkestraße
05766000005209316;Ahornweg
05766000005209317;Kastanienweg
05766000005209318;Bollweg
05766000005209331;Am Harzberg
05766000005209332;Provinzialstraße
05766000005209341;Köterberg
05766000005209352;Am Klosterberg
05766000005209353;Burghagen
05766000005209354;Domänenweg
05766000005209355;Friedrich-von-Spee-Weg
05766000005209356;Graf-Volkwin-Straße
05766000005209357;Henkenbrink
05766000005209358;Henkenbrinker Straße
05766000005209359;Kloster Falkenhagen
05766000005209360;Kreuzherrenstraße
05766000005209361;Lilienthal
05766000005209362;Meierei
05766000005209363;Poller Straße
05766000005209382;Drift
05766000005209383;Friedenseiche
05766000005209384;Hauptmanns Kamp
05766000005209385;Hinter den Höfen
05766000005209386;Hünkergrund
05766000005209387;Hünkergrunder Straße
05766000005209388;Holhöfen
05766000005209389;Kapellenweg
05766000005209390;Lipper Straße
05766000005209391;Vahlbrucher Straße
05766000005209392;Wrampenfeld
05766000005209393;Wörderfeld
057660000052=1760;Bahnlinie Hannover-Soest
