strassenschluessel;bezeichnung
05754000004410000;Ackerweg
05754000004410100;Adlerstraße
05754000004410200;Agnes-Miegel-Straße
05754000004410250;Ahlersweg
05754000004410300;Ahornweg
05754000004410400;Akazienweg
05754000004410500;Allensteiner Straße
05754000004410600;Alter Postweg
05754000004410650;Alter Schulhof
05754000004410670;Aluminiumstraße
05754000004410700;Am Bühlbusch
05754000004410800;Am Buschbach
05754000004410900;Am Damm
05754000004411000;Am Hang
05754000004411100;Am Landerbach
05754000004411150;Ammerstraße
05754000004411200;Am Ölbach
05754000004411300;Amselweg
05754000004411400;Am Wall
05754000004411450;Annaburger Straße
05754000004411470;Anne-Frank-Weg
05754000004411500;Annenweg
05754000004411600;Arminstraße
05754000004411700;Arndtstraße
05754000004411800;Asternweg
05754000004411900;Bachweg
05754000004412000;Bahnhofstraße
05754000004412100;Baumweg
05754000004412150;Beethovenstraße
05754000004412200;Berensweg
05754000004412300;Bergstraße
05754000004412400;Bernsteinweg
05754000004412410;Hucketeich
05754000004412500;Bielefelder Straße
05754000004412600;Binnerweg
05754000004412700;Binsenweg
05754000004412900;Bleichestraße
05754000004412900;Bleichestraße
05754000004413000;Bleiweg
05754000004413100;Blumenweg
05754000004413200;Bogenstraße
05754000004413250;Bonhoefferweg
05754000004413300;Bornholter Straße
05754000004413400;Brahmsweg
05754000004413490;Rietberger Landstraße
05754000004413500;Brandheide
05754000004413600;Brandkuhle
05754000004413700;Breedeweg
05754000004413750;Brennheide
05754000004413800;Breslauer Straße
05754000004413900;Brinkheide
05754000004414000;Brinkeweg
05754000004414200;Brissestraße
05754000004414300;Brockweg
05754000004414400;Bronzestraße
05754000004414500;Brucknerweg
05754000004414600;Brückenweg
05754000004414700;Brummelweg
05754000004414800;Buchenweg
05754000004414900;Bükersweg
05754000004415000;Bürmannstraße
05754000004415100;Buntenweg
05754000004415200;Buschweg
05754000004415300;Bussardweg
05754000004415400;Cheruskerstraße
05754000004415450;Chromstraße
05754000004415500;Dahlienweg
05754000004415600;Daimlerstraße
05754000004415700;Dalkeweg
05754000004415800;Dammweg
05754000004415900;Danziger Weg
05754000004416000;Delbrücker Straße
05754000004416100;Diekweg
05754000004416300;Dorotheenweg
05754000004416400;Drosselweg
05754000004416500;Drosteweg
05754000004416600;Eckardtsheimer Straße
05754000004416700;Eckernkamp
05754000004416800;Eckweg
05754000004416900;Efeuweg
05754000004416950;Eggeweg
05754000004416970;Eibenweg
05754000004417000;Eichendorffstraße
05754000004417100;Eichenweg
05754000004417200;Eiserstraße
05754000004417300;Elbinger Straße
05754000004417400;Elbrachtsweg
05754000004417500;Elchweg
05754000004417600;Elisabethstraße
05754000004417700;Elsternweg
05754000004417800;Enzianweg
05754000004417850;Erich-Kästner-Weg
05754000004417900;Erlenweg
05754000004418000;Ermlandstraße
05754000004418050;Ernst-Meurin-Straße
05754000004418100;Eschenweg
05754000004418150;Espelner Weg
05754000004418200;Eulenweg
05754000004418300;Ewersweg
05754000004418400;Falkenweg
05754000004418500;Fasanenweg
05754000004418700;Feldweg
05754000004418800;Feuerbornstraße
05754000004418900;Fichtenteich
05754000004419000;Finkenweg
05754000004419100;Fliederweg
05754000004419150;Florianweg
05754000004419200;Flurweg
05754000004419300;Fontaneweg
05754000004419400;Forellenweg
05754000004419500;Frickenweg
05754000004419600;Friedhofsweg
05754000004419700;Fröbelstraße
05754000004419750;Fröhlingweg
05754000004419800;Fürstenstraße
05754000004419900;Fürst-Wenzel-Platz
05754000004420000;Garnheide
05754000004420100;Gartenweg
05754000004420200;Geibelstraße
05754000004420300;Gentestraße
05754000004420350;Geranienweg
05754000004420400;Ginsterweg
05754000004420500;Glatzer Straße
05754000004420550;Gleiwitzer Straße
05754000004420600;Görlitzer Straße
05754000004420700;Goethestraße
05754000004420750;Goldweg
05754000004420800;Grabbestraße
05754000004420900;Grasweg
05754000004421000;Greitenweg
05754000004421100;Grenzweg
05754000004421200;Grillenstraße
05754000004421300;Grubenweg
05754000004421400;Grünstraße
05754000004421500;Grünwalder Straße
05754000004421600;Grundweg
05754000004421700;Gütersloher Straße
05754000004421750;Haarfeld
05754000004421800;Habichtweg
05754000004421850;Haferkamp
05754000004421900;Händelstraße
05754000004422000;Hagenbrock
05754000004422050;Hamannsheide
05754000004422100;Hanwahrweg
05754000004422200;Harfinweg
05754000004422300;Hasenweg
05754000004422400;Hauptstraße
05754000004422500;Hebbelstraße
05754000004422600;Heckenweg
05754000004422700;Hegselweg
05754000004422800;Heideweg
05754000004422850;Heineweg
05754000004422900;Hellweg
05754000004423000;Henkenstraße
05754000004423100;Herderstraße
05754000004423150;Hermannsweg
05754000004423200;Heukamp
05754000004423300;Hiegersweg
05754000004423400;Hölderlinstraße
05754000004423500;Hölscherweg
05754000004423550;Hölts Knapp
05754000004423600;Höwelstraße
05754000004423700;Holter Landstraße
05754000004423800;Holter Straße
05754000004423850;Holunderweg
05754000004423900;Horstweg
05754000004424000;Hubertusweg
05754000004424100;Hucketeich
05754000004424200;Huckeweg
05754000004424400;Hülshorstweg
05754000004425500;Humboldtstraße
05754000004425700;Ickelweg
05754000004425800;Im Bruch
05754000004425900;Im Loh
05754000004426100;Immenweg
05754000004426150;Im Merschkamp
05754000004426200;Im Strothkamp
05754000004426300;Im Tippe
05754000004426500;Im Vien
05754000004426600;Industriestraße
05754000004426700;Insterburger Straße
05754000004426800;Isselhorster Straße
05754000004426900;Jägerweg
05754000004427000;Jahnstraße
05754000004427100;Johann-Strauß-Weg
05754000004427140;Jostheide
05754000004427150;Jostweg
05754000004427200;Kamermühle
05754000004427300;Kampweg
05754000004427400;Kantstraße
05754000004427500;Kapellenweg
05754000004427600;Kastanienweg
05754000004427650;Katherine-Allfrey-Straße
05754000004427700;Kattenheider Straße
05754000004427800;Kettelerstraße
05754000004427900;Kiefernweg
05754000004428000;Kieselweg
05754000004428100;Kirchplatz
05754000004428200;Kirchstraße
05754000004428250;Kiwittsweg
05754000004428280;Kleiberweg
05754000004428300;Kleiststraße
05754000004428400;Knapp
05754000004428500;Köldingsweg
05754000004428600;Königsberger Straße
05754000004428700;Körnerweg
05754000004428800;Kösterknapp
05754000004428900;Kolberger Straße
05754000004429000;Kolpingstraße
05754000004429050;Konrad-Zuse-Weg
05754000004429100;Kranichweg
05754000004429200;Kraxweg
05754000004429250;Krokusweg
05754000004429290;Kühlmannplatz
05754000004429300;Kühlmannweg
05754000004429400;Kupferstraße
05754000004429600;Landweg
05754000004429700;Langer Hagen
05754000004429800;Lehmkuhlstraße
05754000004429850;Lehrenkamp
05754000004429900;Leinenweg
05754000004430000;Lerchenweg
05754000004430100;Lessingstraße
05754000004430200;Libellenstraße
05754000004430300;Lienenweg
05754000004430350;Ligusterweg
05754000004430400;Lilienweg
05754000004430500;Lindenstraße
05754000004430600;Lönsweg
05754000004430650;Lohmannsheide
05754000004430700;Luisenweg
05754000004430800;Lupinenweg
05754000004430900;Marienstraße
05754000004431000;Marktstraße
05754000004431050;Masurenstraße
05754000004431100;Meisenweg
05754000004431200;Memelweg
05754000004431300;Menkeweg
05754000004431350;Mergelweg
05754000004431400;Messingstraße
05754000004431500;Mittelweg
05754000004431600;Mörikestraße
05754000004431650;Möwenweg
05754000004431680;Mohnweg
05754000004431690;Montessoriweg
05754000004431700;Mozartweg
05754000004431800;Mühlenstraße
05754000004431900;Nachtigallweg
05754000004432000;Neißeweg
05754000004432100;Nelkenweg
05754000004432200;Neuenkirchener Straße
05754000004432300;Neuer Weg
05754000004432400;Nickelstraße
05754000004432500;Ockerweg
05754000004432520;Oppelner Straße
05754000004432525;Östernheide
05754000004432530;Östernkamp
05754000004432550;Östernweg
05754000004432600;Österwieher Straße
05754000004432700;Osningstraße
05754000004432800;Ostlandweg
05754000004432900;Oststraße
05754000004433000;Otterpohlweg
05754000004433100;Paderborner Straße
05754000004433200;Papendiek
05754000004433300;Pappelallee
