strassenschluessel;bezeichnung
05158000001200055;Am Werkerhäuschen
05158000001200259;Formerweg
05158000001200309;Gießerweg
05158000001200391;Hülsbecker Platz
05158000001200792;Schleiferweg
05158000001200795;Schloßmacherweg
05158000001200798;Schmiedeweg
05158000001204002;Abtskücher Straße
05158000001204005;Ahornweg
05158000001204008;Ahrweg
05158000001204011;Akazienweg
05158000001204014;Albert-Kiekert-Straße
05158000001204017;Albert-Schweitzer-Straße
05158000001204020;Alte Höh
05158000001204021;Am Alten Pastorat
05158000001204022;Am Berg
05158000001204023;Am Breitenweg
05158000001204024;Am Bremenfeld
05158000001204025;Am Brügelbach
05158000001204026;Am Graben
05158000001204029;Am Hangstein
05158000001204032;Am Hanholz
05158000001204034;Am Hefelmann-Park
05158000001204035;Am Ilper Bändchen
05158000001204037;Am Lühning
05158000001204038;Am Meisenkothen
05158000001204040;Am Panoramagarten
05158000001204041;Am Rathaus
05158000001204044;Am Siepen
05158000001204047;Am Sportfeld
05158000001204050;Am Sprung
05158000001204052;Am Steinbruch
05158000001204053;Am Vogelsang
05158000001204054;Am Thormählenpark
05158000001204056;Am Werkerwald
05158000001204059;Am Zimmeshaus
05158000001204062;Amselweg
05158000001204065;An der Butterwelle
05158000001204068;An der Hustert
05158000001204071;Andersenweg
05158000001204074;An der Wildenburg
05158000001204077;Anemonenweg
05158000001204080;Angerweg
05158000001204083;Asternweg
05158000001204085;Azaleenweg
05158000001204098;Bachstraße
05158000001204101;Bahnhofstraße
05158000001204103;Baltrumweg
05158000001204104;Bayernstraße
05158000001204105;Basildonplatz
05158000001204107;Beeker Weg
05158000001204110;Beethovenstraße
05158000001204113;Bergische Straße
05158000001204116;Bergstraße
05158000001204119;Berliner Straße
05158000001204120;Bertha-Benz-Allee
05158000001204122;Beuthener Straße
05158000001204125;Birkenweg
05158000001204128;Bleibergstraße
05158000001204131;Bogenstraße
05158000001204132;Borkumstraße
05158000001204134;Brahmsstraße
05158000001204137;Brangenbusch
05158000001204139;Bremenbusch
05158000001204140;Breslauer Straße
05158000001204143;Brockhorstweg
05158000001204146;Brügelweg
05158000001204147;Brüsseler Straße
05158000001204149;Buchenstraße
05158000001204152;Campusallee
05158000001204154;Carl-Zeiss-Straße
05158000001204158;Christine-Teusch-Weg
05158000001204164;Dahlienweg
05158000001204167;Dammweg
05158000001204170;Dantestraße
05158000001204173;Danziger Straße
05158000001204175;Dieselstraße
05158000001204176;Dörrenhauser Straße
05158000001204177;Domplatz
05158000001204179;Dresdener Straße
05158000001204180;Dr.-Julius-Held-Straße
05158000001204182;Drosselweg
05158000001204185;Dümgesweg
05158000001204188;Dürerstraße
05158000001204191;Düsselweg
05158000001204203;Ehemannshof
05158000001204206;Eichendorffstraße
05158000001204209;Eichenweg
05158000001204212;Eichholz
05158000001204215;Eifelstraße
05158000001204218;Eisenacher Straße
05158000001204220;Elisabeth-Selbert-Straße
05158000001204221;Enzweg
05158000001204224;Erftweg
05158000001204226;Europaplatz
05158000001204238;Fahrenheitstraße
05158000001204242;Farrenberg
05158000001204245;Faulsweg
05158000001204245;Faulsweg
05158000001204247;Fehmarnweg
05158000001204248;Feldstraße
05158000001204251;Fichtestraße
05158000001204254;Finkenweg
05158000001204257;Flurweg
05158000001204260;Frankenstraße
05158000001204263;Frankfurter Straße
05158000001204266;Freiherr-vom-Stein-Straße
05158000001204269;Freundstraße
05158000001204270;Frieda-Nadig-Straße
05158000001204272;Friedenstraße
05158000001204279;Fritz-Erler-Straße
05158000001204281;Fuchsloch
05158000001204296;Galper Weg
05158000001204299;Gartenstraße
05158000001204302;Gebrüder-Grimm-Straße
05158000001204305;Gellenkothen
05158000001204306;Geranienweg
05158000001204308;Gerhart-Hauptmann-Straße
05158000001204310;Giesenhofstraße
05158000001204311;Gladiolenweg
05158000001204314;Görscheider Weg
05158000001204317;Goethestraße
05158000001204320;Gohrstraße
05158000001204323;Grubenstraße
05158000001204326;Grünstraße
05158000001204328;Gustav-Heinemann-Straße
05158000001204341;Hacklandstraße
05158000001204344;Hangstraße
05158000001204345;Hans-Böckler-Weg
05158000001204347;Harzstraße
05158000001204350;Haselweg
05158000001204353;Hasenberg
05158000001204356;Hasselbecker Straße
05158000001204359;Hauptstraße
05158000001204362;Haydnweg
05158000001204363;Hefelmann-Gasse
05158000001204365;Heidestraße
05158000001204366;Heinrich-von-Brentano-Weg
05158000001204367;Heinrich-Lübke-Straße
05158000001204368;Heinestraße
05158000001204369;Helgolandring
05158000001204370;Herbeckweg
05158000001204371;Herberger Weg
05158000001204374;Herderstraße
05158000001204377;Herzogstraße
05158000001204380;Hessenbleekstraße
05158000001204382;Hiddenseestraße
05158000001204383;Hippenweg
05158000001204386;Höseler Platz
05158000001204389;Höseler Straße
05158000001204390;Hofermühle
05158000001204392;Holbeinstraße
05158000001204395;Holderweg
05158000001204398;Holzsiepen
05158000001204401;Hubertusstraße
05158000001204404;Hülsbecker Straße
05158000001204407;Hülsenweg
05158000001204410;Hüttenweg
05158000001204411;Humboldtstraße
05158000001204413;Hunsrückstraße
05158000001204431;Ilpweg
05158000001204432;Immanuel-Kant-Höfe
05158000001204434;Im Paradies
05158000001204437;In der Blume
05158000001204438;In der Brück
05158000001204440;In der Leibeck
05158000001204443;In der Lilie
05158000001204446;In der Rose
05158000001204449;In der Theusen
05158000001204455;Isenbügeler Kopf
05158000001204457;Isenbügeler Platz
05158000001204458;Isenbügeler Straße
05158000001204468;Jagstweg
05158000001204471;Jahnstraße
05158000001204473;Jakob-Muth-Straße
05158000001204480;Kalkofen
05158000001204483;Kantstraße
05158000001204486;Kapellenweg
05158000001204487;Karrenbergsweg
05158000001204489;Karlstraße
05158000001204490;Karl-Arnold-Straße
05158000001204492;Kettwiger Straße
05158000001204494;Kinzigweg
05158000001204495;Kirchpfad
05158000001204498;Kirchplatz
05158000001204499;Kleinhofweg
05158000001204500;Kloster
05158000001204501;Kocherweg
05158000001204504;Königsberger Straße
05158000001204507;Kolpingstraße
05158000001204509;Konrad-Adenauer-Ring
05158000001204510;Konserheider Weg
05158000001204513;Krokusweg
05158000001204516;Kronenweg
05158000001204523;Kurt-Schumacher-Straße
05158000001204529;Kurze Straße
05158000001204531;Ladestraße
05158000001204534;Lärchenweg
05158000001204537;Lahnstraße
05158000001204540;Langenbügeler Straße
05158000001204543;Laubecker Straße
05158000001204546;Laupendahler Weg
05158000001204548;Leibnizstraße
05158000001204549;Leipziger Straße
05158000001204552;Lenbachstraße
05158000001204555;Lessingstraße
05158000001204558;Lindenstraße
05158000001204561;Linderfeldstraße
05158000001204564;Lippeweg
05158000001204567;Losenburger Straße
05158000001204570;Ludgerusstraße
05158000001204575;Ludwig-Erhard-Weg
05158000001204585;Magdeburger Straße
05158000001204588;Mainstraße
05158000001204590;Mansfieldplatz
05158000001204591;Marienburger Straße
05158000001204594;Max-Planck-Straße
05158000001204597;Meisenweg
05158000001204600;Memeler Straße
05158000001204603;Menzelstraße
05158000001204606;Mispelweg
05158000001204609;Mittelstraße
05158000001204611;Mönchssiepen
05158000001204612;Mohnweg
05158000001204615;Moselstraße
05158000001204618;Mozartstraße
05158000001204621;Mühlenweg
05158000001204624;Müllerbaum
05158000001204627;Müllerweg
05158000001204642;Naheweg
05158000001204645;Nassenkamp
05158000001204648;Neckarstraße
05158000001204651;Nelkenweg
05158000001204654;Neuhausbusch
05158000001204657;Nonnenbrucher Straße
05158000001204660;Nordring
05158000001204663;Nordstraße
05158000001204678;Odenwaldweg
05158000001204681;Oefter Straße
05158000001204682;Erich-Ollenhauer-Straße
05158000001204684;Oppelner Straße
05158000001204687;Carl-Fuhr-Straße
05158000001204688;Otterbeckstraße
05158000001204690;Otto-Hahn-Straße
05158000001204697;Parkstraße
05158000001204700;Pestalozzistraße
05158000001204703;Pinner Straße
05158000001204704;Place de Meaux
05158000001204705;Posener Weg
05158000001204706;Püttweg
05158000001204716;Ratinger Straße
05158000001204719;Regnitzweg
05158000001204722;Rembrandtstraße
05158000001204725;Rheinlandstraße
05158000001204728;Rhönstraße
05158000001204731;Rieskuhlstraße
05158000001204734;Rixdorfstraße
05158000001204737;Robert-Koch-Weg
05158000001204740;Römersweg
