strassenschluessel;bezeichnung
05374000003210434;Schlenke
05374000003210435;Brühland
05374000003210436;Grumether Straße
05374000003210437;Talstraße
05374000003210438;Wiehler Straße
05374000003210439;Weißdornweg
05374000003210440;Taubenweg
05374000003210441;Zur Straßen
05374000003210442;Im Alten Feld
05374000003210443;Meisenweg
05374000003210444;Seinscheweg
05374000003210445;Hinter der Nörr
05374000003210446;Feuerwehrstraße
05374000003210447;Auf der Wand
05374000003210448;Ahornweg
05374000003210449;Auf der Art
05374000003210450;Drosselweg
05374000003210452;Im Grund
05374000003210453;In der Holl
05374000003210454;Kiefernweg
05374000003210456;Stollenweg
05374000003210457;In den Fluren
05374000003210458;Am Lindenstock
05374000003210459;Am Steinbruch
05374000003210460;Am Wittbusch
05374000003210461;Alte Dorfstraße
05374000003210462;Beerser Weg
05374000003210463;Breiter Weg
05374000003210464;Brunnenweg
05374000003210465;Gartenstraße
05374000003210466;Humperdinckstraße
05374000003210467;Höferhofweg
05374000003210468;Im Leesiefen
05374000003210469;Kirchstraße
05374000003210470;Neue Landstraße
05374000003210471;Abbenroth
05374000003210472;Ahebruch
05374000003210473;Ahlbusch
05374000003210474;Alsbach
05374000003210477;Am Heidchen
05374000003210478;Am Klusenberg
05374000003210479;Am Pütz
05374000003210480;Am Südhang
05374000003210481;Benrother Straße
05374000003210482;Burgmauer
05374000003210483;Burgwiese
05374000003210484;Hofwiese
05374000003210485;Igelskämperweg
05374000003210486;Michelsweg
05374000003210487;Ruppichterother Straße
05374000003210488;Vorländerweg
05374000003210489;Zum Lohbau
05374000003210490;Zur Melm
05374000003210492;Berkenrother Straße
05374000003210493;Am Kappenufer
05374000003210494;Grüner Weg
05374000003210495;Am Nothbusch
05374000003210496;Zur Fuchskaule
05374000003210497;Tannenbusch
05374000003210498;Zum Niederhof
05374000003210499;Weidenfeld
05374000003210500;Ringstraße
05374000003210501;Hilgenfeld
05374000003210502;Hähnchenweg
05374000003210503;Nußbaumweg
05374000003210504;Waldbröler Straße
05374000003210506;Breitewiese
05374000003210508;Brucher Straße
05374000003210509;Eisenstraße
05374000003210510;Finkenhähnchenweg
05374000003210511;Im Teichfeld
05374000003210512;In der Schlade
05374000003210513;Walter-Peitgen-Straße
05374000003210515;Alter Hofweg
05374000003210516;Breunfelder Straße
05374000003210517;Buchenweg
05374000003210518;Dompeweg
05374000003210519;Hasenkamp
05374000003210520;Heidnüchelsweg
05374000003210521;Himmelsbörnchen
05374000003210522;Felsenweg
05374000003210523;Hohlweg
05374000003210524;Krähmerich
05374000003210525;Södchen
05374000003210526;Wuppertaler Straße
05374000003210527;Buch
05374000003210528;Brünglinghausen
05374000003210529;Büschhof
05374000003210530;Distelkamp
05374000003210533;Am Bahndamm
05374000003210534;Am Lersen
05374000003210535;Am Wald
05374000003210536;Am Windhang
05374000003210537;An der Fahrt
05374000003210538;Auf dem Kamp
05374000003210539;Bienenkamp
05374000003210540;Elsenrother Straße
05374000003210541;Fichtenweg
05374000003210542;Forellenweg
05374000003210543;Hagsgarten
05374000003210544;Hügelstraße
05374000003210545;Im Baumhof
05374000003210546;Im Winkel
05374000003210547;Irlenweg
05374000003210548;Jägerhofstraße
05374000003210549;Kalverkamp
05374000003210550;Kohlhartsweg
05374000003210551;Quellenweg
05374000003210552;Sieferweg
05374000003210553;Tannenweg
05374000003210555;Erlinghausen
05374000003210556;Friedenthal
05374000003210558;Angerweg
05374000003210559;Auf dem Höchsten
05374000003210560;Bachweg
05374000003210561;Bahnweg
05374000003210562;Breiter Driesch
05374000003210563;Dorfanger
05374000003210564;Gaderother Straße
05374000003210565;Hasenfeld
05374000003210566;Hellenberg
05374000003210567;Helteweg
05374000003210568;Hofstraße
05374000003210569;Hübel
05374000003210570;Igelshardt
05374000003210571;Kippenhardt
05374000003210572;Langwiese
05374000003210573;Mauerweg
05374000003210574;Oberwiehler Straße
05374000003210575;Rauthstraße
05374000003210576;Rolandsborn
05374000003210577;Sodbruch
05374000003210578;Steilhang
05374000003210579;Stockepohl
05374000003210580;Gadostraße
05374000003210581;Gerhardsiefen
05374000003210583;Mühlenbergweg
05374000003210584;Bleiche
05374000003210585;Birkenweg
05374000003210586;Brucher Straße
05374000003210587;Büschelchen
05374000003210588;Drinhausener Straße
05374000003210589;Grötzenberger Straße
05374000003210590;Hammermühler Straße
05374000003210591;Im Alten Graben
05374000003210592;Im Alten Ort
05374000003210593;Industriestraße
05374000003210594;Lärchenweg
05374000003210595;Sportplatzweg
05374000003210596;Steimel
05374000003210597;Wendeweg
05374000003210598;Grünthal
05374000003210599;Grunewald
05374000003210600;Guxmühlen
05374000003210602;Hammermühle
05374000003210603;Hardt
05374000003210604;Auf der Hardt
05374000003210605;Unter der Hardt
05374000003210607;Am Heidberg
05374000003210608;Am Sängerheim
05374000003210609;Am Pirksfeld
05374000003210610;Harscheider Straße
05374000003210611;Heidbergweg
05374000003210612;Im Oberhof
05374000003210613;Kreuzweg
05374000003210614;Zum Dorfbrunnen
05374000003210615;Zum Uhlenhorst
05374000003210616;Hasenberg
05374000003210618;Heide
05374000003210619;Heisterstock
05374000003210620;Hillenbach
05374000003210621;Hochstraßen
05374000003210622;Höferhof
05374000003210624;Homburger Papiermühle
05374000003210625;Kleinhöhe
05374000003210626;Krahm
05374000003210627;Kurtenbach
05374000003210629;Linde
05374000003210630;Lindscheid
05374000003210631;Loch
05374000003210632;Löhe
05374000003210634;Birnbaumweg
05374000003210635;Heckenweg
05374000003210636;Hollemich
05374000003210637;Im Löchelchen
05374000003210638;Kamperholzweg
05374000003210639;Kesselweg
05374000003210640;Kuckshardt
05374000003210641;Loheidchen
05374000003210642;Machels Hain
05374000003210643;Malzhagener Straße
05374000003210644;Mühlenbergweg
05374000003210645;Reiterweg
05374000003210646;Mildsiefen
05374000003210647;Mühlenthal
05374000003210648;Nallingen
05374000003210649;Neuenberg
05374000003210650;Neuroth
05374000003210651;Niederbreidenbach
05374000003210653;An der Dohn
05374000003210654;Igelschlade
05374000003210655;Kleestück
05374000003210656;Krähenbusch
05374000003210657;Lamichsiefen
05374000003210658;Niederbröler Straße
05374000003210659;Reheck
05374000003210660;Steinstraße
05374000003210661;Unterhof
05374000003210662;Viertelchen
05374000003210663;Wasserweg
05374000003210665;Niederstaffelbach
05374000003210666;Nöchel
05374000003210667;Oberbech
05374000003210670;Backesweg
05374000003210671;Enge Gasse
05374000003210672;Heisterstocker Weg
05374000003210673;Oberbreidenbacher Straße
05374000003210674;Petersbergweg
05374000003210675;Pumpenhausweg
05374000003210676;Rinnenweg
05374000003210677;Schöffenweg
05374000003210678;Töpferweg
05374000003210680;Honigbusch
05374000003210681;Junkerstraße
05374000003210682;Junkerwiese
05374000003210683;Kaisereiche
05374000003210684;Oberelbener Straße
05374000003210685;Paradies
05374000003210686;Schöne Aussicht
05374000003210687;Steinacker
05374000003210688;Oberstaffelbach
05374000003210691;Riechenbach
05374000003210692;Röttgen
05374000003210694;Im Hof
05374000003210695;Meilerweg
05374000003210696;Kranüchel
05374000003210697;Rommelsdorfer Straße
05374000003210698;Rose
05374000003210699;Schönhausen
05374000003210700;Schönthal
05374000003210701;Spreitgen
05374000003210703;Stranzenbach
05374000003210704;Straße
05374000003210705;Überdorf
05374000003210706;Vorholz
05374000003210707;Windhausen
05374000003210709;Am Hang
05374000003210710;Am Sträßchen
05374000003210711;Auf dem Heidfeld
05374000003210712;Auf dem Stein
05374000003210713;Auf der Hege
05374000003210714;Börnchenweg
05374000003210715;Brezelweg
05374000003210716;Brüchermühler Straße
05374000003210717;Brückenweg
05374000003210718;Hubertusweg
05374000003210719;Im Bitzengarten
05374000003210720;Mittelweg
05374000003210721;Mühlengraben
05374000003210722;Oststraße
05374000003210723;Vereinshausweg
05374000003210724;Winterborner Straße
05374000003210725;Zum Kronenberg
05374000003210726;Zum Perk
05374000003210728;Wolfscharre
05374000003210729;Alter Kamp
05374000003210730;Felixgarten
05374000003210731;Hasenacker
05374000003210732;Hermeshof
05374000003210733;Im Inken
05374000003210734;Im Tor
05374000003210735;Lingenhof
05374000003210736;Prombacher Straße
05374000003210737;Schmidtsweg
05374000003210738;Schuhgarten
05374000003210739;Vorbusch
05374000003210740;Wiesenkamp
05374000003210741;Lilienweg
05374000003210742;Heckenrosenweg
05374000003210743;Alfred-Nobel-Straße
05374000003210744;Stockheimer Straße
05374000003210745;Abbenrother Weg
05374000003210746;Alte Holle
05374000003210747;Alter Landweg
05374000003210748;Hasselweg
05374000003210749;Herrenweiher
05374000003210750;Hömerich
05374000003210751;Geringhauser Mühle
05374000003210752;Lindscheider Mühle
05374000003210753;Steigers Garten
05374000003210754;Rübengarten
05374000003210755;Im Rehwinkel
05374000003210756;Otto-Kaufmann-Straße
05374000003210757;Schustergasse
05374000003210758;Finkenbachweg
05374000003210759;Kobbenweg
05374000003210760;Gärtnerweg
05374000003210761;Schlüsselblumenweg
05374000003210762;Maiglöckchenweg
05374000003210763;Margeritenweg
05374000003210764;Veilchenweg
05374000003210765;Goldnesselweg
05374000003210766;Arnikaweg
05374000003210768;Fingerhutweg
05374000003210770;Bahnhofstraße
05374000003210771;Göpringhauser Straße
05374000003210773;Alte Mühle
05374000003210774;Alte Ziegelei
05374000003210775;Parkblick
05374000003210776;Lupinenweg
05374000003210777;Starenweg
05374000003210778;Alter Obsthof
05374000003210779;Alte Römerstraße
05374000003210780;Auf dem Hilgen
05374000003210781;Auf der Ente
05374000003210782;Hofgasse
05374000003210783;Kranüchel
05374000003210784;Oberbierenbacher Straße
05374000003210785;Oberer Garten
05374000003210786;Unter den Eichen
05374000003210788;Mühlenbruch
05374000003210789;Ackerweg
05374000003210790;Im Eichenwald
05374000003210791;Zur Ziegelei
05374000003210792;Hinterer Garten
05374000003210793;Weiherfeld
05374000003210794;Grasanger
05374000003210795;Wingertshardt
05374000003210796;Wildrosenweg
05374000003210797;Karl-Benz-Straße
05374000003210798;Steinrütsche
05374000003210799;Öhlemich
05374000003210800;Berghang
05374000003210801;Kreuzheide
05374000003210802;Beerser Hof
05374000003210803;Beerser Feld
05374000003210804;Beerenweg
05374000003210806;Gouvieuxstraße
05374000003210807;Narzissenweg
05374000003210808;Eichelchen
05374000003210809;Bocksiefen
05374000003210810;Sebastian-Schöler-Weg
05374000003210811;Bauerkamp
05374000003210812;Mattheis Kamp
05374000003210813;Dr.-Ewald-Lang-Weg
05374000003210814;Am Rosenweiher
05374000003210815;Hunnenberg
05374000003210816;Krappenweg
05374000003210817;Bauerhof
05374000003210818;Heusgarten
05374000003210819;Taubensiefen
05374000003210820;Im Freiheitchen
05374000003210821;Brückenfeld
05374000003210822;Heddinghauser Straße
05374000003210823;Kämpchensgasse
05374000003210824;Brüderstraße
05374000003210825;Hellenhardt
05374000003210827;Eichfeld
05374000003210828;Kleefeld
05374000003210829;Rübenkamp
05374000003210830;Lina-Friedrichs-Straße
05374000003210831;Mateh-Yehuda-Straße
05374000003210832;Sarstedtstraße
05374000003210833;Am Dreieck
05374000003210834;Buchholz
05374000003210835;Krämersgarten
05374000003210836;Langenbacher Straße
05374000003210837;Lehnhartsfeld
05374000003210838;Metzgarten
05374000003210839;Stuckertweg
05374000003210840;Hedchen
05374000003210841;Kräuterweg
05374000003210842;Biesenweg
05374000003210843;Eichborn
05374000003210844;Zur Holsteinsmühle
05374000003210845;Dorfwinkel
05374000003210846;Im Garten
05374000003210847;Im Kamp
05374000003210848;Harthweg
05374000003210849;Schlagweg
05374000003210850;Schlossblick
05374000003210851;Bogengasse
05374000003210853;Ebenbruch
05374000003210854;Dr.-Horst-Frese-Straße
05374000003210855;Leo-Baer-Straße
05374000003210856;Wirtenbacher Straße
05374000003210857;Schießbusch
05374000003210858;Talgarten
05374000003210859;Tellskamp
05374000003210860;Brandweiher
05374000003210861;Flachskamp
05374000003210862;Scheffenkamp
05374000003210863;Sägewerk
05374000003210864;Dorfmitte
05374000003210865;Dorfweiher
05374000003210866;Eichenbusch
05374000003210867;Erlenweiher
05374000003210868;Hanfgarten
05374000003210869;Heidebusch
05374000003210870;Heidegasse
05374000003210871;Heidewinkel
05374000003210872;Helte
05374000003210873;Heltengarten
05374000003210874;Hennenwiese
05374000003210875;Hömeler Heide
05374000003210876;Hömeler Straße
05374000003210877;Jungfernberg
05374000003210878;Mühlenpfad
05374000003210879;Brölblick
05374000003210880;Postweg
05374000003210881;Geringhausener Straße
05374000003210882;Auf dem Berg
05374000003210883;Brüdergasse
05374000003210884;Am Spielplatz
05374000003210885;Zum Löh
05374000003210886;Junkergarten
05374000003210887;Zum Bruchhahn
05374000003210888;Zur Mühle
05374000003210889;Am Ölsbach
05374000003210903;Niederelbener Straße
05374000003210905;In der Elv
05374000003210906;In der Steegwiese
05374000003210907;Im Gärtchen
05374000003210908;Fahrweg
05374000003210909;Im Elbener Garten
05374000003210910;Auf dem Nippes
05374000003210911;Alte Landstraße
05374000003210912;Alte Wiese
05374000003210913;Zum Wäldchen
05374000003210914;Zum Hahnes
05374000003210915;Rollberg
05374000003210916;Altennümbrechter Straße
05374000003210917;Steingasse
05374000003210918;Tiefenfeld
05374000003210919;Drinsahler Straße
05374000003210920;Alter Schulweg
05374000003210921;Oberdorf
05374000003210922;Sternstraße
05374000003210923;Alte Schmiede
05374000003210924;Happacherweg
05374000003210925;Am Bären
05374000003210926;Gartenpfad
05374000003210927;Bröler Hardt
05374000003210928;Holunderweg
05374000003210929;Ödinghauser Straße
05374000003210930;Oerkuser Hof
05374000003210931;Zum Eulchen
05374000003210932;Ödinghauser Quelle
05374000003210933;Ödinghauser Kamp
05374000003210934;Zum Lindchen
05374000003210935;Hardtfeld
05374000003210936;Hardtberg
05374000003210937;Milanweg
05374000003210938;Hardtwiese
05374000003210939;Mühlenschlade
05374000003210940;Bachstelzenweg
05374000003210941;Sängertshöhe
05374000003210942;Sängertsweg
05374000003210943;Birkenhöhe
05374000003210944;Kämpengarten
05374000003210945;Haaner Gasse
05374000003210946;Im Alten Garten
05374000003210947;Locher Berg
05374000003210948;Buschbitze
05374000003210949;Haaner Dorfstraße
05374000003210950;Schwarzenbacher Feld
05374000003210951;Birkenbacher Weg
05374000003210952;Zu den Wiesen
05374000003210953;Am Berg
05374000003210954;Bitze
05374000003210955;Zur Steinbreche
05374000003210956;Im Holborn
05374000003210957;Am Birkenbach
05374000003210959;Eisenberg
05374000003210960;Distelkamper Hof
05374000003210961;Dorflinde
05374000003210962;Stockheide
05374000003210963;Bergesfeld
05374000003210964;Pappelweg
05374000003210965;Niederbreidenbacher Straße
05374000003210966;Bremiger Weg
05374000003210967;Rotgarten
05374000003210968;Hasengarten
05374000003299999;fiktiver Straßenschlüssel
