strassenschluessel;bezeichnung
05362000001204123;Ginsterhang
05362000001204124;Godorfer Straße
05362000001204125;Goethestraße
05362000001204126;Grünebergstraße
05362000001204127;Hainbuchenweg
05362000001204128;Heinrich-Esser-Straße
05362000001204129;Hermann-Löns-Straße
05362000001204130;Hermannstraße
05362000001204131;Hospitalstraße
05362000001204132;Hubert-Geuer-Straße
05362000001204133;Hubertusstraße
05362000001204134;Heinestraße
05362000001204135;Herseler Straße
05362000001204136;In der Maar
05362000001204137;Janshof
05362000001204138;Jordanstraße
05362000001204139;Josefstraße
05362000001204140;Joseph-von-Görres-Str.
05362000001204141;Heinrich-Fetten-Platz
05362000001204142;Immendorfer Straße
05362000001204143;Kaiserstraße
05362000001204144;Carl-Schurz-Straße
05362000001204145;Kempishofstraße
05362000001204146;Kentenichstraße
05362000001204147;Kirchstraße
05362000001204148;Kölnstraße
05362000001204149;Königstraße
05362000001204150;Kolpingplatz
05362000001204151;Konrad-Adenauer-Straße
05362000001204152;Kurfürstenstraße
05362000001204154;Kleiststraße
05362000001204155;Langenackerstraße
05362000001204156;Liblarer Straße
05362000001204157;Lindenhof
05362000001204158;Löwenburgstraße
05362000001204159;Lohrbergstraße
05362000001204160;Ludwig-Jahn-Straße
05362000001204161;Ludwig-Uhland-Straße
05362000001204162;Luisenstraße
05362000001204163;Lupinenweg
05362000001204164;Lessingstraße
05362000001204165;Maximilian-Franz-Straße
05362000001204166;Markt
05362000001204167;Mayersweg
05362000001204168;Merricher Straße
05362000001204169;Mertener Straße
05362000001204170;Mühlenstraße
05362000001204171;Neue Bohle
05362000001204172;Neue Königstraße
05362000001204173;Leopold-Bähr-Platz
05362000001204174;Nord-Süd-Weg
05362000001204175;Oelbergstraße
05362000001204176;Otto-Wels-Straße
05362000001204177;Palmersdorfer Hof
05362000001204178;Parkstraße
05362000001204179;Pastoratstraße
05362000001204180;Petersbergstraße
05362000001204181;Peter-Schmitter-Straße
05362000001204182;Peterstraße
05362000001204183;Pingsdorfer Straße
05362000001204184;Poststraße
05362000001204188;Rheinstraße
05362000001204189;Richard-Bertram-Straße
05362000001204190;Rösberger Straße
05362000001204191;Rodderweg
05362000001204192;Römerhof
05362000001204193;Römerstraße
05362000001204194;Roisdorfer Straße
05362000001204195;Rondorfer Straße
05362000001204196;Rosenhof
05362000001204198;Senecaweg
05362000001204199;Schildgesstraße
05362000001204200;Schillerstraße
05362000001204201;Schlaunstraße
05362000001204202;Schloß Augustusburg
05362000001204203;Schloß Falkenlust
05362000001204204;Schloßstraße
05362000001204205;Schützenstraße
05362000001204206;Sophienstraße
05362000001204207;Steinkleehang
05362000001204208;Steinweg
05362000001204209;Stephanstraße
05362000001204210;Sürther Straße
05362000001204211;Tacitusweg
05362000001204212;Theodor-Körner-Straße
05362000001204213;Tiergartenstraße
05362000001204214;Ubierstraße
05362000001204215;Uhlstraße
05362000001204216;Urfelder Straße
05362000001204218;Von-Heinsberg-Straße
05362000001204219;Von-Hessen-Straße
05362000001204220;Von-Holte-Straße
05362000001204221;Von-Westerburg-Straße
05362000001204222;Von-Wied-Straße
05362000001204225;Walberberger Straße
05362000001204226;Waldorfer Straße
05362000001204227;Wallstraße
05362000001204228;Weisser Straße
05362000001204229;Wesselinger Straße
05362000001204230;Wilhelm-Kamm-Straße
05362000001204231;Wilhelmstraße
05362000001204232;Wittelsbacherstraße
05362000001204233;Wolkenburgstraße
05362000001204234;Will-Küpper-Straße
05362000001204235;Ziegelweg
05362000001204236;Wasserturmweg
05362000001204237;Zum Donnerbach
05362000001204238;Zum Rodderbruch
05362000001204239;Zur Gabjei
05362000001204240;Zum Schützenplatz
05362000001204241;Anna-Seghers-Straße
05362000001204242;Louise-Straus-Straße
05362000001204243;Mascha-Kaleko-Straße
05362000001204244;Bettina-von-Arnim-Straße
05362000001204245;Anne-Frank-Straße
05362000001204254;Andreaskirchplatz
05362000001204255;Adolf-Damaschke-Straße
05362000001204256;Agathastraße
05362000001204257;Am Kreuz
05362000001204258;Hamburger Straße
05362000001204259;An der Linde
05362000001204260;Bitterfelder Straße
05362000001204261;Brauweilerweg
05362000001204262;Brückenstraße
05362000001204263;Bremer Straße
05362000001204264;Danziger Straße
05362000001204265;Dresdener Straße
05362000001204266;Gleueler Weg
05362000001204267;Fischenicher Straße
05362000001204268;Frechener Straße
05362000001204269;Fronhofweg
05362000001204270;Hermülheimer Straße
05362000001204271;Hauptstraße
05362000001204272;Hürther Straße
05362000001204273;Junkersdorfer Weg
05362000001204274;Im Sonntagsgarten
05362000001204275;Kierberger Straße
05362000001204276;Renault-Nissan-Straße
05362000001204277;Königsberger Straße
05362000001204278;Königsdorfer Weg
05362000001204279;Leipziger Straße
05362000001204280;Lövenicher Straße
05362000001204281;Matthäusstraße
05362000001204282;Pfarrer-Robert-Grosche-Straße
05362000001204283;Pulheimer Straße
05362000001204284;Römerstraße
05362000001204285;Nikolaus-Ehlen-Straße
05362000001204286;Schöffenstraße
05362000001204287;Schultheißstraße
05362000001204288;St.-Albert-Straße
05362000001204289;Stiftstraße
05362000001204290;Stommelner Weg
05362000001204291;Thüringer Platz
05362000001204292;Paul-Dahm-Straße
05362000001204293;Ursulastraße
05362000001204294;Weilerstraße
05362000001204295;Merseburger Straße
05362000001204296;Zum Herrengarten
05362000001204297;Zum Sommersberg
05362000001204298;Stotzheimer Weg
05362000001204301;Am Kirchberg
05362000001204302;Am Mühlenhof
05362000001204303;An der Brücke
05362000001204304;Bitterfelder Straße
05362000001204305;An der Ville-Bahn
05362000001204306;Berrenrather Straße
05362000001204307;Breslauer Straße
05362000001204308;Daberger Höhe
05362000001204309;Cottbuser Weg
05362000001204310;Daberger Weg
05362000001204311;Danziger Straße
05362000001204312;Elsterpfad
05362000001204314;Franz-Von-Kesseler-Straße
05362000001204315;Fredenbruch
05362000001204316;Friedrich-Ebert-Straße
05362000001204317;Bleibtreuseeweg
05362000001204318;Im Mühlengrund
05362000001204319;Kaiserstraße
05362000001204320;Kapellenweg
05362000001204321;Kierberger Straße
05362000001204322;Letterhausstraße
05362000001204323;Lohmühle
05362000001204324;Leipziger Straße
05362000001204325;Margaretenstraße
05362000001204326;Mühlenbach
05362000001204327;Mühlenberg
05362000001204328;Römerstraße
05362000001204329;Senftenberger Straße
05362000001204330;Schulstraße
05362000001204331;Servatiusstraße
05362000001204332;Stettiner Straße
05362000001204333;Talstraße
05362000001204334;Theismühle
05362000001204335;Theodor-Heuss-Straße
05362000001204336;Spremberger Weg
05362000001204337;Vochemer Straße
05362000001204338;Volkwinsweg
05362000001204339;Von-Roll-Straße
05362000001204340;Waldweg
05362000001204341;Winterburg
05362000001204342;Heinrich-Kreutzberg-Straße
05362000001204343;Margarethe-von-Hersel-Str
05362000001204344;Im Klostergarten
05362000001204345;Willy-Brandt-Straße
05362000001204346;Am Siegesbach
05362000001204347;Bootsweg
05362000001204348;Barbarastraße
05362000001204349;Bergstraße
05362000001204350;Freiheitstraße
05362000001204351;Grubenstraße
05362000001204352;Gruhlstraße
05362000001204353;Gustav-Wegge-Straße
05362000001204354;Heider Bergsee
05362000001204355;Hermann-Gruhl-Straße
05362000001204356;Himmelreich
05362000001204357;Hochstraße
05362000001204358;Höhenweg
05362000001204359;Kloster Benden
05362000001204360;Klosterstraße
05362000001204361;Marienstraße
05362000001204362;Seeweg
05362000001204363;Theodor-Heuss-Straße
05362000001204364;Villestraße
05362000001204365;Friederikeweg
05362000001204366;Härriskuhl
05362000001204367;Hennersweg
05362000001204368;Luxemburger Straße
05362000001204369;Auf der Burg
05362000001204370;Berliner Ring
05362000001204371;Alte Bonnstraße
05362000001204372;Alte Poststraße
05362000001204373;Am Hülderberg
05362000001204375;Bertolt-Brecht-Straße
05362000001204376;Badorfer Straße
05362000001204377;Bendgespfad
05362000001204378;Burgpfad
05362000001204379;Buschgasse
05362000001204381;Euskirchener Straße
05362000001204383;Hüllenweg
05362000001204384;Gottfried-Keller-Straße
05362000001204385;Kirchgasse
05362000001204386;Heinrich-Spoerl-Straße
05362000001204387;Maiglerstraße
05362000001204389;Obermühle
05362000001204390;Pantaleonstraße
05362000001204392;Schiffergasse
05362000001204393;Theodor-Storm-Straße
05362000001204394;Untermühle
05362000001204395;Vorgebirgsstraße
05362000001204396;Wasserturmweg
05362000001204397;Wehrbachsweg
05362000001204398;Von-Droste-Hülshoff-Straße
05362000001204400;Auf der Pehle
05362000001204401;Am Römerkanal
05362000001204402;Im Bungarten
05362000001204403;Kreuzhof
05362000001204404;Römerstraße
05362000001204405;Am Ringofen
05362000001204406;Töpfergasse
05362000001204407;Halfenweg
05362000001204408;Agnes-Decker-Straße
05362000001204409;An Hornsgarten
05362000001204410;Am Birkhof
05362000001204411;Ahornweg
05362000001204412;Akazienweg
05362000001204413;Alte Bonnstraße
05362000001204414;Am Hennebach
05362000001204415;Am Kuttenbusch
05362000001204416;Am Pastorsgarten
05362000001204417;Am Rott
05362000001204418;An der Kapelle
05362000001204419;Auf dem Gallberg
05362000001204420;Auf dem Kamm
05362000001204421;Auf den Steinen
05362000001204422;Auf der Kehre
05362000001204423;Anton-Ockenfels-Straße
05362000001204424;Badorfer Straße
05362000001204425;Berggasse
05362000001204426;Berggeiststraße
05362000001204427;Berliner Ring
05362000001204428;Buchenweg
05362000001204429;Am Michelshof
05362000001204430;Am Petershof
05362000001204431;Eckdorfer Mühlenweg
05362000001204432;Eckdorfer Straße
05362000001204433;Edelgasse
05362000001204434;Eichweg
05362000001204435;Eifelstraße
05362000001204436;Erich-Kästner-Straße
05362000001204437;Geildorfer Straße
05362000001204438;Grüner Weg
05362000001204439;Gebrüder-Grimm-Straße
05362000001204440;Im Vogelsang
05362000001204441;Jülichsgasse
05362000001204442;Von-Lupenau-Straße
05362000001204443;Kämperpfad
05362000001204444;Kastanienweg
05362000001204445;Kirchweg
05362000001204446;Kuhgasse
05362000001204447;Bavinganstraße
05362000001204448;Lenterbachsweg
05362000001204449;Lucretiaweg
05362000001204450;Im Paradies
05362000001204451;Metzenmacherweg
05362000001204452;Mönengasse
05362000001204453;Nord-Süd-Weg
05362000001204454;Nußbaumweg
05362000001204456;Phantasialandstraße
05362000001204457;Pehler Hülle
05362000001204458;Platanenweg
05362000001204459;Pützgasse
05362000001204460;Joseph-Hürten-Straße
05362000001204461;Robertsstraße
05362000001204462;Fritz-Wündisch-Straße
05362000001204463;Schnorrenberg
05362000001204464;Spielmannsgasse
05362000001204465;Steingasse
05362000001204466;Taunusstraße
05362000001204467;Ulmenweg
05362000001204468;Unter Birken
05362000001204469;Unter Eschen
05362000001204470;Wilhelm-Busch-Straße
05362000001204471;Wingertsberg
05362000001204472;Wolfsgasse
05362000001204473;Pehler Feldchen
05362000001204474;Geildorfer Bach
05362000001204475;Tafelhofstraße
05362000001204476;Glizmudisstraße
05362000001204477;Heinrich-Lierz-Straße
05362000001204478;Jakob-Sonntag-Straße
05362000001204479;Caspar-Markard-Straße
05362000001204480;Günter-Krüger-Straße
05362000001204481;Am Falter
05362000001204482;Am Hohlweg
05362000001204483;Am Rheindorfer Bach
05362000001204484;Am Strauchshof
05362000001204485;An der hohlen Gasse
05362000001204486;An der Schallenburg
05362000001204487;Bahnhof Schwadorf
05362000001204488;Bonnstraße
05362000001204489;Josef-Burfeid-Weg
05362000001204491;Dreichtenweg
05362000001204493;Flechtenweg
05362000001204494;Fuchsstraße
05362000001204496;Hermann-Faßbender-Straße
05362000001204497;Hommelsheimstraße
05362000001204498;Laurentiusweg
05362000001204499;Lindenstraße
05362000001204500;Mittelstraße
05362000001204502;Oberstraße
05362000001204504;Schwadorfer Burg
05362000001204505;Schwadorfer Hof
05362000001204506;Sechtemer Straße
05362000001204507;Severinstraße
05362000001204508;Spürckstraße
05362000001204509;Unter dem Dorf
05362000001204510;Weiherhofstraße
05362000001204511;Kunibertweg
05362000001204530;Ferdinand-Krausen-Weg
05362000001299997;Brühl
